ID,sine_signal mu predicted,sawtooth_signal mu predicted
274.0,0.17804308235645294,0.6658484935760498
275.0,-0.0410117581486702,0.7828913331031799
276.0,-0.2270175367593765,0.9473266005516052
277.0,-0.4006180465221405,1.079571008682251
278.0,-0.5260652303695679,1.383414387702942
279.0,-0.6755497455596924,1.220700740814209
280.0,-0.8694556355476379,-0.30259254574775696
281.0,-1.0466489791870115,-1.5081442594528198
282.0,-1.1871697902679443,-1.354645848274231
283.0,-1.2986655235290527,-1.1748307943344116
284.0,-1.3740946054458618,-0.9804885387420654
285.0,-1.4377279281616209,-0.7783712148666382
286.0,-1.464333176612854,-0.5780985951423645
287.0,-1.4746276140213013,-0.41926854848861694
288.0,-1.4787321090698242,-0.2766706049442291
289.0,-1.4398127794265747,-0.12994202971458435
290.0,-1.3821126222610474,0.02759417146444321
291.0,-1.280408501625061,0.2160646617412567
292.0,-1.149683952331543,0.3799004554748535
293.0,-1.028270244598389,0.562313437461853
294.0,-0.9042219519615172,0.7415294051170349
295.0,-0.7625043392181396,0.9127721786499025
296.0,-0.6355647444725037,1.0475032329559326
297.0,-0.4319676160812378,1.3101351261138916
298.0,-0.22224298119544986,1.0700248479843142
299.0,-0.11825912445783615,-0.07142870873212814
300.0,-0.04360194504261017,-0.9350247383117676
301.0,0.10888846218585968,-1.5050228834152222
302.0,0.3502477705478668,-1.3365581035614014
303.0,0.5156286954879761,-1.1673736572265625
304.0,0.6889566779136658,-0.9486847519874572
305.0,0.8386371731758118,-0.8021227717399597
306.0,0.9728946685791016,-0.6134833097457886
307.0,1.1376267671585083,-0.4375168979167938
308.0,1.2575384378433228,-0.2935100197792053
309.0,1.3587785959243774,-0.1117955893278122
310.0,1.41883385181427,0.02837246283888817
311.0,1.4724829196929932,0.1409560889005661
312.0,1.4894180297851562,0.29453858733177185
313.0,1.461206555366516,0.46503084897995
314.0,1.4160206317901611,0.6125527620315552
315.0,1.3443061113357544,0.7610020041465759
316.0,1.2365304231643677,0.9533916115760804
317.0,1.1083738803863523,1.0484461784362793
318.0,1.022862195968628,1.3226702213287354
319.0,0.935280442237854,1.306340217590332
320.0,0.7873211503028871,-0.05022764578461647
321.0,0.6166103482246399,-1.4994782209396362
322.0,0.4572471678256989,-1.3434743881225586
323.0,0.2993796467781067,-1.1595280170440674
324.0,0.12047821283340455,-0.9652894139289856
325.0,-0.040849633514881134,-0.7649064660072327
326.0,-0.2243890464305877,-0.6297390460968018
327.0,-0.3663280010223389,-0.5000553131103516
328.0,-0.5506755709648132,-0.34899842739105225
329.0,-0.6834335923194885,-0.1805708408355713
330.0,-0.8639100193977356,-0.018409734591841698
331.0,-1.0308595895767212,0.1724245399236679
332.0,-1.1568224430084229,0.33660268783569336
333.0,-1.273058533668518,0.5323589444160461
334.0,-1.3413479328155518,0.6591413021087646
335.0,-1.3876817226409912,0.8344414830207825
336.0,-1.4140256643295288,0.9691179394721984
337.0,-1.4122155904769895,1.1598875522613523
338.0,-1.4238733053207395,1.351741909980774
339.0,-1.4099818468093872,1.3384919166564941
340.0,-1.3742296695709229,-0.07353398948907852
341.0,-1.310287594795227,-1.3968782424926758
342.0,-1.1607742309570312,-1.3507981300354004
343.0,-1.0528190135955808,-1.1647021770477295
344.0,-0.9141497611999512,-0.9627320766448976
345.0,-0.7792380452156067,-0.8219978809356691
346.0,-0.6007922887802124,-0.6499131321907043
347.0,-0.4627318978309631,-0.5022876262664795
348.0,-0.28609517216682434,-0.34217238426208496
349.0,-0.11676113307476045,-0.19051237404346466
350.0,0.045415252447128296,-0.02865336835384369
351.0,0.12943270802497864,0.16078020632266998
352.0,0.2967279255390167,0.34433630108833313
353.0,0.4839282333850861,0.5310038924217224
354.0,0.685574471950531,0.7210429310798645
355.0,0.8299064636230469,0.8668137192726135
356.0,0.9687963128089904,1.0572810173034668
357.0,1.1040003299713137,1.2790131568908691
358.0,1.226872205734253,1.4810134172439575
359.0,1.3141813278198242,0.5994078516960144
360.0,1.3523988723754885,-0.6769198179244995
361.0,1.3803577423095703,-1.4757602214813232
362.0,1.4265159368515017,-1.307528734207153
363.0,1.4548295736312866,-1.1375361680984497
364.0,1.416991949081421,-0.9618264436721802
365.0,1.383762001991272,-0.7608852982521057
366.0,1.3037786483764648,-0.5979271531105042
367.0,1.1637500524520874,-0.4423651099205017
368.0,1.0197916030883791,-0.2953855097293854
369.0,0.9199923276901244,-0.14713548123836515
370.0,0.8037777543067932,-0.015792792662978172
371.0,0.6944171786308289,0.1372976154088974
372.0,0.562782347202301,0.3214185237884521
373.0,0.3962757885456085,0.5158826112747192
374.0,0.17227284610271454,0.6967043280601501
375.0,-0.02906344458460808,0.8372296094894409
376.0,-0.2253743708133697,1.0152982473373413
377.0,-0.4280791580677033,1.2378742694854736
378.0,-0.6020131111145021,1.492963433265686
379.0,-0.7497150301933289,0.8265218138694763
380.0,-0.93104887008667,-0.5531109571456909
381.0,-1.06342613697052,-1.478522777557373
382.0,-1.1857364177703855,-1.3429511785507202
383.0,-1.2955845594406128,-1.1437914371490479
384.0,-1.3776355981826782,-0.9306225180625916
385.0,-1.423713445663452,-0.7346071004867554
386.0,-1.455214023590088,-0.5751343965530396
387.0,-1.4713237285614014,-0.4243174493312836
388.0,-1.4769937992095947,-0.29681724309921265
389.0,-1.454590082168579,-0.1548781841993332
390.0,-1.3860634565353394,0.023465007543563843
391.0,-1.306097149848938,0.17829102277755735
392.0,-1.184370756149292,0.3213034272193909
393.0,-1.0554372072219849,0.5104445815086365
394.0,-0.9178411364555359,0.6919654011726379
395.0,-0.8231948614120483,0.8291550874710083
396.0,-0.6660434603691101,1.0248979330062866
397.0,-0.4491584897041321,1.2012070417404177
398.0,-0.2730351388454437,1.3879915475845337
399.0,-0.16224327683448792,0.5266557335853577
400.0,-0.08124758303165436,-0.6857386231422424
401.0,0.12425670027732848,-1.4978574514389038
402.0,0.2953142523765564,-1.3473055362701416
403.0,0.4831458032131195,-1.160162091255188
404.0,0.641852080821991,-0.9625629782676696
405.0,0.7962490916252136,-0.7579306364059448
406.0,0.9562615752220154,-0.5777320265769958
407.0,1.0918310880661009,-0.4486286342144013
408.0,1.211233139038086,-0.3218367099761963
409.0,1.3030493259429932,-0.16997811198234558
410.0,1.3609960079193115,-0.01163782738149166
411.0,1.4072084426879885,0.14880892634391785
412.0,1.4494905471801758,0.341359943151474
413.0,1.4576081037521362,0.4892508983612061
414.0,1.4293171167373655,0.6755837202072144
415.0,1.3641964197158811,0.789986252784729
416.0,1.2841498851776123,0.9041390419006348
417.0,1.1863380670547483,1.1177762746810913
418.0,1.0687037706375122,1.4094136953353882
419.0,0.9294821619987488,1.3682129383087158
420.0,0.7585535645484924,-0.15324664115905762
421.0,0.6005313396453857,-1.4863951206207275
422.0,0.473101943731308,-1.3468635082244873
423.0,0.2816313803195953,-1.1744625568389893
424.0,0.11317510902881622,-0.9799925088882446
425.0,-0.08523963391780852,-0.76405930519104
426.0,-0.28044331073760986,-0.607463538646698
427.0,-0.4567693769931793,-0.45175448060035706
428.0,-0.6179229617118835,-0.3208390176296234
429.0,-0.7854015231132507,-0.19647791981697085
430.0,-0.9369755387306212,-0.01649951934814453
431.0,-1.093214511871338,0.1858288645744324
432.0,-1.2087478637695312,0.4024618864059448
433.0,-1.2785916328430176,0.5503241419792175
434.0,-1.3482452630996704,0.7026821374893188
435.0,-1.406475305557251,0.8450438380241394
436.0,-1.4295520782470703,1.003367304801941
437.0,-1.438024878501892,1.2221121788024902
438.0,-1.415372610092163,1.4716211557388306
439.0,-1.3835326433181765,1.1608009338378906
440.0,-1.3430194854736328,-0.3704204857349396
441.0,-1.2904026508331299,-1.4560288190841677
442.0,-1.1711751222610474,-1.3542836904525757
443.0,-1.0617854595184326,-1.1749951839447021
444.0,-0.9458041787147522,-0.9713768959045408
445.0,-0.7533184289932251,-0.8075052499771118
446.0,-0.5180129408836365,-0.6450396180152893
447.0,-0.3896624743938446,-0.4641010463237762
448.0,-0.2154024094343185,-0.3374483287334442
449.0,-0.08097639679908752,-0.16578124463558194
450.0,0.06218361109495162,0.03383394703269005
451.0,0.18958288431167605,0.2389981150627136
452.0,0.3563265800476074,0.4051744341850281
453.0,0.5486629009246826,0.6244402527809143
454.0,0.7032469511032104,0.7688119411468506
455.0,0.8418343663215637,0.8618370890617371
456.0,1.0040063858032229,1.0003764629364014
457.0,1.150920033454895,1.1463891267776491
458.0,1.2704557180404663,1.4313421249389648
459.0,1.3533471822738647,0.8095285892486572
460.0,1.4019843339920044,-0.5194851160049438
461.0,1.4296733140945437,-1.4529662132263184
462.0,1.4200327396392822,-1.309024691581726
463.0,1.40141499042511,-1.148269772529602
464.0,1.3736506700515747,-0.9754623174667358
465.0,1.3292324542999268,-0.7670179605484009
466.0,1.2538762092590332,-0.600544810295105
467.0,1.1553035974502563,-0.4219965636730194
468.0,1.0442816019058228,-0.2709194123744965
469.0,0.9265211224555968,-0.08822397887706758
470.0,0.8080171942710876,0.04987521842122078
471.0,0.6868259310722351,0.21369622647762296
472.0,0.5410823822021484,0.33171650767326355
473.0,0.3613241016864777,0.5522978901863098
474.0,0.13157352805137634,0.7235144972801208
475.0,-0.12021896243095398,0.8547932505607605
476.0,-0.2426188290119171,1.0095199346542358
477.0,-0.4240240156650543,1.24467134475708
478.0,-0.5365329384803772,1.468742847442627
479.0,-0.6784723401069641,0.4515464007854462
480.0,-0.8900490403175354,-0.7445874810218811
481.0,-1.0408891439437866,-1.4746625423431396
482.0,-1.1727086305618286,-1.3111813068389893
483.0,-1.2790498733520508,-1.1230720281600952
484.0,-1.3663978576660156,-0.9726980924606324
485.0,-1.4262102842330933,-0.7537468671798706
486.0,-1.4559067487716677,-0.623266875743866
487.0,-1.462811827659607,-0.4642027318477631
488.0,-1.4605576992034912,-0.3265321254730225
489.0,-1.427079439163208,-0.19026267528533936
490.0,-1.390848159790039,-0.02492537721991539
491.0,-1.2788264751434326,0.16903352737426758
492.0,-1.1600837707519531,0.3604132533073425
493.0,-1.0219075679779053,0.5462002158164978
494.0,-0.9056630730628968,0.7128888964653015
495.0,-0.8141013383865356,0.8920848369598389
496.0,-0.6888921856880188,1.0161815881729126
497.0,-0.4837777614593506,1.2192788124084473
498.0,-0.2592611908912659,1.4595391750335691
499.0,-0.1395004689693451,0.3649911880493164
500.0,-0.02688116952776909,-0.7659636735916138
501.0,0.16467705368995667,-1.5138033628463743
502.0,0.3745576441287993,-1.343652367591858
503.0,0.5256290435791016,-1.1698158979415894
504.0,0.6977981925010681,-0.9658780694007874
505.0,0.8090176582336426,-0.7935920357704163
506.0,0.9492869973182678,-0.6485839486122131
507.0,1.1045682430267334,-0.4551258385181427
508.0,1.2176897525787354,-0.3124203979969025
509.0,1.321682691574097,-0.17801594734191895
510.0,1.392638087272644,-0.027450185269117355
511.0,1.4442132711410522,0.19020822644233704
512.0,1.4757190942764282,0.3701297044754028
513.0,1.4523828029632568,0.5315162539482117
514.0,1.4151661396026611,0.6893202066421509
515.0,1.3456696271896362,0.811299204826355
516.0,1.2464224100112915,0.9785433411598206
517.0,1.1444315910339355,1.1748005151748655
518.0,1.017211675643921,1.466542363166809
519.0,0.8925109505653381,1.0386128425598145
520.0,0.7319838404655457,-0.4836236536502838
521.0,0.5729221701622009,-1.5049351453781128
522.0,0.3685438632965088,-1.3648582696914673
523.0,0.2404215633869171,-1.1823158264160156
524.0,0.0174847524613142,-1.0076611042022705
525.0,-0.1663893163204193,-0.8059791326522827
526.0,-0.3199576437473297,-0.6285722851753235
527.0,-0.4402289092540741,-0.4902507960796356
528.0,-0.6116191148757935,-0.3587085604667664
529.0,-0.8071358203887941,-0.1991983950138092
530.0,-0.9142255187034608,-0.0357591025531292
531.0,-1.0675942897796629,0.15742993354797366
532.0,-1.1768555641174316,0.3284502923488617
533.0,-1.2640148401260376,0.5178138017654419
534.0,-1.3132784366607666,0.6876899003982544
535.0,-1.360060691833496,0.8354457020759583
536.0,-1.4047335386276243,0.9226657748222352
537.0,-1.4256048202514648,1.1035447120666504
538.0,-1.419776439666748,1.399066925048828
539.0,-1.3964848518371582,1.2860418558120728
540.0,-1.351781725883484,-0.14488191902637482
541.0,-1.2779006958007812,-1.4424644708633425
542.0,-1.1552449464797974,-1.3519694805145264
543.0,-1.0076253414154053,-1.1623361110687256
544.0,-0.9143701195716858,-0.9910591244697572
545.0,-0.7373942136764526,-0.806554913520813
546.0,-0.5266900062561035,-0.6314902305603027
547.0,-0.3504276573657989,-0.4977122843265533
548.0,-0.19758884608745567,-0.3612528741359711
549.0,-0.10563133656978607,-0.20029015839099884
550.0,0.02410789765417576,-0.02075367048382759
551.0,0.17710010707378387,0.16048350930213928
552.0,0.3019292652606964,0.3651090562343597
553.0,0.529995858669281,0.558005690574646
554.0,0.6475938558578491,0.7110919356346129
555.0,0.815028190612793,0.8814507722854614
556.0,0.9846069216728208,1.0111012458801272
557.0,1.1279908418655396,1.241821050643921
558.0,1.2659207582473757,1.4967908859252932
559.0,1.3533858060836792,0.804612934589386
560.0,1.3884754180908203,-0.5839589834213257
561.0,1.397899508476257,-1.4770690202713013
562.0,1.4138243198394775,-1.321808934211731
563.0,1.426307201385498,-1.1587550640106201
564.0,1.402000069618225,-0.9779508709907532
565.0,1.3450548648834229,-0.8191136121749878
566.0,1.2337846755981443,-0.6237866282463074
567.0,1.1493655443191528,-0.441804975271225
568.0,1.0560834407806396,-0.3254057466983795
569.0,0.8824596405029297,-0.19712281227111814
570.0,0.7598921656608582,-0.059420220553874976
571.0,0.6156070232391357,0.12481151521205902
572.0,0.4313760995864868,0.3271576166152954
573.0,0.2466948628425598,0.4986385107040405
574.0,0.05124938488006592,0.6708239912986755
575.0,-0.13101284205913544,0.8474093675613403
576.0,-0.2844440340995789,1.0285478830337524
577.0,-0.4595010578632355,1.1947566270828247
578.0,-0.5797616243362427,1.4893608093261719
579.0,-0.7360240817070007,0.3628067076206207
580.0,-0.9421923756599426,-0.7178040742874146
581.0,-1.0735337734222412,-1.486335039138794
582.0,-1.1816189289093018,-1.3310556411743164
583.0,-1.2706443071365356,-1.1370329856872559
584.0,-1.346997618675232,-0.9425544738769532
585.0,-1.416077971458435,-0.7518442273139954
586.0,-1.4585193395614624,-0.5664575099945068
587.0,-1.4749088287353516,-0.4323294460773468
588.0,-1.4601962566375732,-0.2999694645404816
589.0,-1.433254957199097,-0.18099142611026764
590.0,-1.3584564924240112,-0.03925768658518791
591.0,-1.280924677848816,0.14179286360740662
592.0,-1.1946734189987185,0.325828492641449
593.0,-1.0947309732437134,0.4559184312820434
594.0,-0.9925769567489624,0.6430429220199585
595.0,-0.8337892889976501,0.8035411834716797
596.0,-0.6316738724708557,0.9141954183578492
597.0,-0.3885163366794586,1.093888521194458
598.0,-0.1898566335439682,1.3367114067077637
599.0,-0.044890664517879486,1.2728544473648071
600.0,0.0004341062158346176,-0.1682271659374237
601.0,0.1928618997335434,-1.4973224401474
602.0,0.3502364456653595,-1.3447463512420654
603.0,0.5354184508323669,-1.157341480255127
604.0,0.7215452194213867,-0.9611337780952454
605.0,0.8390474915504456,-0.7846708893775941
606.0,0.9727325439453124,-0.5923929810523987
607.0,1.0839614868164062,-0.4406607747077942
608.0,1.212194800376892,-0.2847377955913544
609.0,1.2987680435180664,-0.16087651252746582
610.0,1.3668547868728638,0.011530552059412004
611.0,1.4238470792770386,0.21950799226760864
612.0,1.4445128440856934,0.3889760375022888
613.0,1.438850164413452,0.5558053255081177
614.0,1.4159239530563354,0.7359481453895569
615.0,1.3713200092315674,0.8688081502914429
616.0,1.3095959424972534,1.03203547000885
617.0,1.1636570692062378,1.2326123714447021
618.0,1.024093747138977,1.4832950830459597
619.0,0.9105494022369384,0.3574994206428528
620.0,0.7702880501747131,-0.7850436568260193
621.0,0.6390972137451172,-1.5156663656234741
622.0,0.4927095472812653,-1.3219088315963743
623.0,0.3139286935329437,-1.1297290325164795
624.0,0.1326131522655487,-0.9522345662117004
625.0,-0.05380481481552124,-0.7637139558792114
626.0,-0.2935917377471924,-0.6307248473167419
627.0,-0.46710604429245,-0.4773209989070892
628.0,-0.6250805258750916,-0.34553664922714233
629.0,-0.7876355648040771,-0.1933014839887619
630.0,-0.907196879386902,-0.005236843600869179
631.0,-1.0522058010101318,0.21612173318862915
632.0,-1.166064977645874,0.3825498819351196
633.0,-1.2453955411911009,0.5362852215766907
634.0,-1.3124558925628662,0.7102984786033629
635.0,-1.3694655895233154,0.8725504875183105
636.0,-1.400118350982666,1.0872368812561035
637.0,-1.415444254875183,1.3109691143035889
638.0,-1.4000732898712158,1.474666953086853
639.0,-1.3970651626586914,0.729802131652832
640.0,-1.3409512042999268,-0.5947737693786621
641.0,-1.2619270086288452,-1.4670741558074951
642.0,-1.158466339111328,-1.3357164859771729
643.0,-1.0581640005111694,-1.1321146488189695
644.0,-0.9207508563995358,-0.958114743232727
645.0,-0.7350543737411499,-0.7653779387474059
646.0,-0.6052998304367065,-0.6315155029296875
647.0,-0.382588654756546,-0.4668819010257721
648.0,-0.18673840165138245,-0.31292667984962463
649.0,-0.03800139576196671,-0.1835065335035324
650.0,0.12321989238262175,-0.02821879833936692
651.0,0.20931242406368256,0.17692223191261292
652.0,0.3707007765769959,0.3897860646247864
653.0,0.5419001579284668,0.576388418674469
654.0,0.7456616759300232,0.7614119648933411
655.0,0.8954238295555115,0.9023157954216005
656.0,1.0145100355148315,1.0491728782653809
657.0,1.1209222078323364,1.2908287048339844
658.0,1.2500096559524536,1.4270936250686646
659.0,1.3183389902114868,0.15806494653224945
660.0,1.3692810535430908,-0.8111953735351562
661.0,1.3996835947036743,-1.464084267616272
662.0,1.399939775466919,-1.3354557752609253
663.0,1.4019964933395386,-1.180470585823059
664.0,1.3788198232650757,-0.9961044192314148
665.0,1.353310227394104,-0.83939528465271
666.0,1.276843547821045,-0.6884899735450745
667.0,1.1866570711135864,-0.5108025074005127
668.0,1.081348538398743,-0.3706337511539459
669.0,0.9535794854164124,-0.2077327221632004
670.0,0.8264252543449402,-0.02446918375790119
671.0,0.6608303189277649,0.1521179974079132
672.0,0.4354415237903595,0.3057308495044708
673.0,0.28981658816337585,0.5185552835464478
674.0,0.10750848054885864,0.7122442722320557
675.0,-0.148141548037529,0.8133955001831055
676.0,-0.3504047691822052,0.9955909848213196
677.0,-0.4713804125785828,1.18044912815094
678.0,-0.6284894347190857,1.4726896286010742
679.0,-0.7852753400802612,0.873958170413971
680.0,-0.935405731201172,-0.4908818304538727
681.0,-1.0717813968658447,-1.4845918416976929
682.0,-1.1830964088439941,-1.3351680040359497
683.0,-1.2893033027648926,-1.144832968711853
684.0,-1.3643767833709717,-0.9625442624092102
685.0,-1.401993989944458,-0.7805488705635071
686.0,-1.4412434101104736,-0.5847380757331848
687.0,-1.4644579887390137,-0.42252930998802185
688.0,-1.4618494510650637,-0.250859797000885
689.0,-1.435722589492798,-0.09094400703907013
690.0,-1.3880858421325684,0.07368889451026918
691.0,-1.3246549367904663,0.24890169501304624
692.0,-1.1801435947418213,0.3728648126125336
693.0,-1.045883059501648,0.5162844061851501
694.0,-0.8940048813819885,0.6734903454780579
695.0,-0.8223411440849304,0.8460137248039246
696.0,-0.6705824732780457,1.0103274583816528
697.0,-0.44495850801467896,1.1670694351196291
698.0,-0.20323410630226127,1.4250546693801882
699.0,-0.06789792329072952,0.7872157096862793
700.0,0.011004405096173286,-0.5185296535491943
701.0,0.13283324241638186,-1.521592140197754
702.0,0.2643880546092987,-1.3564252853393557
703.0,0.4549803137779236,-1.1732724905014038
704.0,0.6370684504508972,-0.9757801294326782
705.0,0.8210946321487427,-0.7996081113815308
706.0,0.9386584758758544,-0.6368846893310547
707.0,1.0482420921325684,-0.4893859028816223
708.0,1.1830313205718994,-0.32585886120796204
709.0,1.3067137002944946,-0.15004929900169373
710.0,1.372904658317566,0.030124824494123462
711.0,1.4142820835113523,0.23779284954071045
