ID,time,mu,sigma,y_true
61,-2.918639546515505,19.305405647028305,0.122,19.407446688668
62,-2.91730576858953,18.748024428391822,0.124,18.633781264888935
63,-2.9159719906635546,18.186835164461407,0.126,18.104279953779947
64,-2.914638212737579,17.622006433845325,0.128,17.35622887415323
65,-2.9133044348116037,17.05370739354587,0.13,17.005996564205233
66,-2.9119706568856287,16.482107729663387,0.132,16.476592907775135
67,-2.9106368789596533,15.907377608079788,0.134,16.01253241913347
68,-2.909303101033678,15.329687625140519,0.136,15.358095639999778
69,-2.9079693231077024,14.749208758344794,0.138,14.688497828102488
70,-2.9066355451817274,14.166112317061366,0.14,14.304032862175424
71,-2.905301767255752,13.580569893277993,0.14200000000000002,13.830215612202357
72,-2.9039679893297765,12.992753312408398,0.14400000000000002,13.03596379296636
73,-2.902634211403801,12.40283458415805,0.146,12.372167783551374
74,-2.901300433477826,11.810985853474174,0.148,12.115189432223776
75,-2.8999666555518506,11.217379351582846,0.15,11.408051263353041
76,-2.898632877625875,10.622187347138599,0.152,10.683480593879029
77,-2.8972990996999,10.025582097487405,0.154,10.094815595928532
78,-2.8959653217739247,9.427735800066628,0.156,9.446689572034671
79,-2.8946315438479493,8.82882054394967,0.158,8.5067697770346
80,-2.893297765921974,8.22900826155175,0.16,8.239572103964333
81,-2.891963987995999,7.628470680506085,0.162,7.59829314388178
82,-2.8906302100700234,7.027379275728587,0.164,7.008608174763836
83,-2.889296432144048,6.425905221680356,0.166,6.476263470639125
84,-2.8879626542180725,5.824219344842158,0.168,5.733258011787036
85,-2.8866288762920975,5.22249207641503,0.17,5.357376694148237
86,-2.885295098366122,4.6208934052559405,0.17200000000000001,4.780573550172394
87,-2.8839613204401466,4.019592831066262,0.17400000000000002,4.123537605289028
88,-2.882627542514171,3.41875931784151,0.176,3.3925409724941447
89,-2.881293764588196,2.8185612475981054,0.178,2.3493918106769223
90,-2.8799599866622208,2.219166374383676,0.18,2.355894168096581
91,-2.8786262087362453,1.6207417785934726,0.182,1.4055112614634115
92,-2.8772924308102703,1.023453821592357,0.184,1.1324477048723733
93,-2.875958652884295,0.4274681006647092,0.186,0.3391520824192661
94,-2.8746248749583194,-0.1670505957016963,0.188,-0.06981473205465193
95,-2.873291097032344,-0.7599383321828496,0.19,-0.8618567567024947
96,-2.871957319106369,-1.3510320706291195,0.192,-1.44889889578767
97,-2.8706235411803935,-1.940169713702817,0.194,-2.0433474251613712
98,-2.869289763254418,-2.527190148135413,0.196,-2.749880170651866
99,-2.8679559853284426,-3.11193328759019,0.198,-3.156460361028429
100,-2.8666222074024676,-3.694240115123293,0.2,-3.667338114760451
101,-2.865288429476492,-4.273952725227243,0.202,-3.9839888086033435
102,-2.8639546515505168,-4.850914365450184,0.20400000000000001,-4.924358648929108
103,-2.8626208736245413,-5.424969477577226,0.20600000000000002,-5.352551389315162
104,-2.8612870956985663,-5.995963738367403,0.20800000000000002,-5.76781748036597
105,-2.859953317772591,-6.563744099830969,0.21,-6.385221236792042
106,-2.8586195398466154,-7.1281588290406415,0.212,-7.057937232633165
107,-2.8572857619206404,-7.689057547465224,0.214,-7.976404466044915
108,-2.855951983994665,-8.246291269816103,0.216,-8.47039693511288
109,-2.8546182060686895,-8.799712442397158,0.218,-9.017645743251638
110,-2.853284428142714,-9.34917498094715,0.22,-9.03631950714426
111,-2.851950650216739,-9.894534307968815,0.222,-9.9087255978358
112,-2.8506168722907637,-10.435647389530756,0.224,-10.377068291489174
113,-2.849283094364788,-10.972372771536962,0.226,-11.298995157385715
114,-2.8479493164388128,-11.504570615452243,0.228,-11.416204667454478
115,-2.8466155385128378,-12.032102733478768,0.23,-11.551161816327529
116,-2.8452817605868623,-12.554832623170464,0.232,-12.845308821154822
117,-2.843947982660887,-13.072625501480871,0.234,-13.241751382598089
118,-2.8426142047349114,-13.585348338233445,0.23600000000000002,-13.83212764097647
119,-2.8412804268089364,-14.092869889010132,0.23800000000000002,-14.159592497476153
120,-2.839946648882961,-14.595060727445864,0.24,-14.821207897376029
121,-2.8386128709569856,-15.091793276925161,0.242,-14.953536066146816
122,-2.83727909303101,-15.582941841670731,0.244,-15.510303391106177
123,-2.835945315105035,-16.06838263722042,0.246,-15.680265798089609
124,-2.8346115371790597,-16.547993820281206,0.248,-16.545716311550947
125,-2.8332777592530842,-17.02165551795675,0.25,-17.05829352942322
126,-2.8319439813271092,-17.489249856340543,0.252,-18.125904578565383
127,-2.830610203401134,-17.950660988468737,0.254,-17.602024921340465
128,-2.8292764254751583,-18.405775121625307,0.256,-18.67970142417613
129,-2.827942647549183,-18.8544805439965,0.258,-18.56692068131897
130,-2.826608869623208,-19.29666765066477,0.26,-19.03975952559733
131,-2.8252750916972325,-19.732228968939648,0.262,-19.76938169901878
132,-2.823941313771257,-20.16105918301925,0.264,-20.346738439994418
133,-2.8226075358452816,-20.58305515797607,0.266,-20.384641594134894
134,-2.8212737579193066,-20.998115963065192,0.268,-21.600095801618867
135,-2.819939979993331,-21.40614289434611,0.27,-21.83344182121707
136,-2.8186062020673557,-21.807039496616902,0.272,-22.097972675649313
137,-2.8172724241413807,-22.200711584653686,0.274,-22.06270314482209
138,-2.8159386462154052,-22.58706726375556,0.276,-22.878575165541843
139,-2.81460486828943,-22.96601694958379,0.278,-22.9814558738335
140,-2.8132710903634544,-23.337473387300335,0.28,-23.417917047477292
141,-2.8119373124374794,-23.701351669993983,0.28200000000000003,-23.803279242329
142,-2.810603534511504,-24.057569256398285,0.28400000000000003,-24.346918198047113
143,-2.8092697565855285,-24.406045987890003,0.28600000000000003,-24.606649384079663
144,-2.807935978659553,-24.746704104773873,0.28800000000000003,-24.48840861177235
145,-2.806602200733578,-25.079468261843967,0.29,-25.30687898506532
146,-2.8052684228076026,-25.404265543223133,0.292,-26.043540192010752
147,-2.803934644881627,-25.721025476476164,0.294,-26.207479813711466
148,-2.8026008669556517,-26.029680045997022,0.296,-26.374105867411497
149,-2.8012670890296767,-26.330163705665278,0.298,-26.898109848399038
150,-2.7999333111037013,-26.62241339077239,0.3,-26.6005223589283
151,-2.798599533177726,-26.906368529215737,0.302,-27.37794407822734
152,-2.7972657552517504,-27.181971051958318,0.304,-27.074476484361117
153,-2.7959319773257754,-27.449165402755412,0.306,-26.883616436559535
154,-2.7945981993998,-27.707898547144396,0.308,-27.162831885450306
155,-2.7932644214738245,-27.958119980699667,0.31,-27.59786046709284
156,-2.7919306435478495,-28.199781736550317,0.312,-28.174214280070878
157,-2.790596865621874,-28.43283839216325,0.314,-28.996470096721495
158,-2.7892630876958986,-28.65724707538713,0.316,-28.84097047255793
159,-2.787929309769923,-28.872967469763058,0.318,-29.34320255721762
160,-2.786595531843948,-29.079961819097218,0.32,-29.169233946832854
161,-2.7852617539179727,-29.27819493130081,0.322,-29.23939405863422
162,-2.7839279759919973,-29.467634181493253,0.324,-29.594800058654638
163,-2.782594198066022,-29.6482495143749,0.326,-29.697815250911493
164,-2.781260420140047,-29.820013445865925,0.328,-30.03504163824377
165,-2.7799266422140714,-29.982901064016858,0.33,-29.555944615884947
166,-2.778592864288096,-30.13689002918836,0.332,-30.34519574607869
167,-2.777259086362121,-30.281960573506435,0.334,-29.558786129073823
168,-2.7759253084361455,-30.418095499591544,0.336,-30.510455896553964
169,-2.77459153051017,-30.54528017856616,0.338,-30.753634265567182
170,-2.7732577525841946,-30.663502547342258,0.34,-31.089929526076236
171,-2.7719239746582196,-30.772753105191423,0.342,-30.914039909375944
172,-2.770590196732244,-30.873024909601362,0.34400000000000003,-30.634269444827698
173,-2.7692564188062687,-30.964313571420558,0.34600000000000003,-31.437661283921614
174,-2.7679226408802933,-31.046617249295345,0.34800000000000003,-31.256100539599945
175,-2.7665888629543183,-31.11993664340218,0.35000000000000003,-31.333829247580617
176,-2.765255085028343,-31.184274988479842,0.352,-31.46456997405608
177,-2.7639213071023674,-31.23963804616353,0.354,-31.30627085351048
178,-2.762587529176392,-31.286034096627084,0.356,-31.08468215511185
179,-2.761253751250417,-31.323473929535552,0.358,-31.478322740191313
180,-2.7599199733244415,-31.351970834314205,0.36,-31.31401890950269
181,-2.758586195398466,-31.371540589736895,0.362,-30.97442909199683
182,-2.7572524174724906,-31.38220145284014,0.364,-31.65988260702926
183,-2.7559186395465156,-31.383974147166477,0.366,-31.51973197347816
184,-2.75458486162054,-31.376881850343274,0.368,-31.672662537403326
185,-2.7532510836945647,-31.360950181001378,0.37,-31.38030431484712
186,-2.7519173057685897,-31.336207185039843,0.372,-30.849061015932524
187,-2.7505835278426143,-31.302683321241663,0.374,-31.50650834854754
188,-2.749249749916639,-31.260411446246913,0.376,-31.3912206471994
189,-2.7479159719906634,-31.20942679888872,0.378,-31.157895605810328
190,-2.7465821940646884,-31.14976698389863,0.38,-30.64651834813413
191,-2.745248416138713,-31.081471954987215,0.382,-30.43188198850869
192,-2.7439146382127375,-31.00458399730688,0.384,-31.225778766612105
193,-2.742580860286762,-30.919147709302916,0.386,-31.05592155621845
194,-2.741247082360787,-30.825209983960058,0.388,-31.47434616776668
195,-2.7399133044348116,-30.72281998945082,0.39,-30.9830269231012
196,-2.738579526508836,-30.612029149193695,0.392,-30.897036335895123
197,-2.737245748582861,-30.49289112132712,0.394,-30.35669226038817
198,-2.7359119706568857,-30.365461777607578,0.396,-30.185030581767876
199,-2.7345781927309103,-30.229799181738922,0.398,-30.279296258550794
200,-2.733244414804935,-30.085963567140695,0.4,-30.43648534088038
201,-2.73191063687896,-29.934017314162784,0.402,-29.914893740589804
202,-2.7305768589529844,-29.774024926754997,0.404,-30.020229650742213
203,-2.729243081027009,-29.606053008599144,0.406,-28.75001410852894
204,-2.7279093031010335,-29.430170238712066,0.40800000000000003,-30.078294425857667
205,-2.7265755251750585,-29.246447346527283,0.41000000000000003,-29.449891920087722
206,-2.725241747249083,-29.054957086464693,0.41200000000000003,-29.001927010868535
207,-2.7239079693231076,-28.855774211995993,0.41400000000000003,-28.817251442236948
208,-2.7225741913971326,-28.64897544921529,0.41600000000000004,-28.907476107428867
209,-2.721240413471157,-28.434639469922015,0.418,-28.730174896888563
210,-2.7199066355451818,-28.212846864228183,0.42,-28.095540020289324
211,-2.7185728576192063,-27.98368011269507,0.422,-28.002805809415793
212,-2.717239079693231,-27.74722355801159,0.424,-28.8410288350925
213,-2.715905301767256,-27.503563376222473,0.426,-27.282593293813132
214,-2.7145715238412804,-27.25278754751414,0.428,-27.49921729926772
215,-2.713237745915305,-26.994985826571334,0.43,-26.0875031935533
216,-2.71190396798933,-26.730249712509487,0.432,-26.1961847892106
217,-2.7105701900633545,-26.458672418396073,0.434,-26.40327677579135
218,-2.709236412137379,-26.180348840368758,0.436,-25.918287151254297
219,-2.7079026342114036,-25.895375526361182,0.438,-26.163024937523883
220,-2.7065688562854286,-25.603850644444723,0.44,-25.88450582232767
221,-2.705235078359453,-25.30587395079816,0.442,-25.930761704109358
222,-2.7039013004334778,-25.00154675731382,0.444,-24.627337455440287
223,-2.7025675225075023,-24.690971898851405,0.446,-25.43176653847238
224,-2.7012337445815273,-24.374253700147925,0.448,-24.921853120118914
225,-2.699899966655552,-24.051497942396352,0.45,-23.99843493384905
226,-2.6985661887295764,-23.722811829501456,0.452,-24.737860895980482
227,-2.6972324108036014,-23.388303954024686,0.454,-23.277804961696084
228,-2.695898632877626,-23.04808426282569,0.456,-22.974458797969852
229,-2.6945648549516505,-22.702264022416323,0.458,-22.776609278229405
230,-2.693231077025675,-22.35095578403107,0.46,-22.15531038905792
231,-2.6918972990997,-21.99427334842991,0.462,-22.243384753472743
232,-2.6905635211737247,-21.632331730441294,0.464,-21.696693518838405
233,-2.689229743247749,-21.26524712325764,0.466,-21.26483568961207
234,-2.6878959653217738,-20.893136862491883,0.468,-21.273379879678934
235,-2.6865621873957988,-20.516119390008612,0.47000000000000003,-20.44590900906226
236,-2.6852284094698233,-20.134314217538588,0.47200000000000003,-20.369837089506422
237,-2.683894631543848,-19.74784189008813,0.47400000000000003,-19.03036636005403
238,-2.682560853617873,-19.35682394915518,0.47600000000000003,-19.17342055213026
239,-2.6812270756918974,-18.961382895759556,0.47800000000000004,-19.237936862606507
240,-2.679893297765922,-18.56164215330469,0.48,-17.933042089334695
241,-2.6785595198399466,-18.15772603027384,0.482,-18.45614620235939
242,-2.677225741913971,-17.74975968277912,0.484,-17.299841871332827
243,-2.675891963987996,-17.337869076968428,0.486,-17.5198158523548
244,-2.6745581860620207,-16.922180951305595,0.488,-17.603230401246545
245,-2.6732244081360452,-16.502822778732064,0.49,-16.55428407129245
246,-2.6718906302100702,-16.079922728723112,0.492,-15.711468109852145
247,-2.670556852284095,-15.653609629245844,0.494,-15.694165974623873
248,-2.6692230743581193,-15.224012928636881,0.496,-15.578956308567703
249,-2.667889296432144,-14.791262657402179,0.498,-13.91957021122733
250,-2.666555518506169,-14.355489389956999,0.5,-14.56240869554765
251,-2.6652217405801935,-13.91682420631303,0.502,-13.830183917321333
252,-2.663887962654218,-13.47539865372594,0.504,-12.975729986595978
253,-2.6625541847282426,-13.031344708311352,0.506,-12.836681156986602
254,-2.6612204068022676,-12.584794736643838,0.508,-12.523908457122019
255,-2.659886628876292,-12.135881457347002,0.51,-12.19781871326122
256,-2.6585528509503167,-11.684737902686615,0.512,-11.880253307963667
257,-2.6572190730243417,-11.231497380178519,0.514,-11.771185514693068
258,-2.6558852950983662,-10.776293434218172,0.516,-11.18212887453056
259,-2.654551517172391,-10.319259807750207,0.518,-10.638061508916248
260,-2.6532177392464154,-9.860530403979173,0.52,-9.822762510789483
261,-2.6518839613204404,-9.400239248141164,0.522,-9.769813536729293
262,-2.650550183394465,-8.938520449338672,0.524,-8.792539364539902
263,-2.6492164054684895,-8.475508162458402,0.526,-8.027176587252903
264,-2.647882627542514,-8.011336550172627,0.528,-8.200635521490314
265,-2.646548849616539,-7.546139745043803,0.53,-7.151942643635351
266,-2.6452150716905636,-7.080051811734386,0.532,-6.895294088224067
267,-2.643881293764588,-6.613206709341529,0.534,-6.4922280888961525
268,-2.642547515838613,-6.145738253857091,0.536,-5.4830390460708145
269,-2.6412137379126377,-5.677780080771118,0.538,-5.92733575456582
270,-2.6398799599866623,-5.209465607824596,0.54,-5.180754210883863
271,-2.638546182060687,-4.74092799792404,0.542,-4.199937744338119
272,-2.6372124041347114,-4.272300122224889,0.544,-4.402770311113108
273,-2.6358786262087364,-3.8037145233975553,0.546,-4.069823852076599
274,-2.634544848282761,-3.3353033790830984,0.548,-3.0597746727328703
275,-2.6332110703567855,-2.8671984655493117,0.55,-2.096254201655443
276,-2.6318772924308105,-2.3995311215579207,0.552,-2.1562951806305826
277,-2.630543514504835,-1.9324322124495852,0.554,-1.372808041523204
278,-2.6292097365788596,-1.4660320944602128,0.556,-0.5659517338505918
279,-2.627875958652884,-1.0004605792748738,0.558,-0.945297643710568
280,-2.626542180726909,-0.5358468988312594,0.56,0.013046371752221786
281,-2.6252084028009337,-0.07231967037743452,0.562,0.43055276867299647
282,-2.6238746248749583,0.38999313819887566,0.5640000000000001,-0.13517733461150566
283,-2.622540846948983,0.850964242770414,0.5660000000000001,0.6201653568236137
284,-2.621207069023008,1.3104670770815274,0.5680000000000001,1.4180946064502364
285,-2.6198732910970324,1.7683758265700626,0.5700000000000001,2.1329100533652383
286,-2.618539513171057,2.224565461881871,0.5720000000000001,2.078693341192236
287,-2.617205735245082,2.6789117720792284,0.5740000000000001,2.7542589487921583
288,-2.6158719573191065,3.131291397526607,0.5760000000000001,3.0308725235837954
289,-2.614538179393131,3.581581862449875,0.578,3.4689123553274164
290,-2.6132044014671556,4.029661607158068,0.58,4.258042787731266
291,-2.6118706235411806,4.475410019922607,0.582,3.269103650223223
292,-2.610536845615205,4.918707468502052,0.584,4.8043346350425855
293,-2.6092030676892297,5.359435331307502,0.586,6.147962224856419
294,-2.6078692897632543,5.797476028198485,0.588,6.300733118628507
295,-2.6065355118372793,6.2327130509047075,0.59,6.218603423483764
296,-2.605201733911304,6.665030993062226,0.592,6.869206875565609
297,-2.6038679559853284,7.0943155798595,0.594,7.51565154464923
298,-2.6025341780593534,7.520453697284792,0.596,7.075702528550656
299,-2.601200400133378,7.943333420967935,0.598,8.030521842382914
300,-2.5998666222074025,8.362844044609618,0.6,7.421421688584515
301,-2.598532844281427,8.778876107990115,0.602,9.388324275411946
302,-2.5971990663554516,9.19132142455362,0.604,9.280968498969246
303,-2.5958652884294766,9.600073108556616,0.606,9.757068164415445
304,-2.594531510503501,10.005025601780453,0.608,8.818223387918554
305,-2.5931977325775257,10.40607469979335,0.61,10.565643452698254
306,-2.5918639546515507,10.803117577764667,0.612,10.158730299105658
307,-2.5905301767255753,11.19605281581806,0.614,10.965765928781126
308,-2.5891963987996,11.584780423921758,0.616,11.468019476537947
309,-2.5878626208736244,11.969201866307749,0.618,13.101896421555656
310,-2.5865288429476494,12.349220085417103,0.62,12.702075584838731
311,-2.585195065021674,12.724739525362454,0.622,13.68458080651165
312,-2.5838612870956985,13.095666154905045,0.624,13.076580502567412
313,-2.582527509169723,13.461907489939161,0.626,14.043224780189894
314,-2.581193731243748,13.82337261548149,0.628,13.052461169004362
315,-2.5798599533177726,14.179972207157274,0.63,14.874583482678815
316,-2.578526175391797,14.531618552180989,0.632,14.783584844248438
317,-2.577192397465822,14.878225569826016,0.634,14.976683730934647
318,-2.5758586195398467,15.219708831378966,0.636,13.571272999340556
319,-2.5745248416138713,15.555985579574642,0.638,15.392226806582412
320,-2.573191063687896,15.88697474750659,0.64,16.019411252860667
321,-2.571857285761921,16.212596977011557,0.642,15.329728453127574
322,-2.5705235078359454,16.532774636521005,0.644,15.946265528092189
323,-2.56918972990997,16.84743183837864,0.646,17.053944616244056
324,-2.5678559519839945,17.156494455618468,0.648,17.545094086068406
325,-2.5665221740580195,17.459890138202603,0.65,17.150077077926895
326,-2.565188396132044,17.757548328712648,0.652,17.53423035255253
327,-2.5638546182060686,18.04940027749412,0.654,18.98712604054042
328,-2.5625208402800936,18.33537905724918,0.656,19.29679014466574
329,-2.561187062354118,18.615419577078097,0.658,19.569414320562192
330,-2.5598532844281428,18.88945859596161,0.66,18.964920327627468
331,-2.5585195065021673,19.15743473568851,0.662,18.88186740047095
332,-2.557185728576192,19.419288493220126,0.664,20.059279945414705
333,-2.555851950650217,19.67496225249458,0.666,18.483576878073084
334,-2.5545181727242414,19.92440029566539,0.668,19.623801808782172
335,-2.553184394798266,20.167548813774957,0.67,19.71185226270802
336,-2.551850616872291,20.404355916860528,0.672,19.530045556587382
337,-2.5505168389463155,20.634771643491543,0.674,21.17006506052569
338,-2.54918306102034,20.858747969736672,0.676,20.150687252948988
339,-2.5478492830943646,21.076238817560963,0.678,22.213969288024394
340,-2.5465155051683896,21.28720006265023,0.68,21.821187998616182
341,-2.545181727242414,21.49158954166353,0.682,21.524550050299744
342,-2.5438479493164388,21.689367058912563,0.684,21.938364984771468
343,-2.5425141713904633,21.880494392467856,0.686,22.28355771279444
344,-2.5411803934644883,22.064935299691523,0.6880000000000001,21.35163016516255
345,-2.539846615538513,22.242655522196262,0.6900000000000001,22.079655461639998
346,-2.5385128376125374,22.413622790231017,0.6920000000000001,21.865791216570383
347,-2.5371790596865624,22.577806826493788,0.6940000000000001,23.427130206101165
348,-2.535845281760587,22.735179349371457,0.6960000000000001,22.24811281393027
349,-2.5345115038346115,22.8857140756076,0.6980000000000001,22.678680398127373
350,-2.533177725908636,23.029386722399348,0.7000000000000001,24.376650960998337
351,-2.531843947982661,23.166175008923346,0.7020000000000001,22.545503236984505
352,-2.5305101700566857,23.29605865729314,0.704,23.34240137783409
353,-2.52917639213071,23.419019392947778,0.706,22.121219700055068
354,-2.5278426142047348,23.535040944474417,0.708,24.896603450544266
355,-2.5265088362787598,23.644109042865573,0.71,22.705268719458548
356,-2.5251750583527843,23.746211420213264,0.712,23.356365132938723
357,-2.523841280426809,23.841337807841285,0.714,22.986760551958533
358,-2.522507502500834,23.9294799338784,0.716,23.926274088916017
359,-2.5211737245748584,24.01063152027431,0.718,23.152175847478922
360,-2.519839946648883,24.08478827926022,0.72,23.98882378043069
361,-2.5185061687229076,24.15194790925747,0.722,22.843133716332645
362,-2.517172390796932,24.212110090236,0.724,23.519167834702294
363,-2.515838612870957,24.265276478525866,0.726,23.09735863825813
364,-2.5145048349449817,24.311450701084684,0.728,24.829876874639304
365,-2.5131710570190062,24.35063834922378,0.73,25.27678220639941
366,-2.5118372790930312,24.38284697179673,0.732,24.291874367212195
367,-2.510503501167056,24.408086067853226,0.734,24.332404918769054
368,-2.5091697232410803,24.42636707876201,0.736,24.782243027383597
369,-2.507835945315105,24.43770337980647,0.738,25.132616159663687
370,-2.50650216738913,24.442110271256546,0.74,24.986763260713076
371,-2.5051683894631545,24.439604968921014,0.742,24.381862101191203
372,-2.503834611537179,24.43020659418423,0.744,23.89271956508808
373,-2.5025008336112036,24.413936163531258,0.746,25.419127213711626
374,-2.5011670556852286,24.390816577566067,0.748,24.521432911096902
375,-2.499833277759253,24.360872609526908,0.75,24.118205342239246
376,-2.4984994998332777,24.32413089330372,0.752,24.503142974578488
377,-2.4971657219073027,24.28061991096214,0.754,23.865390847109907
378,-2.4958319439813272,24.230369979778857,0.756,23.67862398083609
379,-2.494498166055352,24.173413238793607,0.758,24.886011105263687
380,-2.4931643881293764,24.109783634882483,0.76,24.88166646940752
381,-2.491830610203401,24.039516908358056,0.762,22.03585333748997
382,-2.490496832277426,23.962650578101545,0.764,24.83504781554571
383,-2.4891630543514505,23.879223926232317,0.766,23.901877543147283
384,-2.487829276425475,23.78927798232075,0.768,22.755874852901112
385,-2.4864954984995,23.692855507149535,0.77,23.553202606541902
386,-2.4851617205735246,23.590000976029437,0.772,23.21476068355517
387,-2.483827942647549,23.48076056167588,0.774,22.979182536440714
388,-2.482494164721574,23.365182116651486,0.776,24.807875036540846
389,-2.4811603867955987,23.24331515538121,0.778,24.536260113046634
390,-2.4798266088696233,23.115210835746584,0.78,22.94276630985778
391,-2.478492830943648,22.98092194026449,0.782,23.140687512209304
392,-2.4771590530176724,22.84050285685782,0.784,23.037457811596834
393,-2.4758252750916974,22.694009559223964,0.786,23.49871185790809
394,-2.474491497165722,22.541499586807667,0.788,22.65759523816878
395,-2.4731577192397465,22.38303202438581,0.79,23.421294773905277
396,-2.4718239413137715,22.218667481269765,0.792,21.750350949132375
397,-2.470490163387796,22.04846807013272,0.794,22.868176868492878
398,-2.4691563854618206,21.872497385469547,0.796,22.12241333142355
399,-2.467822607535845,21.690820481695116,0.798,22.387838436623245
400,-2.46648882960987,21.50350385088913,0.8,19.870838588510487
401,-2.4651550516838947,21.310615400193957,0.802,20.075269436802245
402,-2.4638212737579193,21.11222442887395,0.804,21.057920161243878
403,-2.462487495831944,20.908401605042062,0.806,20.622666690404788
404,-2.461153717905969,20.699218942062508,0.808,21.43953616313137
405,-2.4598199399799934,20.484749774635976,0.81,20.14800079410846
406,-2.458486162054018,20.265068734576374,0.812,19.435050298298766
407,-2.457152384128043,20.040251726285156,0.8140000000000001,21.50622379742976
408,-2.4558186062020675,19.81037590193166,0.8160000000000001,18.830497312094707
409,-2.454484828276092,19.575519636348133,0.8180000000000001,20.28601903602533
410,-2.4531510503501166,19.3357625016456,0.8200000000000001,19.40479027042368
411,-2.451817272424141,19.091185241559558,0.8220000000000001,18.352107646262514
412,-2.450483494498166,18.841869745533703,0.8240000000000001,18.41307359716407
413,-2.4491497165721907,18.58789902254831,0.8260000000000001,18.417041894048612
414,-2.4478159386462153,18.329357174703468,0.8280000000000001,18.105471496194113
415,-2.4464821607202403,18.066329370563164,0.8300000000000001,17.27139340167936
416,-2.445148382794265,17.798901818269247,0.8320000000000001,17.147550828827757
417,-2.4438146048682894,17.52716173843452,0.834,18.86538375135441
418,-2.4424808269423144,17.251197336821203,0.836,16.87551767727153
