time,value,sawtooth_signal
75,0.08241022489388883,0.6226525979336541
76,-0.9820021516117684,0.43200489890375515
77,-3.222971865722599,0.7580893516863689
78,-4.975059205498742,0.8752065835225488
79,-6.854546219600264,0.7491415519526545
80,-6.637664504427367,-0.9534811523942722
81,-8.448318734589606,-0.8495632313659284
82,-7.483195010698678,-0.9761039481374659
83,-9.679661087997925,-0.6638700120037655
84,-9.361558598488825,-0.7118859015237347
85,-9.964581473145424,-0.34007053491473016
86,-10.271221223494074,-0.46213553163607335
87,-9.797631300741875,-0.3703737834633243
88,-8.38453019903086,-0.11580986082343474
89,-9.0311120628295,-0.234925570239209
90,-9.01631382516335,0.09786554477418696
91,-8.63361999260279,0.017666500468650315
92,-8.00401708447195,0.11259187111842861
93,-7.7260671875613856,0.33964455221691237
94,-6.524527209515416,0.39485617630025127
95,-4.921273510926182,0.5340426144562426
96,-3.9383641831560823,0.7134191344974237
97,-2.4919217918807464,0.6977627470157604
98,-1.7079347822927171,0.6338926851953027
99,-0.3532419820939989,1.0770297109626308
100,0.8383272451431575,-1.1784610898477546
101,0.18357718234191034,-0.7126791204787166
102,2.7353882310182245,-0.8663591395246952
103,4.6821958135062,-0.7412944412489217
104,5.057526178762748,-0.48630822287521636
105,5.977465234396852,-0.4622694744888381
106,6.344798211487355,-0.300154574081785
107,7.670010154922918,-0.1967706976973112
108,8.751050343640134,-0.20115218876938185
109,9.323130304619003,-0.259670820034439
110,10.20411792418442,-0.060749436476945896
111,9.402391730051127,-0.11316060132737965
112,9.978107007498515,0.3580399787947316
113,10.76449685904173,0.2853487123234635
114,11.10247698898636,0.3809934727116595
115,10.051811196857217,0.6271594601755716
116,10.158404190243433,0.5707561439301674
117,8.36398624955411,0.7456241612717813
118,8.429679150967047,0.8843027409760016
119,6.715732578339847,0.9748459854015724
120,5.516372740739192,-1.0841133408347763
121,3.7095799423748637,-0.835768858128365
122,3.206210646330512,-0.8043878338791743
123,2.6372596663164694,-0.8962936998373902
124,-0.8006564825094262,-0.5841318486119018
125,-0.18739792079748552,-0.5444863339776529
126,-1.0787405140647084,-0.16196148296308577
127,-3.1199124833815346,-0.3139515667138619
128,-4.242229936150197,-0.27348439834183336
129,-5.4439561441418425,-0.10479041313216858
130,-6.4540197435275894,0.01381125382904151
131,-7.431458908763604,0.09878460498257806
132,-7.980924144682776,0.1719554683233249
133,-8.597392341242735,0.3340499128446116
134,-8.743171286600464,0.4168914628745299
135,-8.655554840045399,0.5049054496119592
136,-10.653503769877371,0.5018573196207601
137,-10.005350348370165,0.46207802975302886
138,-10.235793004329734,0.7523189536289884
139,-9.188081786983666,0.9862089248763243
140,-9.530106260024812,-1.058876553365939
141,-8.530132865524777,-0.9751093080491329
142,-7.397468774123956,-0.73158587971667
143,-6.870739603534531,-0.6495342718583179
144,-6.2862314901669905,-0.5395843941261436
145,-4.952574143014635,-0.3724401185459604
146,-2.9781417732301314,-0.3955105590105592
147,-2.349138096683588,-0.1038574169819719
148,-0.8718661471146323,-0.171716668079749
149,-0.06588931954297426,-0.2889224896751044
150,0.38211549415687235,-0.07225934435646907
151,1.2861607803561925,0.07482454897895782
152,2.583161101510346,0.2985649967304909
153,2.1353082579995313,0.15374754140168662
154,5.255422221426593,0.4873144855839009
155,7.390904628055604,0.37724313204070264
156,5.758119359082449,0.6797263833234424
157,6.98113728539817,0.8052201906431132
158,8.471146848768267,0.7465319458625927
159,8.979749181105301,1.023042526901472
160,10.88388511809517,-1.0391044644759868
161,9.907068424736426,-1.0053248757853035
162,9.521532515857857,-0.7457819345113397
163,10.66800374474587,-0.7362003718533896
164,8.718812082489471,-0.6817178936398323
165,8.899898957962593,-0.5136857415991272
166,8.642542795933663,-0.37568829047280855
167,7.803562015981661,-0.17906659616171783
168,7.3478468336584815,-0.3267568391501725
169,6.902843070212666,0.037557852740608244
170,5.617498908615403,-0.022387764388006468
171,4.496446035747662,0.06461891215774704
172,3.011191363253193,0.20107095507052403
173,1.9938395152913069,0.2730035277045702
174,-0.6027790974753116,0.5341459465885489
175,-0.02369905578466802,0.3793982262331495
176,-1.9921952493267225,0.578012925314104
177,-4.297345743241716,0.514401037431464
178,-3.517559367499189,0.8478093587599866
179,-5.491002887994043,1.0471918388161967
180,-5.977247738313273,-1.1855380482380122
181,-8.713158665224018,-0.7301925651746065
182,-7.856482196534436,-0.7637751916487174
183,-7.684469598546434,-0.5280112143520543
184,-9.881491368668573,-0.4456496498785405
185,-9.379589548776954,-0.4526149478924523
186,-10.273145191054505,-0.4612470151881415
187,-9.898023233812857,-0.20460245064475352
188,-9.928271340516485,-0.2396860852571117
189,-9.896364791680963,-0.22681604097627142
190,-8.699546573084058,-0.2546076845696486
191,-8.374195588743884,0.09219022448098371
192,-6.852361895271445,0.35330202437663405
193,-7.52932405699339,0.21013693250771753
194,-5.259479749432799,0.3391563839859383
195,-4.343655459466082,0.5509760605214647
196,-4.618964617665915,0.6207127322593943
197,-2.204760381228043,0.6685660363139877
198,-0.8804115628679314,0.7849061263762529
199,-0.8855616265467092,0.845930978584691
200,1.113694868428504,-1.038229118442053
201,1.4037102270984045,-0.8208558759311322
202,1.2358712476672882,-0.769303287683056
203,3.4021377209229176,-0.7897647977629901
204,4.050397357751645,-0.4086371741767909
205,5.668759519968423,-0.4626047596484624
206,7.394247552549614,-0.4764085255327613
207,7.17674876521488,-0.3578749228012409
208,9.049812378232495,-0.07015452609612652
209,9.984970276894114,-0.07972001094464012
210,10.136220064265423,0.1578907442835144
211,11.319855332519664,0.03584122963536243
212,9.276195253982525,0.2161168433700596
213,11.061261641721721,0.2603823194454925
214,8.074000453992552,0.35586208494033333
215,8.4534824260211,0.5980303760608607
216,9.734730891425084,0.3843541987763805
217,7.78819261534252,0.7827222110784867
218,6.717055847069508,0.7831192014510451
219,6.586226663361922,1.0174070008182963
220,3.9981608581558197,-1.1531894989884668
221,3.8664464116076918,-0.8120580356342657
222,2.784772595923877,-0.8308435637605127
223,1.9794977371603553,-0.7628238787755975
224,0.7922844798119334,-0.5714707476585409
225,-0.7077432969301527,-0.4437565592255498
226,-2.1925165633085673,-0.3591785730148463
227,-2.331040919590994,-0.3772647102137495
228,-4.03088457634099,-0.23031790726632342
229,-5.674105992464189,-0.17136643838864096
230,-7.736080295151276,0.023943995728931005
231,-6.793421698355749,0.2193157374840523
232,-9.2887179368455,0.048483061175021575
233,-8.877753640341297,0.4025379705569603
234,-9.979482323497647,0.4969941974728412
235,-10.88355755722709,0.5411304492870707
236,-9.562052110517737,0.4848045317509691
237,-9.478448710607218,0.6476590013230095
238,-9.70841254522686,0.8669395391636795
239,-10.427314423598004,0.936141728349753
240,-9.503255126981502,-0.9606217534611862
241,-8.59858058374912,-0.8147211412087819
242,-8.945390443764241,-0.7071370774202446
243,-7.296488942427554,-0.685561810742755
244,-5.670244302777489,-0.5448390378330435
245,-5.501530071843442,-0.7325445677047822
246,-4.202801308315656,-0.37893908663102194
247,-2.6527132727603737,-0.2296041620669272
248,-0.9796197730872682,-0.12685832075590775
249,0.32660935141773273,-0.0365052465090295
250,-0.2278214298386609,-0.049057431927010814
251,1.4940690008821038,0.03507322987697423
252,2.743545134637427,0.27489206094394164
253,2.9698892852667504,0.4332278912881019
254,4.75690062965931,0.3149951603084398
255,6.893933113371425,0.6202823502353748
256,6.987320749629604,0.8500534972578574
257,7.984869319274407,0.7495560769078793
258,8.416318785803176,0.8564481515807829
259,8.086373031299342,0.7416612770987838
260,9.278686475609067,-0.9530934851556199
261,9.1723219757318,-0.7852078994759587
262,10.641120143207932,-0.651076536222314
263,9.534935771707671,-0.45865960858504706
264,9.721337925823045,-0.7918462576199946
265,9.604133694899478,-0.5098266765509654
266,8.385981200270338,-0.17899147696390133
267,7.483374068741474,-0.4648655193024428
268,8.073839733174724,-0.13964515713982867
269,7.373561044931585,-0.20149950321148685
270,5.727993500982758,0.22917793067986444
271,4.497361862496258,0.13015760903672055
272,2.993642920566063,0.40623780047325864
273,1.6784314593984435,0.49388962505251466
274,0.5382768027303924,0.4222519565252174
275,-0.44610700723638114,0.6206064472344276
276,-3.107183705304287,0.6342356325969485
277,-3.5486191723121707,0.6084174887185878
278,-4.864672161787129,0.7957980770326772
279,-5.702479678994476,0.9568592089596826
280,-6.299529121345948,-0.9422879990856539
281,-8.009207757274734,-0.8578319333466197
282,-8.526127450383836,-1.0565539368513033
283,-8.975141992522863,-0.7608104846052757
284,-8.68405204523468,-0.6190365762112191
285,-10.224345617678726,-0.3358192739188802
286,-9.004837958626734,-0.42404525910396407
287,-9.432638985577078,-0.16928152556132212
288,-10.889655111837172,-0.18676504029005794
289,-9.484973707685095,-0.10986648480904723
290,-8.357624167460365,0.10427406055781943
291,-8.33055881647749,0.2218895224173153
292,-8.794284941493848,0.04911457755816198
293,-7.43993065718905,0.14460192096467872
294,-5.302125786606418,0.4900527399743228
295,-5.4199187065854435,0.5296794185212819
296,-5.150430398421101,0.6031947103345172
297,-2.9442438256341577,0.6612635436422559
298,-0.563829333337854,0.8816763170820742
299,-0.19672874952656563,0.9134980931739762
300,-0.24496430672977262,-1.0550364077240948
301,1.9124630035060441,-0.8834772770943777
302,1.727844852053585,-0.7958340422431783
303,2.4977159711082315,-0.8224008722589735
304,3.957947202261078,-0.48964054485196484
305,5.90366484579837,-0.4058428319453594
306,6.230622910294462,-0.37748264372641105
307,6.784648452270465,-0.28466129766693143
308,8.642589419997236,-0.1008354862194975
309,9.12872710523549,-0.24334860449976245
310,9.377681211481548,-0.07681635256453535
311,9.75678222228016,0.014214733216449796
312,9.839991498402375,0.33638797040165846
313,9.886595196874431,0.4054961614463765
314,9.076533825194595,0.4703887253082896
315,10.099935737745753,0.6786005007250693
316,8.648434565432417,0.6224835811937718
317,8.033425018244396,0.7019797649219627
318,7.101762652460486,0.8817616462281607
319,6.614416512762309,0.9854037255348806
320,5.825661805570839,-1.0318204510111406
321,4.173478646594002,-0.9007997197558842
322,3.8649686210683387,-0.7491130123902416
323,1.793843734139539,-0.7058930978704128
324,0.67643631227756,-0.6898585978585152
325,-0.594506462235558,-0.5009826501784056
326,-2.3400238019261885,-0.47531814382189785
327,-2.6243311133532536,-0.3500034363468813
328,-3.5825314127605683,-0.12040437690871368
329,-5.3094074822371775,-0.17666472340378067
330,-6.585040726249783,-0.01439428899086943
331,-7.104466699387281,0.20943570309869267
332,-7.504601784533875,0.38042419999542504
333,-8.856296740519172,0.1524767274559792
334,-9.742133663879638,0.41296690810037745
335,-8.596842054148155,0.42558411281501574
336,-9.03746846547031,0.516032672416135
337,-9.651216381464955,0.7237227341036016
338,-9.71075263337046,0.6890718479566709
339,-8.333340400608911,0.8864420543163872
340,-8.354655550808372,-1.0414104035075749
341,-7.5937995263032825,-0.7489093853268747
342,-7.839603988417854,-0.7651249263631312
343,-8.301276297537678,-0.7681942258607797
344,-5.016028069152752,-0.5350227001772809
345,-4.433792953271664,-0.49278106592988924
346,-4.802500045139231,-0.4099365428306302
347,-1.5545355667773966,-0.3931279110510513
348,-0.734580461749502,-0.18826120230341678
349,0.5323792574709268,-0.15137335007373326
350,0.12158974367603041,-0.11671907531415755
351,1.778844570867597,0.020501136815024884
352,3.501904058279883,0.11303961291196729
353,4.296882197804657,0.3126122517219622
354,3.866110829350788,0.41943061316313535
355,4.6095455470939015,0.3328936588020369
356,6.369835393978793,0.7647431528680294
357,7.608448152769075,0.7901194181455485
358,6.785741413816124,0.8584315966802619
359,9.366721573140833,0.9663358183380599
360,8.903823412811974,-0.9834028194626426
361,11.809835920211006,-0.7781779398871004
362,10.343056385672686,-0.8380406856314357
363,10.588904628740238,-0.7635074531846032
364,10.896816598303708,-0.6515323975311733
365,8.67655415622192,-0.5009068714617938
366,8.719066049202075,-0.4636437667364678
367,7.528389174441857,-0.3064168916176627
368,7.2907569644811705,-0.1473944104516542
369,6.47861600404595,-0.18740380829243758
370,5.2227779456996775,-0.04274081319434768
371,4.558302307851495,0.023206114319110002
372,2.8919033121374125,0.2622666164958705
373,1.8728768389860622,0.3160604817218936
374,-0.759662170626543,0.49260727281913463
375,-0.4575338628458627,0.4887513609556243
376,-2.041607149333816,0.773080310783805
377,-4.442772403512411,0.6859190502805604
378,-5.632152710110677,0.806378950302999
379,-5.730829865082301,0.9109287105845104
380,-6.481517258764003,-0.9190495161259807
381,-7.7956056513162455,-0.8545658965221028
382,-8.90627001003981,-0.7280776327465807
383,-9.097487723479516,-0.638622423797366
384,-8.859595719149468,-0.6102281772440892
385,-10.669100180421202,-0.5947079625717177
386,-10.63373302705443,-0.5182430014206648
387,-8.873740850245051,-0.22310185873981692
388,-10.861098230521488,-0.29499983370631055
389,-9.941956301686897,-0.05489630332034894
390,-10.314794812008593,0.26196437716495335
391,-9.088852349392397,0.0041072537119331565
392,-7.2989357627806974,0.14376913535280222
393,-7.898786681135713,0.18405300420315485
394,-6.361085579819965,0.46827530680110374
395,-4.977015970933264,0.4670245074404321
396,-3.230844428806236,0.6752904786744565
397,-2.3390529164732357,0.6201439243308551
398,-1.0999253172466714,0.9081809022373578
399,1.4608203380713798,0.7308855130993963
400,0.09956126790173415,-1.01210238508507
401,0.6709363568871141,-0.9107701738870185
402,2.020250704292084,-0.7883244598544509
403,2.8017283914496303,-0.7833493008704165
404,6.134473873432844,-0.6338769671420921
405,5.074122520242831,-0.403586084297778
406,8.193526805520738,-0.5441341039943701
407,6.918646618389243,-0.4092924739817942
408,8.93642329280055,-0.2671174127182889
409,8.864685387628622,-0.2074115449504981
410,9.124829165073095,-0.05398877226652983
411,9.369798641688133,0.11964559962749165
412,9.519374904636972,0.09811012996675503
413,10.708826446894511,0.23397667412411063
414,9.101404435043682,0.46314104991127075
415,9.618150141133459,0.5135218571612072
416,8.165793158781973,0.6326547174404641
417,7.840613098107395,0.7425692664934042
418,8.859062877434454,0.9887708791939662
419,6.9354207752391455,0.9661033372183229
420,5.455313126028048,-0.8159696743412991
421,4.601514608996601,-0.7773436607050013
422,3.493113300337799,-0.7926735015712071
423,1.3876337899826119,-0.6372433373314258
424,0.30877920763352634,-0.47307771013005995
425,-1.2385787991280335,-0.5257142646335837
426,-2.872290494178902,-0.3101949657005843
427,-4.227223640814756,-0.27128307528582124
428,-4.450085966992707,-0.17299811933861528
429,-4.799619882975363,-0.05634267244129644
430,-7.149607048495113,-0.04016567645356085
431,-7.50789123382411,0.09413515721568246
432,-7.479794243215716,0.4263844204198074
433,-9.113763944650442,0.4343730900388757
434,-8.264180875590514,0.35560149460636337
435,-9.017088499593825,0.5901774293257875
436,-9.321569776976505,0.44294208629395626
437,-10.138342831745748,0.858195200134048
438,-9.49437350924389,1.0327538598391492
439,-9.451412109377722,0.7445333159655381
440,-8.773607196855723,-1.0367876325243315
441,-9.10116503670474,-0.8664493461439935
442,-8.268447465835285,-0.9522099434367804
443,-6.994379049041746,-0.6580552115850475
444,-5.950514478154125,-0.5698185884668168
445,-3.77625712811053,-0.42001981382263576
446,-4.643324301768367,-0.5117304250678667
447,-2.537610982582924,-0.2000024475649963
448,-2.009948110366714,-0.14748679787284313
449,0.6105245503940758,-0.02132653509965729
450,-0.416492709476126,-0.06287248013473866
451,1.4070839713413883,0.16698659003473873
452,2.4655461564992227,0.33288760281418284
453,2.180045415735341,0.2195395829420591
454,5.103736415214829,0.4821542490305297
455,6.50903279184457,0.28938691192639576
456,6.449875160986674,0.37977028278177166
457,7.990055928332626,0.9316768240235844
458,8.332674155279696,0.8018021626380772
459,9.441900198492785,0.7937413419090962
460,9.501662540565988,-0.9463385142429257
461,9.786135107477119,-0.9542942146696518
462,9.734699444531884,-0.8409407536431888
463,8.871979813343746,-0.5214553922387427
464,9.36888854267526,-0.5052905764413713
465,9.428686107300644,-0.39889863569579975
466,8.324151441498646,-0.23222606761532394
467,8.321141346247437,-0.26546015087062164
468,8.534878064544676,-0.23835105147003272
469,6.830104326423062,-0.05406737276855385
470,5.065787289589668,0.082540119358744
471,4.52566006362142,-0.010298638668975207
472,3.2639552638342693,0.23082870953536835
473,1.7200391420486896,0.31254004481695447
474,1.0152393559430688,0.2722147916600096
475,-0.09996119915906498,0.3118462572424865
476,-1.2649591286287492,0.5276241582625394
477,-3.279267163820097,0.5051527736684766
478,-4.334166683144684,0.7534223332376818
479,-5.398867455169634,0.8123592457221788
480,-5.990834990257476,-0.9411280079486274
481,-7.484191255304572,-0.9756022745431443
482,-8.018001011575507,-0.6842307365359792
483,-8.498883192432931,-0.6476849430994184
484,-8.69827953019316,-0.5091081678388188
485,-9.737046381470508,-0.43695451539684355
486,-9.656656212870738,-0.4230978323857719
487,-10.327149314673857,-0.11559004348155899
488,-9.175243284424713,-0.12386242970394157
489,-10.26800146158121,-0.09472913660689879
490,-8.308665761947765,0.11713650977846908
491,-7.65164173445109,0.23607983964234588
492,-7.822601568175172,0.2659897151660696
493,-7.431456873012625,0.4184275146655569
494,-6.0956267352943545,0.443219381596365
495,-6.558167589905192,0.5360952224467879
496,-3.560214626407267,0.5721024637166924
497,-2.357403035742502,0.6612037535194267
498,-1.8266622189589041,0.7799874752867634
499,-0.8741064220179969,0.7363844947867059
500,0.4871110817264738,-0.9288813298483165
501,1.3784612547595174,-0.8850124924182505
502,2.5429753828193133,-0.911062687069733
503,3.605691706769029,-0.6028960339918477
504,5.217326933853504,-0.4939299204991683
505,7.026155479720722,-0.383648107653185
506,6.6177127746518725,-0.24448554198709316
507,8.129889572366746,-0.3764203192760498
508,8.375795870768385,-0.23717216537883837
509,10.452932604190641,0.10179390331992069
510,9.572129329715057,0.06617041760655376
511,8.644817959018415,0.15413302933611067
512,9.472759158653929,0.21964579698294495
513,10.07877295893611,0.27368504606577243
514,9.526118042292092,0.5378089635773209
515,9.206681100312212,0.32586967858051097
516,8.237348120010363,0.8008480102851169
517,7.847995623386646,0.6694728819069272
518,7.5167231016114195,0.7756669092800528
519,6.900667720714163,0.9245419133765402
520,5.929483865124801,-1.0153652506356619
521,4.339650660884751,-0.9357874177194473
522,2.478267241587635,-0.7695940816048719
523,1.593871706265939,-0.6193662526504032
524,1.2104012695807786,-0.6614762070488958
525,0.06183286636943619,-0.5911422001482282
526,-1.4565826962934965,-0.4176115112535273
527,-2.992572726025415,-0.1746940805407467
528,-3.8273908487231765,-0.20730046016616924
529,-4.957848481857758,-0.170921875264891
530,-6.374167385744296,-0.1328792900261886
531,-7.709803618154451,0.07872797225290898
532,-7.792560461956955,0.09557089087163437
533,-8.472915363923192,0.40324554270582597
534,-9.566845687686406,0.2605928784427193
535,-10.460475654752985,0.5476228906564654
536,-11.287278491255293,0.7111220070339601
537,-9.82184750324181,0.6036703232667595
538,-9.93244084185843,0.6963969515964538
539,-8.493014570522906,0.6696472912683586
540,-8.868890122867864,-0.9968601882127225
541,-8.276063184285732,-0.8016761511350969
542,-8.119799415072993,-0.8578820001750204
543,-7.177821914065994,-0.5768832305387969
544,-5.595252140687941,-0.5293437155686334
545,-4.709848194631859,-0.5164369723490191
546,-3.037002879814684,-0.47946260470528856
547,-3.1585309717284495,-0.37143403077843545
548,-1.54058297773316,-0.34747538391937
549,-0.6987476810755938,-0.19804655979995434
550,-1.7216440802968795,0.003936846162717221
551,-0.013993339602718757,0.17304277707345594
552,2.7844863988765,0.21920202433801605
553,2.7990099692530754,0.26816390945414437
554,5.077988737826021,0.44852581893977955
555,5.650337187732272,0.5799437806472776
556,6.996774436343218,0.7901787132156468
557,7.5040084037062185,0.7553894449630786
558,8.268634290877046,0.7454466059615261
559,9.42350695889637,0.8546582194536636
560,9.524681296675388,-0.9319827445977839
561,8.972216642545115,-0.9100438295240496
562,9.88444059463762,-0.8361043558492839
563,8.978468997367475,-0.6666878640152966
564,9.519693097836566,-0.5851744494911151
565,9.824854239309587,-0.5726018461927742
566,8.772412346085085,-0.41231490294243506
567,8.309160172855888,-0.19234841050350138
568,7.430030806399719,-0.11572821591388695
569,6.056748097279646,-0.041381167366032354
570,4.119332929781864,-0.10244592269967963
571,3.736558526725954,0.047549308509514096
572,2.948653372112285,0.27700310420102014
573,1.4721192088222805,0.5627758336608426
574,-0.3968347412486095,0.2989129748360485
575,-0.032219339379182754,0.44326937567076885
576,-1.116746150125845,0.5627441345636778
577,-3.180053964903145,0.6261445526209833
578,-4.32266775136345,0.7009896563363116
579,-4.3857720049720434,0.8663037277402829
580,-5.920048088869279,-1.0197220994798128
581,-6.274573632970687,-0.9249883855559118
582,-7.436311779293042,-0.8748261032682851
583,-9.104684154523364,-0.7315426416289285
584,-9.484043400385362,-0.7957642998496128
585,-9.840543636944226,-0.39203391192503684
586,-9.072421896073674,-0.16861801081675437
587,-10.591738279320118,-0.40537694818165737
588,-9.750734924722241,-0.17772444489112532
589,-10.439844762392632,-0.07025353901558398
590,-9.629008513515195,0.0733729801881094
591,-8.067149408672906,0.2326229410701039
592,-7.276897540790692,0.2841694595942524
593,-7.061761108039527,0.4129047240776241
594,-5.6086328338258715,0.3335613695159281
595,-3.70962948552771,0.5495418675263878
596,-3.232129126789844,0.6651014349629147
597,-3.3778155709484823,0.7051546327071587
598,-2.0327833400073083,0.699029822649552
599,0.6076441037710615,1.1102905863676926
600,0.1416181551668194,-1.052604613994307
601,0.8879912618244666,-0.9990792552361868
602,3.825325659117941,-0.662434422761925
603,3.5059097599864995,-0.7089469198458082
604,4.704064721338221,-0.8172829621736478
605,7.050362843587358,-0.47549455510324623
606,6.368784422137585,-0.33960367657406865
607,8.139426329126106,-0.2681268126645847
608,8.544707365949577,-0.3222273823015815
609,8.85884613403381,-0.03751504327956448
610,10.131812169852667,0.11397415274867109
611,9.32005423657133,0.16552557817004623
612,9.516882092710752,0.25598735721071425
613,9.595480064132527,0.23705587077518941
614,9.968623562169583,0.39407566947253647
615,9.860414170798087,0.5247809475570933
616,8.174453086049134,0.6354790125552924
617,8.074704789404224,0.7727772581804422
618,7.230801180514431,0.6498608132721664
619,6.916287903333295,1.0501339469247435
620,5.341206273063865,-0.949369584085408
621,5.011993242837185,-0.8116395590036088
622,3.1378951311144516,-0.8264816783073604
623,1.5020544324834249,-0.5676368355801356
624,-1.0177295304261589,-0.8402725021179769
625,-0.9257553039773738,-0.3793595095405027
626,-1.5267211509949714,-0.5520351195215392
627,-4.023510831565062,-0.21275399071204906
628,-4.176537349836435,-0.2010870559959177
629,-5.682025893229682,-0.09857057483104383
630,-7.642877733742814,-0.0665765581712424
631,-7.18986221106858,0.0860498524684904
632,-7.953395685652923,0.19256421862481488
633,-8.801297401033093,0.2880346437603313
634,-9.230363715630919,0.3014607760466554
635,-10.058727960173684,0.6829298098402226
636,-9.122921959703378,0.7183104778265003
637,-9.393805020872845,0.706963646703272
638,-10.477703077704284,0.8087150176101046
639,-9.788408299918421,0.8915969779766472
640,-9.485835611413616,-0.9652568543454012
641,-7.979362402257145,-0.7493641068023633
642,-7.812396314215497,-0.8407267722795817
643,-7.985722335775364,-0.7533701050186489
644,-4.795315662540222,-0.5992937680556084
645,-4.161510772696912,-0.444475513263875
646,-3.236755032725277,-0.44788515800300155
647,-2.3323811047489826,-0.4180325029291167
648,-2.2524740288273093,-0.0008489851794560854
649,-0.633329722712297,-0.10618191174060286
650,-0.48536678877672884,-0.06471514555769364
651,2.4112733543585647,0.15389620570017387
652,3.4298494083859867,0.33276471858957823
653,4.081667133682219,0.355304240375204
654,5.25677479267217,0.39557254448845103
655,5.373003859655318,0.3957692866013518
656,8.406603415915127,0.43333650723006323
657,7.389530252574005,0.8836317764351662
658,6.886776765595254,0.6651213196514726
659,9.074062667418689,0.9088890876292409
660,9.95834406580258,-0.8045324908380732
661,10.764851399592674,-1.0123298517654222
662,9.070581945691082,-0.6857484194807457
663,10.349619976106112,-0.6259783856865202
664,10.11204765625746,-0.5633136496935791
665,8.831278322390306,-0.5165148988333481
666,9.265478923503572,-0.4959588376413875
667,7.555431964236931,-0.2358725269173109
668,7.372957688177253,-0.2412891865471418
669,6.291817248391185,-0.02237162397076116
670,5.067980482777046,-0.03721966345941234
671,4.804042046128555,0.09575184098804353
672,2.910214273346379,0.2217492550964002
673,1.6925973630192725,0.31875154041679704
674,0.6606169132724347,0.45112377760007033
675,-0.8741305838651187,0.572298417860554
676,-2.0473206182247297,0.4930692981427319
677,-3.229803508677288,0.6027824946211672
678,-5.445687397087992,1.0157708645721901
679,-4.804096556938795,1.0716764427773497
680,-5.378780978573829,-1.2017357085741351
681,-7.763927588055413,-0.7943107382953867
682,-8.657420054735521,-0.8008893338562109
683,-8.882926145067959,-0.7567883421574192
684,-9.206794120624934,-0.5413829775333432
685,-10.554158669311594,-0.5599613722511598
686,-9.245755470984193,-0.2681364622449277
687,-9.604913110488416,-0.3548400724439393
688,-10.388321801260957,-0.08307203115197186
689,-9.709847646151724,0.12986746084445647
690,-9.303406612773433,-0.10905748062011796
