ID,sine_signal,sawtooth_signal
152,2.5173775350179874,0.2985649967304909
153,3.731472994935523,0.15374754140168662
154,5.320063626636202,0.4873144855839009
155,5.667702436626036,0.37724313204070264
156,6.693154130326195,0.6797263833234424
157,8.138105224861597,0.8052201906431132
158,8.93284483272599,0.7465319458625927
159,8.460498063575335,1.023042526901472
160,9.881393850224487,-1.0391044644759868
161,9.191438060321335,-1.0053248757853035
162,9.93078117763514,-0.7457819345113397
163,9.594382811860607,-0.7362003718533896
164,9.555177311913123,-0.6817178936398323
165,8.711412719638254,-0.5136857415991272
166,7.870717276808902,-0.37568829047280855
167,8.298273643791774,-0.17906659616171783
168,7.513129250965187,-0.3267568391501725
169,6.48733468182098,0.037557852740608244
170,5.1211530361421325,-0.022387764388006468
171,4.153520762767011,0.06461891215774704
172,2.758287271652392,0.20107095507052403
173,2.0460893464550893,0.2730035277045702
174,0.8685027990266614,0.5341459465885489
175,0.12329619744145437,0.3793982262331495
176,-1.975844300791444,0.578012925314104
177,-3.9301948807035667,0.514401037431464
178,-3.948817901115069,0.8478093587599866
179,-5.981052158185349,1.0471918388161967
180,-6.760228450671853,-1.1855380482380122
181,-7.419867239667222,-0.7301925651746065
182,-8.187662163014945,-0.7637751916487174
183,-9.649971742005535,-0.5280112143520543
184,-9.689325415593151,-0.4456496498785405
185,-9.423056848857794,-0.4526149478924523
186,-9.581389726090723,-0.4612470151881415
187,-9.6683598799349,-0.20460245064475352
188,-9.788483623323652,-0.2396860852571117
189,-10.863214209881724,-0.22681604097627142
190,-9.481889788117456,-0.2546076845696486
191,-7.856054431139734,0.09219022448098371
192,-7.791042084039903,0.35330202437663405
193,-6.857199616497723,0.21013693250771753
194,-6.442139220892081,0.3391563839859383
195,-4.610974325512608,0.5509760605214647
196,-3.966447417353319,0.6207127322593943
197,-2.366109440546727,0.6685660363139877
198,-1.4643058856195745,0.7849061263762529
199,-0.039319063557867406,0.845930978584691
200,-0.7774262168592497,-1.038229118442053
201,0.8109363894371557,-0.8208558759311322
202,1.8444533557155505,-0.769303287683056
203,3.5931778815429327,-0.7897647977629901
204,4.798260140388993,-0.4086371741767909
205,6.114768834006011,-0.4626047596484624
206,6.910369228346876,-0.4764085255327613
207,8.008406480304924,-0.3578749228012409
208,8.881761742770525,-0.07015452609612652
209,9.599155770651503,-0.07972001094464012
210,10.058392631364326,0.1578907442835144
211,9.250601831360612,0.03584122963536243
212,10.03514464559726,0.2161168433700596
213,10.007829124796281,0.2603823194454925
214,9.537767353937237,0.35586208494033333
215,8.789218791327402,0.5980303760608607
216,8.187513710422875,0.3843541987763805
217,8.07225377206496,0.7827222110784867
218,6.888277941876475,0.7831192014510451
219,6.1927730252048985,1.0174070008182963
220,5.682299091970877,-1.1531894989884668
221,4.022836443086139,-0.8120580356342657
222,3.572389429819406,-0.8308435637605127
223,2.006128212043775,-0.7628238787755975
224,0.10066821935077208,-0.5714707476585409
225,-0.9587306203775363,-0.4437565592255498
226,-1.5505336941917758,-0.3591785730148463
227,-2.779489986283333,-0.3772647102137495
228,-4.417558010404186,-0.23031790726632342
229,-5.820999337553689,-0.17136643838864096
230,-6.258193087664305,0.023943995728931005
231,-7.401798808664387,0.2193157374840523
232,-8.871941903295102,0.048483061175021575
233,-8.899528012066673,0.4025379705569603
234,-9.629826969575126,0.4969941974728412
235,-10.100288341229593,0.5411304492870707
236,-9.76756696612442,0.4848045317509691
237,-9.845743420754665,0.6476590013230095
238,-9.40200356572365,0.8669395391636795
239,-9.826660664499881,0.936141728349753
240,-9.23825654824064,-0.9606217534611862
241,-8.647995389052637,-0.8147211412087819
242,-7.722093457045299,-0.7071370774202446
243,-7.096319913341496,-0.685561810742755
244,-5.994873752863776,-0.5448390378330435
245,-4.489943488398241,-0.7325445677047822
246,-3.4943328584789555,-0.37893908663102194
247,-1.9191786319552606,-0.2296041620669272
248,-1.4482237593678378,-0.12685832075590775
249,-0.4225210421117128,-0.0365052465090295
250,1.3615884315742042,-0.049057431927010814
251,0.77993763172386,0.03507322987697423
252,2.275371045492186,0.27489206094394164
253,3.5289948492357537,0.4332278912881019
254,5.168118572790239,0.3149951603084398
255,6.10073857230439,0.6202823502353748
256,6.800536892838976,0.8500534972578574
257,8.403654058604905,0.7495560769078793
258,9.139006648162164,0.8564481515807829
259,9.066500861964169,0.7416612770987838
260,9.974997036153221,-0.9530934851556199
261,9.6656888232528,-0.7852078994759587
262,9.613029211515089,-0.651076536222314
263,9.933451304237185,-0.45865960858504706
264,9.048706126625445,-0.7918462576199946
265,9.229434105419225,-0.5098266765509654
266,9.544829015331,-0.17899147696390133
267,7.954471412632283,-0.4648655193024428
268,7.2979585724129885,-0.13964515713982867
269,7.253229853492092,-0.20149950321148685
270,5.764591965001976,0.22917793067986444
271,4.211488679074988,0.13015760903672055
272,3.294005739873706,0.40623780047325864
273,1.7402089567731736,0.49388962505251466
274,0.4853055592650235,0.4222519565252174
275,-0.07180609662394577,0.6206064472344276
276,-2.116482014008564,0.6342356325969485
277,-3.047473379150534,0.6084174887185878
278,-4.631701845207611,0.7957980770326772
279,-5.80733063199371,0.9568592089596826
280,-7.234096624579655,-0.9422879990856539
281,-7.676559908054011,-0.8578319333466197
282,-8.950613021400104,-1.0565539368513033
283,-9.284385463415877,-0.7608104846052757
284,-9.757509038412962,-0.6190365762112191
285,-9.917592853180508,-0.3358192739188802
286,-9.899742490489656,-0.42404525910396407
287,-9.640340832488851,-0.16928152556132212
288,-9.502089411477488,-0.18676504029005794
289,-9.343837486043398,-0.10986648480904723
290,-8.811437879668823,0.10427406055781943
291,-8.902699351590657,0.2218895224173153
292,-7.671011536036643,0.04911457755816198
293,-7.1105265725362985,0.14460192096467872
294,-6.847283009284883,0.4900527399743228
295,-4.390559150551935,0.5296794185212819
296,-3.748850887038223,0.6031947103345172
297,-2.374858006962583,0.6612635436422559
298,-1.0878462471790367,0.8816763170820742
299,-0.04596377019493919,0.9134980931739762
300,-0.2374218651539405,-1.0550364077240948
301,1.9233925268518703,-0.8834772770943777
302,2.17546717957615,-0.7958340422431783
303,3.3955727194456684,-0.8224008722589735
304,5.65898581394485,-0.48964054485196484
305,6.133573760098761,-0.4058428319453594
306,7.067661033320624,-0.37748264372641105
307,7.984402116214191,-0.28466129766693143
308,8.91428711894767,-0.1008354862194975
309,9.646085138817247,-0.24334860449976245
310,9.695999479153969,-0.07681635256453535
311,9.725882354308562,0.014214733216449796
312,10.084062872246863,0.33638797040165846
313,10.460033138787825,0.4054961614463765
314,9.884801756991507,0.4703887253082896
315,9.442192692080102,0.6786005007250693
316,8.910274301813562,0.6224835811937718
317,6.9813713830505195,0.7019797649219627
318,7.548062072590228,0.8817616462281607
319,6.441966974761962,0.9854037255348806
320,5.4147279873704335,-1.0318204510111406
321,4.968686048871652,-0.9007997197558842
322,3.8121978237390133,-0.7491130123902416
323,1.819677827294983,-0.7058930978704128
324,0.6638616546013152,-0.6898585978585152
325,-0.6834665900436309,-0.5009826501784056
326,-1.9217962872221688,-0.47531814382189785
327,-3.273573920534521,-0.3500034363468813
328,-4.106927995643364,-0.12040437690871368
329,-5.836076205718539,-0.17666472340378067
330,-6.687035688367869,-0.01439428899086943
331,-6.627911437177793,0.20943570309869267
332,-7.8905260437935,0.38042419999542504
333,-9.000018719241112,0.1524767274559792
334,-9.331938162527779,0.41296690810037745
335,-9.9459172892774,0.42558411281501574
336,-10.34465423308794,0.516032672416135
337,-10.183178023425455,0.7237227341036016
338,-9.6260113087784,0.6890718479566709
339,-10.070590708783726,0.8864420543163872
340,-9.04613311810687,-1.0414104035075749
341,-7.91125686388452,-0.7489093853268747
342,-8.554081888607556,-0.7651249263631312
343,-6.866614430113485,-0.7681942258607797
344,-6.411754844971013,-0.5350227001772809
345,-4.3161039627880875,-0.49278106592988924
346,-3.292184353141353,-0.4099365428306302
347,-2.717450119881962,-0.3931279110510513
348,-0.7653838630863453,-0.18826120230341678
349,-0.9027993036128124,-0.15137335007373326
350,0.006553766256546931,-0.11671907531415755
351,1.465265714819521,0.020501136815024884
352,2.5802509685022987,0.11303961291196729
353,3.534219816989863,0.3126122517219622
354,4.166513065801191,0.41943061316313535
355,6.2893660151478885,0.3328936588020369
356,6.645370272738436,0.7647431528680294
357,7.403766735843447,0.7901194181455485
358,7.824888320098743,0.8584315966802619
359,7.856394604393026,0.9663358183380599
360,9.263023452219512,-0.9834028194626426
361,9.878596628238977,-0.7781779398871004
362,10.642210048102928,-0.8380406856314357
363,10.2827669472558,-0.7635074531846032
364,9.221438468894638,-0.6515323975311733
365,9.483330344463306,-0.5009068714617938
366,8.59854982141426,-0.4636437667364678
367,8.482339076325369,-0.3064168916176627
368,8.097157842698723,-0.1473944104516542
369,6.6772092077664595,-0.18740380829243758
370,5.34053746209908,-0.04274081319434768
371,4.929425460876324,0.023206114319110002
372,3.1288537892469583,0.2622666164958705
373,1.6163127671728947,0.3160604817218936
374,0.9055005261361867,0.49260727281913463
375,-0.5904864941973385,0.4887513609556243
376,-2.271943727431262,0.773080310783805
377,-4.814305090444242,0.6859190502805604
378,-4.274111807397015,0.806378950302999
379,-4.903213338332792,0.9109287105845104
380,-6.740896557573411,-0.9190495161259807
381,-7.296338258453774,-0.8545658965221028
382,-8.295536607486245,-0.7280776327465807
383,-9.090655406629285,-0.638622423797366
384,-8.983212170612548,-0.6102281772440892
385,-9.707296188561287,-0.5947079625717177
386,-9.717833426618311,-0.5182430014206648
387,-11.216095953330777,-0.22310185873981692
388,-9.73160815364593,-0.29499983370631055
389,-9.556071155187364,-0.05489630332034894
390,-10.26430944907701,0.26196437716495335
391,-8.704878596175094,0.0041072537119331565
392,-8.20755120663337,0.14376913535280222
393,-7.110510163476208,0.18405300420315485
394,-5.653607856505618,0.46827530680110374
395,-5.519547535959352,0.4670245074404321
396,-3.180011679262076,0.6752904786744565
397,-2.6281910276782607,0.6201439243308551
398,-1.2274104038539668,0.9081809022373578
399,-0.35992831384932467,0.7308855130993963
400,0.3867289152507791,-1.01210238508507
401,1.5425847685002065,-0.9107701738870185
402,2.188962216548916,-0.7883244598544509
403,3.6634303652088036,-0.7833493008704165
404,5.001655704603822,-0.6338769671420921
405,5.4163259595550795,-0.403586084297778
406,6.587165082258834,-0.5441341039943701
407,7.869435300681425,-0.4092924739817942
408,9.25908883264692,-0.2671174127182889
409,9.471259333327536,-0.2074115449504981
410,8.800738359921535,-0.05398877226652983
411,9.19939535571343,0.11964559962749165
412,9.320830277196027,0.09811012996675503
413,9.48179461971771,0.23397667412411063
414,9.820744401966554,0.46314104991127075
415,9.11210635134906,0.5135218571612072
416,8.847175285349456,0.6326547174404641
417,7.0701957872203245,0.7425692664934042
418,7.393146593010297,0.9887708791939662
419,6.1905984635089,0.9661033372183229
420,5.5585443277556275,-0.8159696743412991
421,4.8411152806945585,-0.7773436607050013
422,3.4815773713651614,-0.7926735015712071
423,1.8202387714803032,-0.6372433373314258
424,0.2936798625006748,-0.47307771013005995
425,-1.1384209344367617,-0.5257142646335837
426,-1.6380754405618951,-0.3101949657005843
427,-2.6531042210134688,-0.27128307528582124
428,-4.698914726788218,-0.17299811933861528
429,-5.060336961715787,-0.05634267244129644
430,-5.956229955658744,-0.04016567645356085
431,-7.88588533410208,0.09413515721568246
432,-7.079760776121503,0.4263844204198074
433,-8.685217188840891,0.4343730900388757
434,-9.028694456369843,0.35560149460636337
435,-10.009147231856767,0.5901774293257875
436,-10.16732278464183,0.44294208629395626
437,-10.592530725281282,0.858195200134048
438,-9.828271669091206,1.0327538598391492
439,-10.023977452726585,0.7445333159655381
440,-9.75346661721075,-1.0367876325243315
441,-9.005535790301497,-0.8664493461439935
442,-7.58819455693046,-0.9522099434367804
443,-6.767474884715328,-0.6580552115850475
444,-6.334615748020097,-0.5698185884668168
445,-5.011202844272307,-0.42001981382263576
446,-3.4739061941192855,-0.5117304250678667
447,-3.0975946432045323,-0.2000024475649963
448,-1.360639563641354,-0.14748679787284313
449,-0.12986085698719305,-0.02132653509965729
450,0.2881566360999616,-0.06287248013473866
451,1.44998445633477,0.16698659003473873
452,2.7317807120006545,0.33288760281418284
453,3.8510973702957605,0.2195395829420591
454,5.5046246195828825,0.4821542490305297
455,5.877435269728498,0.28938691192639576
456,6.636226868544975,0.37977028278177166
457,7.906769863725655,0.9316768240235844
458,8.760410375870519,0.8018021626380772
459,9.645039595501036,0.7937413419090962
460,9.348148850336663,-0.9463385142429257
461,9.574503463239235,-0.9542942146696518
462,9.39357381315319,-0.8409407536431888
463,9.675180625812498,-0.5214553922387427
464,10.509038684853733,-0.5052905764413713
465,9.393300961612908,-0.39889863569579975
466,9.010273612927948,-0.23222606761532394
467,8.684715341973835,-0.26546015087062164
468,7.860429045890849,-0.23835105147003272
469,6.385762212529861,-0.05406737276855385
470,5.4747457996979545,0.082540119358744
471,4.858544498226102,-0.010298638668975207
472,3.0205404518563292,0.23082870953536835
473,1.434942264611183,0.31254004481695447
474,0.7282382470396863,0.2722147916600096
475,-0.5778067611727578,0.3118462572424865
476,-1.7545447725090164,0.5276241582625394
477,-2.248052803601427,0.5051527736684766
478,-3.9772610420362167,0.7534223332376818
479,-5.289021879813099,0.8123592457221788
480,-7.4837730993453375,-0.9411280079486274
481,-7.577204480152779,-0.9756022745431443
482,-8.783781659723076,-0.6842307365359792
483,-8.305734700999468,-0.6476849430994184
484,-9.44529698698281,-0.5091081678388188
485,-9.416256477398026,-0.43695451539684355
486,-10.42904145709226,-0.4230978323857719
487,-9.981136760022126,-0.11559004348155899
488,-10.017616194243805,-0.12386242970394157
489,-9.825127941204052,-0.09472913660689879
490,-8.849089523249258,0.11713650977846908
491,-8.732652446627451,0.23607983964234588
492,-7.743185023972086,0.2659897151660696
493,-6.84395840559296,0.4184275146655569
494,-6.1651645435639395,0.443219381596365
495,-5.263632587074185,0.5360952224467879
496,-3.4455813151179435,0.5721024637166924
497,-2.826719823425181,0.6612037535194267
498,-2.167867060050426,0.7799874752867634
499,-0.5022954281073196,0.7363844947867059
500,1.1306430021868343,-0.9288813298483165
501,0.8650012669387397,-0.8850124924182505
502,3.366542539410214,-0.911062687069733
503,3.4264615582382185,-0.6028960339918477
504,4.66564882060211,-0.4939299204991683
505,6.310894465622331,-0.383648107653185
506,6.801203697278709,-0.24448554198709316
507,7.288128206485057,-0.3764203192760498
508,9.812013958108082,-0.23717216537883837
509,9.452910678473682,0.10179390331992069
510,10.317652939960821,0.06617041760655376
511,9.979338270397433,0.15413302933611067
512,9.487992175317261,0.21964579698294495
513,10.276247805776599,0.27368504606577243
514,9.831988268277012,0.5378089635773209
515,9.396501167793224,0.32586967858051097
516,8.89492155152315,0.8008480102851169
517,8.294561591722587,0.6694728819069272
518,7.221660450438483,0.7756669092800528
519,6.500664955998807,0.9245419133765402
520,4.658180023733993,-1.0153652506356619
521,4.444410466049826,-0.9357874177194473
522,3.180217146189015,-0.7695940816048719
523,1.7743295630464457,-0.6193662526504032
524,0.04924403005504474,-0.6614762070488958
525,-0.557135085457807,-0.5911422001482282
526,-1.628628954050626,-0.4176115112535273
527,-3.4456144580083174,-0.1746940805407467
528,-4.732278468300797,-0.20730046016616924
529,-6.010192215562835,-0.170921875264891
530,-7.055508726710704,-0.1328792900261886
531,-6.880093282630848,0.07872797225290898
532,-7.739796560777397,0.09557089087163437
533,-8.84787045213475,0.40324554270582597
534,-9.312649687149563,0.2605928784427193
535,-9.366588030572952,0.5476228906564654
536,-9.939883752627582,0.7111220070339601
537,-9.063214708113012,0.6036703232667595
538,-10.355660370691941,0.6963969515964538
539,-9.493619567882456,0.6696472912683586
540,-9.458033478342886,-0.9968601882127225
541,-8.347928129790219,-0.8016761511350969
542,-7.247305038874219,-0.8578820001750204
543,-6.449411853500394,-0.5768832305387969
544,-5.223448648056465,-0.5293437155686334
545,-4.836122209438263,-0.5164369723490191
546,-4.468467537744747,-0.47946260470528856
547,-2.7330428853945246,-0.37143403077843545
548,-1.4545643896222804,-0.34747538391937
549,0.7167210875894733,-0.19804655979995434
550,0.38712136363115035,0.003936846162717221
551,1.089920451834273,0.17304277707345594
552,2.2947399727269544,0.21920202433801605
553,3.032601190075904,0.26816390945414437
554,5.328698807279286,0.44852581893977955
555,6.8554652574064985,0.5799437806472776
556,6.856247211462868,0.7901787132156468
557,7.898725658599285,0.7553894449630786
558,8.33119749000436,0.7454466059615261
559,9.024565842843261,0.8546582194536636
560,9.675190778471372,-0.9319827445977839
561,9.333011350725107,-0.9100438295240496
562,9.772195242101823,-0.8361043558492839
563,9.66659359686014,-0.6666878640152966
564,10.12791199678004,-0.5851744494911151
565,9.83249492190754,-0.5726018461927742
566,8.07511898814214,-0.41231490294243506
567,8.395477133618499,-0.19234841050350138
568,7.496521928576544,-0.11572821591388695
569,7.212392427137024,-0.041381167366032354
570,5.133392210212381,-0.10244592269967963
571,4.478693773292259,0.047549308509514096
572,2.8270242541539097,0.27700310420102014
573,1.8150019794972545,0.5627758336608426
574,0.7443680272770864,0.2989129748360485
575,-0.9747196462505407,0.44326937567076885
576,-1.9114272103721344,0.5627441345636778
577,-3.0467494111729003,0.6261445526209833
578,-3.7893335354900453,0.7009896563363116
579,-5.656549923352738,0.8663037277402829
580,-5.947853638071299,-1.0197220994798128
581,-7.110101245476288,-0.9249883855559118
582,-8.411700176695382,-0.8748261032682851
583,-8.383116028169546,-0.7315426416289285
584,-9.000978958357079,-0.7957642998496128
585,-9.948262805679326,-0.39203391192503684
586,-10.285762775979832,-0.16861801081675437
587,-10.296497840343445,-0.40537694818165737
588,-9.605191117545942,-0.17772444489112532
589,-9.558589600235647,-0.07025353901558398
590,-9.372677209578665,0.0733729801881094
591,-7.754130374511801,0.2326229410701039
592,-7.790403178017564,0.2841694595942524
593,-6.884202107743602,0.4129047240776241
594,-6.429427593100851,0.3335613695159281
595,-5.588382019313878,0.5495418675263878
596,-3.8279733577714836,0.6651014349629147
597,-1.7690353734782218,0.7051546327071587
598,-1.6658165307639872,0.699029822649552
599,-0.3149575776798287,1.1102905863676926
600,0.4947094180356557,-1.052604613994307
601,0.9402588638590608,-0.9990792552361868
602,2.7651250309964857,-0.662434422761925
603,3.877944939516082,-0.7089469198458082
604,4.949637558705699,-0.8172829621736478
605,5.693241666656212,-0.47549455510324623
606,6.817489789730955,-0.33960367657406865
607,7.9247785630538505,-0.2681268126645847
608,8.858932224200617,-0.3222273823015815
609,8.73835550388227,-0.03751504327956448
610,9.12629830054831,0.11397415274867109
611,9.810402427489564,0.16552557817004623
612,10.267199255591072,0.25598735721071425
613,9.857189812805254,0.23705587077518941
614,10.439790904985474,0.39407566947253647
615,9.70450335520953,0.5247809475570933
616,8.922321082958229,0.6354790125552924
617,8.063809829811431,0.7727772581804422
618,7.64045760754397,0.6498608132721664
619,7.2313609108641295,1.0501339469247435
620,5.058182218547573,-0.949369584085408
621,4.345594891081312,-0.8116395590036088
622,2.9603200380814854,-0.8264816783073604
623,2.2589869964001816,-0.5676368355801356
624,0.8692077362991144,-0.8402725021179769
625,-0.46439213518904515,-0.3793595095405027
626,-1.4661184821426174,-0.5520351195215392
627,-3.923788974311516,-0.21275399071204906
628,-4.254099809049004,-0.2010870559959177
629,-5.373533375534853,-0.09857057483104383
630,-5.96241466054507,-0.0665765581712424
631,-7.2281820705191,0.0860498524684904
632,-7.6292181749205525,0.19256421862481488
633,-9.112000265732943,0.2880346437603313
634,-9.147675238708514,0.3014607760466554
635,-9.94686585005417,0.6829298098402226
636,-10.177493202970057,0.7183104778265003
637,-9.998301767596493,0.706963646703272
638,-9.909899647641792,0.8087150176101046
639,-9.796180699612622,0.8915969779766472
640,-8.243886424476543,-0.9652568543454012
641,-8.573690932313243,-0.7493641068023633
642,-8.71925725599256,-0.8407267722795817
643,-6.506121440473481,-0.7533701050186489
644,-6.015516869556625,-0.5992937680556084
645,-4.80896296268975,-0.444475513263875
646,-3.809913250435423,-0.44788515800300155
647,-3.396667996923955,-0.4180325029291167
648,-1.4204829503157812,-0.0008489851794560854
649,0.33929137600820675,-0.10618191174060286
650,-0.6168869303480697,-0.06471514555769364
651,1.7048478189919365,0.15389620570017387
652,2.401029577587745,0.33276471858957823
653,3.868636519150907,0.355304240375204
654,5.213128998840845,0.39557254448845103
655,6.134335998526419,0.3957692866013518
656,7.4868151827443645,0.43333650723006323
657,7.8063701191112145,0.8836317764351662
658,8.891770876752148,0.6651213196514726
659,9.487175376397596,0.9088890876292409
660,9.888537365187343,-0.8045324908380732
661,10.023946286871501,-1.0123298517654222
662,10.503372729321685,-0.6857484194807457
663,9.438301541868901,-0.6259783856865202
664,10.07035041776682,-0.5633136496935791
665,10.179182094564332,-0.5165148988333481
666,8.916185590658316,-0.4959588376413875
667,8.957329299971711,-0.2358725269173109
668,7.505159705466449,-0.2412891865471418
669,6.044805321214725,-0.02237162397076116
670,5.5048224272156165,-0.03721966345941234
671,3.5338722592437817,0.09575184098804353
672,2.317738895753217,0.2217492550964002
673,2.458371628930525,0.31875154041679704
674,0.457627539884473,0.45112377760007033
675,-0.2648131621680558,0.572298417860554
676,-1.1427420093618346,0.4930692981427319
677,-2.843314839226097,0.6027824946211672
678,-4.7909702252766815,1.0157708645721901
679,-5.782442449580718,1.0716764427773497
680,-6.602854810051297,-1.2017357085741351
681,-8.227141849362583,-0.7943107382953867
682,-8.08537522749757,-0.8008893338562109
683,-9.192386581047849,-0.7567883421574192
684,-9.917473755515566,-0.5413829775333432
685,-9.503734989602549,-0.5599613722511598
686,-9.299522352867095,-0.2681364622449277
687,-9.32239414489061,-0.3548400724439393
688,-9.31253584292459,-0.08307203115197186
689,-9.95062732840588,0.12986746084445647
