ID,time,mu,sigma,y_true
34,0.34,0.9748018034688568,0.44504440699511477,0.6108189608273694
35,0.35000000000000003,1.795683434263761,0.458133948377324,1.3644904857312603
36,0.36,2.14712176436274,0.4712234897595333,2.5678057566382444
37,0.37,1.9825584872481674,0.48431303114174257,2.6834406293697644
38,0.38,2.1959834615141305,0.4974025725239518,1.833172393027546
39,0.39,0.346644439332217,0.5104921139061611,0.1930828623727734
40,0.4,1.1592935159416489,0.5235816552883703,0.9890651243699916
41,0.41000000000000003,1.332301043922579,0.5366711966705795,1.8401333042906196
42,0.42,1.6222978537574375,0.5497607380527888,2.084597797296055
43,0.43,1.1420797863085457,0.5628502794349981,0.11918829839012379
44,0.44,2.1932475330796684,0.5759398208172073,2.012640491116825
45,0.45,2.0860104157712707,0.5890293621994166,2.5935267612251613
46,0.46,0.4021121667646922,0.6021189035816259,0.4539051676418837
47,0.47000000000000003,1.005534968936117,0.6152084449638351,0.7876889836690703
48,0.48,1.2805471142886922,0.6282979863460444,1.4281393602751273
49,0.49,1.2790142585068522,0.6413875277282536,1.8155960462110237
50,0.5,1.5911009546039767,0.6544770691104629,2.105104829636062
51,0.51,0.8019463068364351,0.6675666104926721,0.8640561774504404
52,0.52,2.1943609665682704,0.6806561518748814,2.2085756210622436
53,0.53,0.9116959940144744,0.6937456932570906,0.46421065440141906
54,0.54,1.2701245521838267,0.7068352346392999,1.6466684678712336
55,0.55,1.842492173637646,0.7199247760215092,1.6915497710487444
56,0.56,2.1204752789395798,0.7330143174037184,1.0181967301245647
57,0.5700000000000001,2.057281876274422,0.7461038587859277,2.391679505955493
58,0.58,0.6901160583629924,0.759193400168137,-0.370286633280408
59,0.59,1.5386584358379105,0.7722829415503462,2.1337863234738483
60,0.6,0.5703678285915343,0.7853724829325555,-0.523780535923728
61,0.61,2.2032505383555328,0.7984620243147648,2.1864626295879503
62,0.62,1.8022694345017896,0.811551565696974,-0.06182094734349097
63,0.63,1.7077790770912624,0.8246411070791833,2.049055381460306
64,0.64,1.734161065655751,0.8377306484613926,1.471199914653135
65,0.65,1.1090322572430162,0.8508201898436017,-0.7375800269869974
66,0.66,0.5350956822462609,0.863909731225811,0.15050973886680385
67,0.67,0.32265898939664894,0.8769992726080202,1.0533375924133854
68,0.68,1.1067557301155069,0.8900888139902295,0.9572825656623262
69,0.6900000000000001,1.3496928210964068,0.9031783553724388,0.13412628922056768
70,0.7000000000000001,1.5744773763803424,0.916267896754648,0.44876926119741034
71,0.71,1.252479001639412,0.9293574381368573,2.379438044140091
72,0.72,2.206123511417058,0.9424469795190666,0.24210396488198538
73,0.73,0.8845455730021675,0.9555365209012758,1.2423767182477197
74,0.74,1.3119303579423391,0.9686260622834851,1.2420482725429423
75,0.75,1.302973847851043,0.9817156036656944,3.4488512309037986
76,0.76,1.8232357322042732,0.9948051450479036,1.6719733958181395
77,0.77,1.7306251570809899,1.0078946864301128,1.8237782662860107
78,0.78,1.6615714708447786,1.0209842278123222,2.7024779050336223
79,0.79,2.1929104547656273,1.0340737691945314,1.184535012615773
80,0.8,1.6408224706736874,1.0471633105767406,3.0216443099348145
81,0.81,0.35110149330707735,1.0602528519589498,1.7046500034270564
82,0.8200000000000001,0.9581935576581964,1.073342393341159,1.6502475156699608
83,0.8300000000000001,2.135322919961401,1.0864319347233684,1.4572846464096425
84,0.84,1.8834366945891063,1.0995214761055776,1.6801904665336471
85,0.85,2.062885624348757,1.1126110174877868,-0.13193047551403447
86,0.86,0.5199056114249496,1.1257005588699962,0.6583326576002144
87,0.87,1.6942746873026302,1.1387901002522054,-0.6956687919898183
88,0.88,2.1264829309161555,1.1518796416344146,2.2551862217140513
89,0.89,0.40748929737604944,1.164969183016624,-0.5005492977004716
90,0.9,1.44301911394155,1.1780587243988332,4.944908648444413
91,0.91,1.5965293261904046,1.1911482657810424,0.11474603536268746
92,0.92,2.1810771617891866,1.2042378071632518,3.6567510419852516
93,0.93,2.182528053737346,1.217327348545461,2.2971254883892285
94,0.9400000000000001,0.4722112735373882,1.2304168899276702,-1.3018730957764544
95,0.9500000000000001,2.2067033609385236,1.2435064313098796,3.218534732750049
96,0.96,1.5831419439573189,1.2565959726920888,2.5611325858445384
97,0.97,1.502247086273198,1.269685514074298,2.233307156452792
98,0.98,1.7618716093067173,1.2827750554565072,0.08360968303494865
99,0.99,1.2962795065021264,1.2958645968387166,1.97209184423143
100,1.0,2.1447461286376717,1.3089541382209258,2.888292900359469
101,1.01,0.5402435419070296,1.3220436796031352,-0.5684460992158328
102,1.02,1.2440012651360177,1.3351332209853441,-0.20185170239305394
103,1.03,0.4706417228937118,1.3482227623675536,-0.14549925599756824
104,1.04,1.3569415571636512,1.3613123037497628,1.16905460725197
105,1.05,1.3496402073804876,1.3744018451319722,3.404535429436935
106,1.06,1.3601130027502624,1.3874913865141811,0.9839977387958739
107,1.07,0.8909698704142819,1.4005809278963905,4.194161452119951
108,1.08,1.6865198276782336,1.4136704692785997,3.139706361733036
109,1.09,1.478228390328224,1.4267600106608092,0.09859850088373046
110,1.1,1.7611125220522028,1.4398495520430183,2.161820052772276
111,1.11,1.198155760211765,1.4529390934252278,2.2348635468233127
112,1.12,1.5106656913363112,1.4660286348074367,1.7537657197166552
113,1.1300000000000001,0.9327147306852732,1.4791181761896461,2.2088432037054186
114,1.1400000000000001,1.124661020937788,1.4922077175718553,2.347422804410373
115,1.1500000000000001,2.1581955405403646,1.5052972589540647,4.020739877615078
116,1.16,1.4830154184397841,1.518386800336274,0.690073950917509
117,1.17,2.1596267247443945,1.5314763417184833,-0.8359516937649873
118,1.18,1.8379892841286811,1.5445658831006923,0.23805489905349164
119,1.19,0.3497092069278437,1.5576554244829017,-1.5377423104520056
120,1.2,1.1407390466500087,1.570744965865111,2.3464452599730397
121,1.21,2.2049391674461813,1.5838345072473203,3.2026946197931934
122,1.22,1.0731170238317533,1.5969240486295295,2.43293666124503
123,1.23,0.5076584862979165,1.610013590011739,0.8810170082281692
124,1.24,1.2188391571387882,1.623103131393948,1.0375285962961573
125,1.25,0.3978903926991942,1.6361926727761573,-0.8136663653622107
126,1.26,2.1282422157342444,1.6492822141583665,3.730434952918026
127,1.27,0.6564591629940593,1.662371755540576,1.0535786724663108
128,1.28,1.1901739580484638,1.6754612969227851,3.122300569722394
129,1.29,1.7987989423280644,1.688550838304994,0.7977258227157118
130,1.3,0.5684357347672062,1.7016403796872035,-1.8064501240306754
131,1.31,1.0876373902382355,1.7147299210694127,-1.0660877166475542
132,1.32,2.2023237868626255,1.727819462451622,1.1810645795077455
133,1.33,1.8495639139681677,1.7409090038338313,3.033314529142081
134,1.34,2.157731035245721,1.7539985452160405,1.3813972695862313
135,1.35,1.8927775602133965,1.7670880865982497,5.281386846123198
136,1.36,1.6543654735778768,1.780177627980459,2.9211571766273075
137,1.37,2.125479541149661,1.7932671693626683,0.43959376807776374
138,1.3800000000000001,1.87544094680108,1.8063567107448777,0.40754476541104023
139,1.3900000000000001,1.0731961309043203,1.8194462521270867,2.3421587111787714
140,1.4000000000000001,0.45800538012025754,1.832535793509296,-1.5992049728879252
141,1.41,1.3231792057819967,1.8456253348915053,2.992024336448284
142,1.42,1.5878675279449233,1.8587148762737147,1.2257416088746804
143,1.43,2.0859427544977507,1.8718044176559239,4.22098146776565
144,1.44,1.3280404800716905,1.8848939590381333,4.686318956787952
145,1.45,0.7679892920718236,1.8979835004203423,2.039905721931454
146,1.46,2.1745606250247436,1.9110730418025517,4.649514509497202
147,1.47,2.2064615115089143,1.9241625831847609,3.1967519029846887
148,1.48,0.7498079747413915,1.9372521245669703,2.1334471571069855
149,1.49,0.955202963649844,1.9503416659491795,-1.3805607015521468
150,1.5,1.8877391420113951,1.9634312073313889,2.3481815776507013
151,1.51,2.206631411520578,1.9765207487135978,0.5171410962585121
152,1.52,2.135287682931187,1.9896102900958073,4.005258700159768
153,1.53,2.1809787620380057,2.0026998314780164,2.9397883142240375
154,1.54,1.0252545716683255,2.0157893728602256,0.8360792438273535
155,1.55,2.2054185297680498,2.028878914242435,1.9252559483063747
156,1.56,1.5433178077453564,2.0419684556246445,-0.4424712409211147
157,1.57,1.3708342851596862,2.0550579970068537,3.2237604331641263
158,1.58,0.5595076179304601,2.068147538389063,-0.03090113397543448
159,1.59,2.2057391810070666,2.081237079771272,6.060493356081145
160,1.6,1.448336982061423,2.0943266211534812,3.806926874153544
161,1.61,1.2023204723566798,2.1074161625356904,3.308411712660863
162,1.62,1.1970636267802586,2.1205057039178996,4.387743118461736
163,1.6300000000000001,2.1042507546717752,2.1335952453001092,2.0066734597762723
164,1.6400000000000001,1.8229646644106237,2.146684786682318,0.3098040934212054
165,1.6500000000000001,2.0777120346068063,2.1597743280645276,2.563115384582557
166,1.6600000000000001,0.37783200375873827,2.172863869446737,1.60051947139823
167,1.67,1.8743313148834964,2.185953410828946,4.162296981490565
168,1.68,1.470721737468765,2.199042952211155,1.8669791430124691
169,1.69,1.85055391761412,2.212132493593365,-1.3125262494080818
170,1.7,1.1872400991782617,2.2252220349755736,4.273743943539543
171,1.71,2.204943921085793,2.238311576357783,3.1937434067767603
172,1.72,2.204090899913533,2.2514011177399924,5.55393893250554
173,1.73,1.6878719821493375,2.2644906591222016,-3.1241259402964054
174,1.74,2.1200025272565637,2.277580200504411,3.983342815868091
175,1.75,1.1470299938202835,2.2906697418866204,1.188948009440804
176,1.76,1.1897909260445494,2.303759283268829,0.9700893471833772
177,1.77,1.7198888294236787,2.316848824651039,0.529829559332573
178,1.78,1.6591329213459838,2.329938366033248,2.728558144696776
179,1.79,1.152919905744924,2.343027907415457,1.7395549040199125
180,1.8,2.0536730157040317,2.3561174487976664,-0.11926481702930358
181,1.81,1.2786215394060636,2.3692069901798756,-2.392490113604518
182,1.82,1.1288549619671444,2.3822965315620848,0.677196578821764
183,1.83,1.7767390534309528,2.3953860729442944,5.516456592226181
184,1.84,1.1742762462994243,2.4084756143265036,2.5994798398120054
185,1.85,2.0756189883007536,2.421565155708713,1.538803168409553
186,1.86,1.4790521673784125,2.434654697090922,2.4496902207931237
187,1.87,1.1600327735809235,2.447744238473131,0.4434734816986574
188,1.8800000000000001,0.9811142959263197,2.4608337798553404,-1.2604918734696517
189,1.8900000000000001,0.55818623918744,2.47392332123755,-0.34973822417869316
190,1.9000000000000001,2.1621875313157854,2.487012862619759,2.5356732095595413
191,1.9100000000000001,2.0956923008381128,2.5001024040019684,2.5868083100075716
192,1.92,0.5569253054552977,2.5131919453841776,2.978077166581008
193,1.93,1.494599253994061,2.5262814867663868,-3.2559325358430766
194,1.94,0.5518099457074186,2.539371028148596,0.383853442482769
195,1.95,2.1874450607540563,2.552460569530805,-1.1622217289763963
196,1.96,1.4296936667628437,2.5655501109130143,-1.5605438656428545
197,1.97,2.117315599100541,2.5786396522952235,-1.916347662459605
198,1.98,1.426620249558034,2.591729193677433,1.456769127918272
199,1.99,1.091249979457765,2.6048187350596423,0.1502265572618794
