time;value
223;1.966304146897714
224;-0.2494519731372632
225;-0.3678688641763259
226;-1.2425822827033641
227;-3.5856398250957247
228;-4.595343452537869
229;-5.2744288976932205
230;-6.57184096898506
231;-7.849276942855689
232;-8.14829293075139
233;-9.176062471246318
234;-9.117510213590696
235;-9.298663537754793
236;-9.654774327742357
237;-9.557300923468736
238;-10.381737264697543
239;-10.282730841618127
240;-10.012560509742158
241;-8.921545421345472
242;-7.5538810710647235
243;-7.276955638578115
244;-5.709597973749183
245;-4.636820302990325
246;-3.024085762617407
247;-3.301239133961543
248;-1.2791616475391996
249;0.5205103133305051
250;-0.448073139720919
251;2.3357706215873413
252;2.602330311659057
253;3.633134549756391
254;4.646966957462425
255;6.0213023075952625
256;7.52651697528041
257;7.270424317704645
258;7.949580017431472
259;9.47022552390709
260;9.507196554400076
261;9.582195191431461
262;9.864161774172931
263;9.821705064582295
264;9.60940178431969
265;10.008338895428361
266;9.350484765904268
267;8.235386846439315
268;7.312845485418104
269;6.730716198271944
270;5.360565706629871
271;3.963183330319324
272;3.1497715770752057
273;1.7115322559785926
274;0.5121614158282747
275;-0.8133444799517056
276;-2.2732390601679615
277;-3.0370497239128587
278;-4.6301753601096935
279;-4.671942853727422
280;-7.063486282536835
281;-7.815976788403323
282;-7.752282628796711
283;-7.940089676880605
284;-9.847973566539688
285;-10.77311727593336
286;-10.054116813318746
287;-10.309191909945488
288;-9.720564244804486
289;-9.327552512874615
290;-9.280120505694303
291;-8.921384763797587
292;-7.96916775277759
293;-6.403069388191356
294;-6.338305140626507
295;-5.262418495897922
296;-3.5777100783186793
297;-1.7485449270921696
298;-0.7671830083145934
299;-0.3521820632164788
300;0.031097052407062616
301;1.3913477211896415
302;2.747183909167776
303;4.217605718331098
304;5.0542992230496
305;5.6913125527873705
306;6.497207913105364
307;7.6286662642019
308;8.051422163580838
309;8.81297479230225
310;9.13446151848656
311;9.405153322687323
312;9.90985690617779
313;9.421800599874006
314;9.83165859739689
315;9.471733831404586
316;8.071062411634012
317;8.244321560631507
318;6.930621709026246
319;5.519108576780733
320;5.002009181034804
321;3.968258479989291
322;2.7676855365226913
323;2.034108309530357
324;0.6929939997745691
325;-0.7362989420696141
326;-1.8409632448995001
327;-3.9295627358251988
328;-4.213214338598756
329;-5.0302334545902525
330;-6.165284890769914
331;-7.00942523777068
332;-7.798558438668891
333;-8.655681447097562
334;-9.556803118610038
335;-9.7795438013578
336;-9.811209752835042
337;-10.172299721143464
338;-9.10309734311548
339;-9.297258288884311
340;-8.776555656059173
341;-8.755599221955308
342;-7.817747519248008
343;-7.619647136472731
344;-5.587727303090901
345;-4.833716286757263
346;-4.280767544649886
347;-2.35815187539275
348;-1.300913820580479
349;-0.7312149115834956
350;-0.017852141959098632
351;0.6060125069233051
352;2.4755977968376475
353;4.196162526983235
354;4.662181997346218
355;6.2019055822796645
356;6.678204777755254
357;7.238237923092814
358;7.807854565816371
359;9.610724855432766
360;9.928314191055842
361;9.617008758107826
362;10.198438099588568
363;9.422144381109574
364;9.447589252987584
365;9.48450559151853
366;9.634060450701877
367;8.663304263836459
368;6.924646948266037
369;6.264225995587651
370;4.755115570865424
371;4.170955541225352
372;2.802641772162524
373;1.8162737701161658
374;-0.19964543505646026
375;-0.8968509628861258
376;-1.6205971105793053
377;-3.3345978590620646
378;-4.198679880715979
379;-5.37261647662874
380;-7.293455348502579
381;-8.21893141607076
382;-8.188287949853065
383;-8.40847686254112
384;-9.28375206671089
385;-9.820471580226949
386;-10.48527281272529
387;-10.303698146987825
388;-10.09771747640306
389;-9.428572793638136
390;-9.20826044640301
391;-8.581842331781397
392;-8.105535060193427
393;-7.102819853530915
394;-6.01422600305627
395;-4.373098273706669
396;-3.3072845608362966
397;-2.6039205000978543
398;-1.1394132084908757
399;0.4646899220429317
400;0.28176482389570706
401;0.729420490667623
402;1.9023936078761265
403;2.9550523282738728
404;4.734944426529807
405;5.985749511148558
406;6.667117001986319
407;7.767479174535991
408;9.123754248658008
409;10.001884488850745
410;9.301415240294858
411;9.460209411976095
412;10.34637293112436
413;10.102710809785878
414;9.616235744864518
415;9.121118859979712
416;9.804456127502714
417;7.938832042531361
418;6.429624921720956
419;6.3578521962790076
420;5.151104614561276
421;4.32980730357615
422;3.1592122578190214
423;1.7093906356334951
424;0.7079783818701958
425;-0.47269488765878354
426;-1.7439336335003348
427;-2.858803446425714
428;-4.2241307589538355
429;-5.0220058754743055
430;-6.539230747825298
431;-6.656711893577347
432;-8.641552363687236
433;-8.702860184282608
434;-8.846788249763808
435;-9.771218609561922
436;-9.765836522667097
437;-10.034219554093749
438;-9.576323353668272
439;-9.543508112596463
440;-9.10604956367643
441;-8.501773737672602
442;-7.496416691598872
443;-7.25294402996048
444;-5.515505499546245
445;-4.399691547582863
446;-3.736481239796444
447;-3.261641834287184
448;-1.4232097858519168
449;0.35773556905929577
450;0.3685501060621758
451;0.8970437417121067
452;2.614100202461495
453;4.3076752148074124
454;4.816060119411925
455;6.140109690439982
456;7.044114815702589
457;7.966351938429191
458;8.270049721755171
459;9.864533913352536
460;9.754409369201888
461;9.355307950630088
462;10.297153567626065
463;9.933495451490566
464;9.309946839514959
465;10.155355517370763
466;8.45524422087954
467;8.156820921050535
468;7.708049919257484
469;7.526629933770871
470;5.224936241046543
471;4.694753738437776
472;3.6455192602712128
473;1.6677052899020106
474;0.6925867803316691
475;-0.5792972272671878
476;-2.076886263203858
477;-2.4400195958022133
478;-4.254889767385431
479;-5.35064492476968
480;-6.0363692056311375
481;-7.412828171820912
482;-8.067671887009675
483;-9.299025445068796
484;-8.73620223026843
485;-9.569491108205339
486;-9.361985906236292
487;-9.927776465181502
488;-9.82624750582623
489;-9.634997801479852
490;-8.959310142756316
491;-8.550441048571376
492;-7.467234449146673
493;-7.2259252658562865
494;-6.292927942488782
495;-5.164696767890772
496;-3.1594632390790025
497;-3.1262904029705005
498;-1.020844536925586
499;0.09214776687381357
500;0.17669624093508704
501;0.9794593450949349
502;2.408994449564862
503;3.8276681711346394
504;5.254805106425249
505;5.713987811183349
506;7.269199210936257
507;7.31928951055366
508;8.548058267683455
509;8.1761924053058
510;10.344287087655328
511;10.013180277883102
512;10.185562541872116
513;9.510391295457534
514;9.649875305703935
515;9.370798767763102
516;8.63443151362544
517;8.601660583152155
518;6.959096651607737
519;7.31298929128254
520;6.120681179429778
521;4.46806681747388
522;2.9204204517224985
523;2.142810262048831
524;0.7838521185657106
525;-0.6440116939022736
526;-1.2580304732625767
527;-3.0478570937084277
528;-3.927257185439287
529;-5.80695937289901
530;-7.151644688263058
531;-6.73785162891541
532;-8.347132661246224
533;-8.424583626798569
534;-9.383891991583313
535;-9.699539796479469
536;-9.889574890625905
537;-9.802861420105483
538;-9.349641707947638
539;-9.881521054138572
540;-8.767462549308489
541;-8.452901175427359
542;-7.821989234521037
543;-6.795289896268817
544;-6.1521734646952755
545;-4.592573004094342
546;-4.561372608844093
547;-1.9398396762347163
548;-1.6103947993129422
549;0.6341058377707802
550;0.26569613992651886
551;1.7685318973869855
552;2.51589742292356
553;4.380100471159048
554;5.249477633719439
555;6.307268608865925
556;6.528175589454247
557;7.724511075629302
558;8.357663901856155
559;9.104749768275877
560;9.891484246556232
561;9.380192065158914
562;9.852986685153017
563;10.610291476715147
564;10.078159611710225
565;9.091648399071184
566;8.996123220951171
567;8.44033843399365
568;7.0452642294140295
569;6.092135315434919
570;5.870407094489604
571;4.377621721607858
572;2.3050352899337785
573;1.5721966090392563
574;0.4669136086901957
575;-1.0377277164436098
576;-1.5691806413295977
577;-3.7627218332349353
578;-4.380689096755354
579;-5.672861101885941
580;-6.5094118038245075
581;-7.63508628451072
582;-8.285091840775646
583;-8.807055826198926
584;-8.934804172410661
585;-10.246362533846302
586;-10.67543519865446
587;-10.073657655301608
588;-9.546032353870002
589;-9.362973816610124
590;-8.79363750540202
591;-8.714321691606724
592;-8.658075241082221
593;-6.858030527807639
594;-5.852523488081569
595;-5.005567272374334
596;-3.0561903336524603
597;-3.145602325830569
598;-1.5778374995427986
599;0.1903222881900444
600;0.45944585105218555
601;1.040354535606581
602;2.1491810105260982
603;3.6764838205902124
604;4.966082099111861
605;5.753171798934347
606;7.448570685713248
607;7.986854368234206
608;8.615866459139724
609;8.784113650832387
610;9.44534071804706
611;9.53192215764859
612;9.715207417566706
613;10.29569182693884
614;9.322669064721987
615;9.316201260459605
616;9.413436566522561
617;7.971644445995782
618;7.6183084808223445
619;5.712936503453959
620;5.809115253855784
621;4.869046232271634
622;2.7401316778798623
623;1.4203543376399177
624;0.8456265983850513
625;-0.37296137422259945
626;-1.368381322743024
627;-3.2546248989377826
628;-3.609238853124477
629;-5.6047131918529365
630;-6.920194570431157
631;-6.812347111337757
632;-7.82986192182835
633;-8.288579856669054
634;-9.295694637454126
635;-9.250503934724152
636;-9.438259599940036
637;-9.943661958993168
638;-10.081118296159138
639;-9.452426358307514
640;-10.1747252555664
641;-8.317768462978798
642;-7.953363325405951
643;-6.785125777248752
644;-5.7735264255797984
645;-5.390708131019263
646;-3.6014945830156373
647;-3.2931052649056696
648;-1.1657395727815523
649;0.05265354305632237
650;-0.027997856255696365
651;1.165820794635489
652;2.5481744128112522
653;2.9793444294826306
654;4.99515074889424
655;6.082069503641566
656;6.770557218479138
657;7.658558907596492
658;8.733398218131446
659;9.031838836440944
660;9.933323498770362
661;10.407820918037052
662;9.585814866098463
663;9.762925288094229
664;9.525233265098374
665;9.234034976802633
666;8.784776126832554
667;8.29186846484938
668;7.487843982225531
669;6.305148146620389
670;5.418741401235796
671;4.287181280379701
672;2.836540315479418
673;1.984051948403844
674;-0.007435612958252902
675;-0.85522158608668
676;-1.9676211863617843
677;-2.921385815381196
678;-4.225500215353835
679;-5.1972729848451635
680;-6.004164564639408
681;-7.7781150227269515
682;-8.117440701074116
683;-8.390106998095504
684;-9.642603657278032
685;-9.654897507641603
686;-9.562069263674722
687;-10.254363539199606
688;-9.244329969094212
689;-10.039004307091172
690;-9.430682392445583
691;-8.389851864206697
692;-8.010975908269957
693;-7.0086072652718645
694;-5.351383029073235
695;-4.868849646565206
696;-4.2417787955444215
697;-2.8098742240854584
698;-0.9884625512598584
699;-0.33487184025383515
700;-0.2552346843966783
701;1.2826751959067062
702;2.1201226663324584
703;4.086855262287241
704;4.397546819767832
705;6.60202152844
706;6.819030307096394
707;8.185447656114055
708;8.87851184450896
709;8.605138955119495
710;9.53892182317757
711;9.018848258643134
712;9.247140174764208
713;9.929453312676685
714;9.925161097194756
715;9.805331587020746
716;8.79979033849377
717;7.881824591489003
718;6.807528239796637
719;6.0182080593268
720;5.9870745677489925
721;4.434211151686746
722;3.3499082034281504
723;2.2552255090068667
724;0.27085965991269895
725;-0.8111516399880402
726;-2.1262338711593958
727;-3.34217799779058
728;-4.727968848331032
729;-5.463294865946042
730;-6.348106014915286
731;-7.252133181931243
732;-8.588748381611957
733;-8.90668734299517
734;-8.825895300335167
735;-9.90858760108314
736;-9.497958382141208
737;-9.272112559504333
738;-9.453346682039086
739;-9.82548386796823
740;-8.535107509537232
741;-8.778166744826738
742;-7.60730419362043
743;-7.437828424344955
744;-6.436156370793361
745;-4.618343073136192
746;-3.754672045325807
747;-2.31286347861772
748;-1.530467259241894
749;0.3739447041236753
750;0.026000182427472807
751;1.2389832355564547
752;2.513870408447418
753;3.211452241673991
754;4.873946711426942
755;5.497358319283473
756;7.314388714711433
757;8.12958738796981
758;9.258535871177065
759;9.471542500689242
760;10.207396142731398
761;10.119108223678445
762;9.555476180899907
763;11.142791259881935
764;9.730695988192165
765;8.888267068919621
766;9.015160038767378
767;7.6969796535475865
768;7.923480956378166
769;6.349271820948281
770;5.917738104090263
771;3.817183751244821
772;3.2199177942013244
773;2.1438104250252557
774;-0.13973087848639965
775;-0.3537451835837473
776;-1.3124998830636918
777;-3.425935582943458
778;-3.895103277441404
779;-5.452448260380743
780;-6.2931269638766905
781;-7.146089180131028
782;-7.874135183577692
783;-8.49543279439496
784;-9.353222298970817
785;-9.624949812049296
786;-10.060164462197081
787;-10.466209157119174
788;-10.112620623569637
789;-9.291785402176899
790;-8.957700682757235
791;-8.61295249816427
792;-7.7166816243999445
793;-6.745298303673818
794;-6.080716983747712
795;-5.407053243292125
796;-4.57424310564251
797;-3.0090040284614554
798;-1.4806791559385444
799;0.33691644440141616
800;-0.7152920050603729
801;2.224574314575881
802;2.14575385046467
803;3.877275074501787
804;4.46465284058457
805;5.728496236678032
806;6.477189260478259
807;7.758572073332364
808;8.45759656814614
809;9.159516100764765
810;10.084022609811624
811;9.4790731455645
812;9.829393834168128
813;9.817168195624683
814;9.323307170165528
815;8.362202238339684
816;8.954262671484255
817;8.175987715992859
818;8.011358080917805
819;6.353610042919304
820;5.424878380839063
821;4.404418880879485
822;3.1849313896010862
823;2.153009951918761
824;0.7257093845887835
825;-0.8316299059074953
826;-1.5788320830159577
827;-3.4096825979408547
828;-3.9133398516252424
829;-5.754793897210108
830;-6.273365680317345
831;-6.70221577353047
832;-8.02002780169569
833;-8.880676353118327
834;-9.855907194437723
835;-8.93188900052443
836;-10.290991114445974
837;-9.75808399770225
838;-10.035844553723683
839;-9.3330723139087
840;-9.181173227203272
841;-8.419732306374206
842;-7.774641295007258
843;-7.800904010799956
844;-5.704099982176667
845;-4.857899476199434
846;-4.098373735313672
847;-2.9966783183897494
848;-0.7535086576977164
849;0.24572581194920087
850;-0.2315104417599123
851;1.0319234932956596
852;2.3618967547039014
853;3.3596368596263906
854;4.724651127019266
855;6.12778091688307
856;6.536869681910043
857;7.949855668056111
858;9.496601945980398
859;9.502699549309519
860;9.237820654284658
861;9.625008056199741
862;10.478548694191447
863;9.285260455127949
864;10.084716882565044
865;9.753427586424946
866;8.111475356960462
867;7.558195148667554
868;6.784220071939169
869;6.831183884287215
870;4.898204616997656
871;3.865766146250713
872;2.8892794457236217
873;2.4087228050722738
874;0.004687118041240779
875;-0.831868190464842
876;-1.726551255744749
877;-2.5994773336493378
878;-4.5390697504701665
879;-5.210372984401819
880;-6.8108825338361365
881;-7.5690339124493
882;-8.450426896243329
883;-8.824524690319379
884;-8.38636379056487
885;-9.835421520046276
886;-10.250533172618024
887;-9.65136438052865
888;-10.697760716684158
889;-9.19694202753423
890;-9.23494147364347
891;-8.177014756409674
892;-7.8030225183196364
893;-7.502484111148988
894;-5.962468205784176
895;-4.844972433394073
896;-2.9004703776058083
897;-1.9328271636523673
898;-0.9976355989626223
899;0.3893572344416237
900;0.2010251465874339
901;1.0479141767404576
902;3.2187798776182612
903;3.701355931501925
904;4.69332936986917
905;6.5524567457892315
906;7.0505121706040494
907;7.73036823882048
908;8.838185095674921
909;9.387629883579173
910;9.084946761656258
911;9.809041380954971
912;9.875640816054206
913;9.599832099326814
914;9.136814761988212
915;9.57674486844844
916;8.621621722588406
917;8.45600486587776
918;7.160814993201301
919;6.479808051595877
920;5.444124003396422
921;4.4553090148218155
922;2.8513597439437035
923;1.8608159200586258
924;0.4420019747267323
925;-1.146781770207208
926;-1.5762714830314866
927;-3.5569056986618746
928;-3.7974138650427114
929;-5.118679540139866
930;-5.979001488518522
931;-7.204207615287738
932;-7.9747602974422165
933;-9.095320029973738
934;-10.3686519626733
935;-10.140209015137497
936;-10.29589062430459
937;-10.354415071310527
938;-9.918124719011299
939;-10.00268614046721
940;-9.561214745642078
941;-8.604436274530459
942;-7.3593413427005485
943;-6.398190190774149
944;-5.3722488179858585
945;-4.827199309576001
946;-3.947728646303775
947;-2.887617495062107
948;-1.911612929429915
949;-0.0805306431798948
950;-0.13870762323155886
951;1.053112360443582
952;2.281669872033384
953;4.306818552369632
954;4.288266320881928
955;5.84757276362539
956;6.734038458126407
957;7.625853192160459
958;8.710883486070463
959;8.774431093481192
960;9.618724880643674
961;9.85216831045502
962;10.433147744090098
963;10.030926735511043
964;10.058241153189504
965;8.966944243279276
966;8.401985228203138
967;8.478341347314355
968;7.869425929714074
969;6.6354463076613746
970;5.4871504413132905
971;4.510630494098279
972;2.477053671176133
973;1.7556162877484756
974;0.15290161741452102
975;-1.1633624532546567
976;-2.1233227148557856
977;-3.415880855631959
978;-4.1892085132765935
979;-4.736815731266195
980;-6.865924183982511
981;-7.668174532151964
982;-7.4882054802555125
983;-8.643642858202217
984;-9.115366653221981
985;-9.458486814687324
986;-9.669374415514152
987;-10.010280023963118
988;-10.060852098097218
989;-9.501217135732261
990;-9.205082606446432
991;-8.039764998242534
992;-8.085375247657057
993;-7.4807565730030365
994;-6.041851308621267
995;-4.648736005901277
996;-3.8987435218859816
997;-2.5802743364580665
998;-1.0320455896834364
999;0.5397737445445366
1000;-0.18517648846987003
1001;0.9317883944134986
1002;2.9483176831357674
1003;3.23945436098724
1004;5.211617318263974
1005;6.173435457503591
1006;6.985065525067249
1007;7.034893759036747
1008;7.962959915160313
1009;8.691481057237976
1010;9.261345298986322
1011;9.621645231883157
1012;9.764185561559428
1013;10.282782089603307
1014;9.814971492407805
1015;10.183920982859753
1016;9.204856144398754
1017;8.123437421560084
1018;7.723998996737673
1019;5.416423127064042
1020;6.06063854830253
1021;4.143448710712224
1022;2.810002653134182
1023;2.4673358857480494
1024;0.05352253358636505
1025;-0.9110335997099137
1026;-2.283377360187758
1027;-2.592306294503894
1028;-4.65818288939863
1029;-5.546797759306079
1030;-6.511321868063765
1031;-7.133112335329432
1032;-7.850433964029961
1033;-9.72664524142976
1034;-9.408732833866608
1035;-9.511692378907544
1036;-9.299792154398837
1037;-10.340214072263015
1038;-9.306905558059793
1039;-9.303102049398634
1040;-8.923901097301176
1041;-8.407180188275456
1042;-8.3448014672213
1043;-7.810331642283481
1044;-5.467326090305564
1045;-4.556788567764427
1046;-4.079838149207206
1047;-2.1168620725921796
1048;-0.5930599469437423
1049;0.45051950656304346
1050;1.1101790694590545
1051;2.4218737776195622
1052;3.0955938028094723
1053;5.151972895421923
1054;5.725623549549857
1055;7.388194349314515
1056;7.781195659979433
1057;8.665043401832445
1058;9.6101226947982
1059;9.533515519947318
1060;10.479164785616813
1061;12.09159448410853
1062;11.182258526035262
1063;11.091369785356626
1064;11.13888502606726
1065;10.358727044260682
1066;9.228514928440585
1067;9.402803924525696
1068;8.195597985900278
1069;7.5314176458336695
1070;6.554515822899814
1071;5.490485203445715
1072;4.265320537639733
1073;2.818900394525998
1074;1.4777241802534613
1075;0.7318721067394507
1076;-0.22265671000556564
1077;-1.5112242976648291
1078;-4.101551012342589
1079;-4.680405289944357
1080;-5.360835364519533
1081;-6.019358884806264
1082;-7.1746138823304415
1083;-8.11251447383124
1084;-8.85635449675598
1085;-8.39446846721302
1086;-8.498333030095964
1087;-7.566019998342655
1088;-8.995518177027382
1089;-8.071395912389633
1090;-7.927321189345764
1091;-7.075639746463426
1092;-6.476331604151959
1093;-6.313925937485011
1094;-4.948052166848055
1095;-4.385622397348108
1096;-2.1786808103669646
1097;-1.5982726724832168
1098;-0.1742627979999456
1099;2.1836807436924426
1100;1.267498638741102
1101;2.390837198486621
1102;3.722605041965715
1103;5.362127360438001
1104;5.913461543503278
1105;6.756954414308642
1106;9.039710176293115
1107;9.490350078071378
1108;9.381121713248492
1109;9.811418644876733
1110;10.940892461840532
1111;11.823993112256412
1112;10.53206870640864
1113;11.364544340420553
1114;10.867636113344506
1115;10.415164006486929
1116;9.91959236524268
1117;9.900722608917798
1118;8.758991491536403
1119;7.6685086339764315
1120;5.65293954358055
1121;5.7088364192512415
1122;4.290715910296458
1123;3.684284240393482
1124;2.5864126115883286
1125;0.5497287082996783
1126;-1.3947026724548237
1127;-1.8330570778475763
1128;-3.161474738264711
1129;-4.537871752078608
1130;-5.4612949974335026
1131;-5.8710661972431115
1132;-6.3990373811573305
1133;-7.4440643272589435
1134;-8.163252939092033
1135;-7.959270728809639
1136;-9.033109777629452
1137;-9.788327528014852
1138;-8.318710933002059
1139;-8.469313803105793
1140;-7.415124369433806
1141;-6.8383739195068936
1142;-6.840212945495288
1143;-4.657242832409407
1144;-4.766154635059999
1145;-3.106802998609706
1146;-1.990600082998789
1147;-1.1588390743376678
1148;-0.00614538857744984
1149;1.2779003383207936
1150;1.4595673485655285
1151;1.899949212957072
1152;3.410059336253875
1153;5.420556385097361
1154;5.779168345649584
1155;7.220155997264196
1156;7.791693018830655
1157;9.25250129685225
1158;8.786079973747865
1159;10.181788085381854
1160;10.90038618058221
1161;11.766711559430194
1162;11.136656641897215
1163;11.556841354321781
1164;10.840544395725388
1165;10.185235588393406
1166;10.460575010380913
1167;9.352547024537888
1168;8.8992116177565
1169;7.859550826456239
1170;7.350507506158512
1171;5.834930097622155
1172;4.297896233813718
1173;2.8529188840090494
1174;1.5714735094961623
1175;0.582644969150266
1176;-0.6842241976756469
1177;-1.5166150882907359
1178;-3.195909445964637
1179;-4.11744819105459
1180;-5.225806459407631
1181;-6.164722269202608
1182;-6.5323788698142184
1183;-7.726774657133872
1184;-7.956317574626379
1185;-8.568569614727796
1186;-8.392492069776305
1187;-8.993494713399631
1188;-8.253081071482764
1189;-8.344020180364149
1190;-7.652268609397469
1191;-7.028740268310026
1192;-6.685581254193332
1193;-5.134045644571862
1194;-4.450037552695927
1195;-3.361278250412414
1196;-2.0265666652802423
1197;-0.7349654721236951
1198;0.49766186122682854
1199;1.3111282212304902
1200;1.587605745871379
1201;2.8839999332348416
1202;3.863601133398188
1203;4.824526125094705
1204;6.628254653581651
1205;7.2551148700968415
1206;7.923019724853406
1207;8.87366594685238
1208;10.205860139824944
1209;11.036663935351982
1210;10.77668755168662
1211;11.272093457038983
1212;12.054358467148637
1213;11.565353531820113
1214;11.063351710997518
1215;10.400137642347705
1216;10.298817881856264
1217;9.044693602017938
1218;9.39385730940346
1219;8.121479585600841
1220;5.899790709707256
1221;6.324669697155466
1222;4.515297715676336
1223;2.832565721980096
1224;1.8804878760691213
1225;0.7919918806123681
1226;-0.6771824156345865
1227;-1.3922158684563817
1228;-3.1924319388395133
1229;-3.811320997955469
1230;-4.879705145387291
1231;-5.975090707152818
1232;-6.916758584324777
1233;-7.285560443046121
1234;-7.500330950729003
1235;-8.84799330559526
1236;-8.158621639629164
1237;-8.447862926572238
1238;-8.960299503555376
1239;-7.463272771211676
1240;-7.856002311845804
1241;-7.270408533609045
1242;-7.5415287208925985
1243;-5.377383732572879
1244;-4.077324154175248
1245;-3.1543820637069984
1246;-2.362652144136493
1247;-1.1838472405979248
1248;0.7451568489285383
1249;1.2307540884625028
1250;0.9317233088122969
1251;1.836539665966417
1252;4.127174427090175
1253;5.523464842766274
1254;6.131762391574463
1255;7.792903893652711
1256;8.127952049741074
1257;9.882532741872856
1258;10.472360935828755
1259;10.401556102855526
1260;11.21929160423496
1261;12.011461834888863
1262;12.260072304718888
1263;10.900201029772127
1264;10.802895516289855
1265;10.832606823219836
1266;10.520518968579037
1267;9.716288309009109
1268;9.559366786773161
1269;7.510443504125533
1270;6.967235218679864
1271;7.123090562721365
1272;5.53453320671542
1273;4.1434474986312315
1274;2.271274647659573
1275;1.1969325627570815
1276;-0.014097652361869661
1277;-0.6773174657874335
