time;value
154;5.639442636213712
155;7.569691881562139
156;7.318413465902526
157;8.276819510362419
158;8.83695219739815
159;9.157065472346442
160;9.05051241255801
161;9.276349861284363
162;9.631689731908546
163;10.241713618335053
164;8.694046786568382
165;9.561771010203953
166;8.890033231468191
167;7.4696877283675995
168;7.533421029508524
169;7.26795602104532
170;5.132811731820081
171;4.419883760127138
172;2.9565238047197706
173;1.668896398060237
174;1.1488863720386409
175;-1.5565026670399262
176;-1.665839813531246
177;-2.156308065091493
178;-3.4872123034052196
179;-6.68699189626121
180;-6.164211167950094
181;-7.722084478809831
182;-7.7719192843766205
183;-7.295857977582457
184;-9.760937708727452
185;-10.020723440111533
186;-10.869004288360685
187;-9.659308280800941
188;-9.683525103246584
189;-8.47508899484358
190;-9.472691795576809
191;-8.436667442846943
192;-8.202540750174634
193;-6.436507719996417
194;-6.098168742419389
195;-4.403881831316486
196;-3.438618149347053
197;-2.735430060413508
198;-1.96268761542161
199;0.3917989327512778
200;0.949641913322919
201;0.9857616259222625
202;2.9455087190090903
203;1.948749528785519
204;4.6813061950291175
205;6.329828779569527
206;6.794153555880649
207;7.127152988081004
208;9.159358652263018
209;8.733734103113841
210;10.03429145763137
211;9.991356553369783
212;10.356282565288339
213;10.268901853733528
214;9.806439368339806
215;8.50914719184691
216;9.628558866170586
217;8.009770682633345
218;7.355440600241106
219;5.894719204484137
220;5.540455654016287
221;4.703512345543883
222;2.3999452029289468
223;1.358585340493434
224;0.6302564657392115
225;-0.968229039820773
226;-1.2061321352195231
227;-3.1934401191851443
228;-4.5936180984784345
229;-5.187803309634752
230;-6.322061545234811
231;-7.380683079446705
232;-8.176637670278861
233;-9.542398700085169
234;-8.787576661057866
235;-11.101156345408008
236;-10.879747956181287
237;-9.583228200849737
238;-9.789390452408412
239;-9.271499831678218
240;-9.985197175391903
241;-9.295074021629832
242;-8.583582333131055
243;-6.591293143142592
244;-5.609791681321717
245;-4.455926404003958
246;-3.716187676326949
247;-2.1714161242425285
248;-2.256412006820631
249;0.4162488917524662
250;5.875695706106663
251;6.9199925038229955
252;3.89352877546773
253;1.498276825702515
254;4.7708143239342204
255;0.6313195751148157
256;5.361920981860919
257;7.768368305896797
258;4.164595883145584
259;7.945247475235287
260;10.29092875153861
261;9.050841794183398
262;13.323092588575822
263;12.645869277646065
264;4.589932472402101
265;5.980314282583182
266;9.223491511758695
267;3.139790613138021
268;11.881263873988843
269;8.532740841985708
270;1.3919585665560419
271;4.850207814122285
272;-0.10232993077079966
273;2.3424266107684555
274;-3.2119922880314498
275;1.2847657710347746
276;0.7732375529224549
277;-5.4299584320721355
278;-7.099518176864175
279;-7.372268331699228
280;-9.795836719459881
281;-8.652718184075582
282;-2.0373217327372934
283;-13.378713133496301
284;-11.622361448064417
285;-5.709331872172501
286;-8.748118100947922
287;-4.124942351724726
288;-10.530416443291385
289;-8.748517482787264
290;-3.721049965585518
291;-8.008153062064801
292;-3.5958745870637525
293;-4.8108103803593245
294;-1.1041480452696817
295;-8.09655854814313
296;-5.435607826651435
297;-1.0292941094090886
298;3.9830199035155927
299;4.308007653852681
300;-0.3331467409767948
301;1.4459539180859406
302;2.6581240671331146
303;4.231848938408662
304;4.607732925721308
305;6.386453954614909
306;5.8293214460291916
307;8.055293559453391
308;8.692032998744809
309;9.825478793500208
310;9.288476214521703
311;9.986303938776842
312;9.706621703277499
313;10.21203354743613
314;9.362846180146489
315;9.480831663389926
316;8.912051151025759
317;7.811749569034909
318;7.591191517485775
319;5.801368516906024
320;6.394952611950255
321;4.084696670684725
322;2.962758913307089
323;2.240424967760347
324;0.4559024878726902
325;-0.5508440312638251
326;-3.1308967128099354
327;-4.230253074272579
328;-3.896647566861031
329;-4.970291514434847
330;-7.309040605803116
331;-6.849195169667088
332;-8.268375942031422
333;-8.405297835112
334;-10.037757257613514
335;-10.117157555610556
336;-11.172420568153067
337;-10.728034552893174
338;-10.08560555721237
339;-10.127902834756007
340;-8.542821146796664
341;-8.62275640148259
342;-8.565258456141407
343;-7.102773301792145
344;-5.657213945727906
345;-3.89946843633024
346;-3.7404173375746987
347;-2.3789270452049167
348;-2.651243920299799
349;-0.6548548677266967
350;0.7677705364277128
351;0.7777969148919487
352;1.629618490313658
353;3.325370630958176
354;4.909832371757162
355;5.528300337320807
356;6.918789684395425
357;8.856957249304221
358;8.574093255276704
359;9.533749276229381
360;9.669683827150497
361;10.138643603471188
362;10.569314694048389
363;9.693479468586549
364;9.73672137375568
365;8.904255147916786
366;8.528979913242772
367;6.964603051280797
368;6.3614553204776065
369;6.78281354749904
370;5.557284797434246
371;3.997300869988472
372;4.1183605645994845
373;2.1584771507067297
374;0.8702098851904381
375;-0.7011459217828918
376;-1.4072110682372108
377;-2.9700227275717466
378;-3.9400938479795573
379;-5.023262299381876
380;-6.028104016809165
381;-6.5028775474967215
382;-9.016630361461806
383;-9.496686792496728
384;-9.46082585944678
385;-9.40579113405703
386;-9.522055472893957
387;-9.620288278548962
388;-10.606635334462265
389;-9.704583495122204
390;-8.312427686663804
391;-8.409453292332195
392;-7.8116511632468715
393;-6.833975162295955
394;-5.746615736692135
395;-5.328753714689043
396;-3.778464426254887
397;-1.9159488094896582
398;-0.47177553861088184
399;0.6767913232658946
400;-0.12630432002852632
401;0.8114595388047883
402;2.0809265213349417
403;3.181610225558084
404;5.573546399518769
405;7.3405456623994905
406;7.274524566753194
407;8.008990926282966
408;8.43162699144246
409;9.363926278556123
410;10.96428758899329
411;10.612222347482236
412;9.43316356391324
413;10.38610670789929
414;9.74222394930014
415;9.769608811637287
416;8.915213886240842
417;9.18694453660789
418;7.746891233886153
419;5.765681911496059
420;4.283186929333922
421;3.690042749046777
422;3.823662754151518
423;2.5974663766714743
424;1.4020583122795363
425;-0.10525355701598982
426;-1.4194595579013347
427;-2.789303680093171
428;-4.648856481194222
429;-5.4454480331140225
430;-7.74724488130996
431;-7.174759217668452
432;-7.706291533332678
433;-8.904654459313253
434;-9.753670914976485
435;-9.680304772675054
436;-9.868155388690543
437;-9.641426299182331
438;-10.081080909972284
439;-9.431329098651675
440;-8.105717242754057
441;-8.736596774490122
442;-7.760775368796861
443;-7.177791273797584
444;-5.365176229911702
445;-4.802535583006698
446;-3.232808262914224
447;-3.0835471653332083
448;-0.8845634696181022
449;0.20921204956139183
450;0.23654573846593085
451;1.6694287957093996
452;3.068935320936962
453;5.389344745688404
454;7.35623762815873
455;8.749595165308216
456;10.360582662034112
457;11.54304920866927
458;12.059049939446227
459;12.70045164238022
460;13.483621149013466
461;15.011730143605421
462;14.306340746841485
463;13.38675043750761
464;13.435375744187565
465;12.942441622191716
466;12.026413033814304
467;10.431984915341245
468;9.82857696902196
469;9.863640899664523
470;7.058361506700207
471;6.606756579451368
472;3.7917350897046735
473;2.0730534887709364
474;1.4069461527908085
475;-1.2832404831459752
476;-2.7618883115075468
477;-3.7949937977540436
478;-5.631402632069524
479;-7.455595416143588
480;-8.864048029911443
481;-10.440918703177212
482;-13.070456158820038
483;-12.52372850141581
484;-12.52144987845142
485;-12.698748234552802
486;-13.834802467433601
487;-13.232389004001256
488;-13.404286732163154
489;-13.64917557484969
490;-13.604355853561213
491;-12.446315650272208
492;-10.836029331864388
493;-10.993720381752798
494;-8.980175196509144
495;-6.859342783882043
496;-6.0938461654359255
497;-2.3757396490715674
498;-1.754212754378227
499;0.8087757056226196
500;0.7030747312742429
501;2.053393297089487
502;1.8115703610531941
503;4.024589265393525
504;5.149426787593346
505;6.263813344057372
506;7.997673051686551
507;9.083974241085215
508;8.580383224821938
509;8.689398733672915
510;9.739038848897541
511;10.747119071056286
512;10.544585604194912
513;9.257250983914933
514;9.626969848227773
515;9.960796841033446
516;8.493165142647564
517;8.126169087654674
518;7.314510525704905
519;7.399219236469667
520;5.602226920947835
521;4.2377608125126125
522;3.120599180547193
523;1.218465630117558
524;0.22307432698768664
525;-1.233385841827662
526;-1.7230794085378371
527;-3.2442547249434037
528;-3.056078215879764
529;-4.3375749831149975
530;-6.613888461767504
531;-7.108847969984732
532;-7.457007712158509
533;-9.207827158731174
534;-9.962934202661343
535;-10.157135938073942
536;-10.183975135751268
537;-10.042807192435552
538;-9.967623524135014
539;-10.1799196747853
540;-9.74618073687703
541;-8.6045697645243
542;-7.34113492704487
543;-7.108048386150504
544;-5.81588294069873
545;-5.0563719092438095
546;-2.847824540760102
547;-3.2175202843725623
548;-1.4972425130034335
549;-0.9430410256963808
550;0.15687710701354177
551;1.720070066679355
552;2.4512873169762455
553;5.294045681279451
554;5.362798017113745
555;6.57010697295309
556;6.113342743041521
557;8.936198192276507
558;8.671141180844335
559;8.466109032128546
560;9.418447311434466
561;10.250301938209569
562;11.238075542431265
563;10.383822495808577
564;9.297978356720977
565;9.561304283788875
566;8.053001588153293
567;8.094222814516776
568;6.068663825578331
569;5.22223599953454
570;5.0224772034573375
571;3.926274684385242
572;2.3776227513994668
573;1.1018273634966476
574;0.4060331269187456
575;-1.3440177173742032
576;-1.0422961403777404
577;-4.040951520307033
578;-4.122690593815512
579;-4.759514819313253
580;-6.545361858207969
581;-7.90482899476176
582;-8.482150834969996
583;-9.269763503535286
584;-9.70810314997348
585;-9.13804958160908
586;-9.427157074958735
587;-9.670985038918753
588;-8.83171163313012
589;-10.165536331230049
590;-8.612638252900236
591;-9.328838628960586
592;-7.290026381278963
593;-7.13053874787578
594;-5.834656654929939
595;-5.10457577768604
596;-4.084239901406615
597;-1.833477015971504
598;-0.9922017728780981
599;-0.09789533367126077
600;0.7651996623845935
601;-0.03611036987671645
602;2.400517642862681
603;3.1159192359170906
604;5.079673242010904
605;5.327271175667454
606;6.8447611083598945
607;7.906762628077691
608;9.413694487549279
609;9.47120126770987
610;9.373347302432197
611;10.802012056907012
612;10.234313463441138
613;10.837937066550499
614;9.379080419320777
615;10.010392907759735
616;8.866356050460276
617;8.091743058557926
618;7.930291708853013
619;7.329840848397693
620;6.374778414186584
621;4.815862658670395
622;2.658058632490652
623;1.3094759495557302
624;0.4076910419402909
625;-0.347733048648872
626;-3.1853944470818503
627;-2.300506867901084
628;-5.310267477489889
629;-5.521244910093044
630;-7.4154135339024085
631;-7.425112636015553
632;-7.455430975091428
633;-8.922137045952226
634;-8.716450266821065
635;-9.702088245587968
636;-9.12151850245473
637;-10.669419883776163
638;-8.97784363075185
639;-10.38085238480808
640;-8.859795507821222
641;-8.541625585165669
642;-7.517735701766588
643;-7.400600454578268
644;-5.972226853929445
645;-5.109552671048078
646;-4.077006008467364
647;-2.5015973993448184
648;-1.5050923288901537
649;-0.20906916381104568
650;0.7012651032966347
651;1.693445440932832
652;3.528740163624049
653;4.011774368723539
654;4.734692057715384
655;5.386288024586664
656;6.93976852340362
657;8.050921819577429
658;8.739629584576658
659;9.38806929320208
660;9.296283249144127
661;9.193453699794679
662;11.08093484506309
663;9.397913761312727
664;9.493982018926502
665;9.355721772402777
666;8.456754670672668
667;8.667803578407486
668;7.794849319900118
669;6.686385882951694
670;5.606849375481767
671;4.7266451919035815
672;4.144689634164009
673;2.5207843946984267
674;1.47772463899488
675;-0.7807032740314046
676;-2.5555801925382897
677;-3.4339593921470515
678;-3.433673375099718
679;-4.804474996861505
680;-6.262894447921881
681;-6.735578014568256
682;-7.120198738378238
683;-8.964073696199586
684;-9.808834358996082
685;-9.30257785868063
686;-10.484420070984495
687;-9.488585072947487
688;-9.723883813469698
689;-9.320716817188542
690;-8.605012075198625
691;-9.24615387713987
692;-8.558292226816485
693;-6.741999543191936
694;-6.778579567893872
695;-5.486137168781451
696;-3.292617900257908
697;-2.736729710598042
698;-1.641237566119091
699;0.775145244492772
700;0.7807753365249659
701;1.5664859968344826
702;1.2265571710524812
703;4.413678854116333
704;5.721892070734376
705;6.424082922091159
706;6.981017341056095
707;7.690014734189543
708;8.0833442778596
709;10.286559889979207
710;9.503138193151967
711;8.991937471607965
712;10.100406009503956
713;9.950520718875545
714;10.139561499450481
715;9.82497064771478
716;8.881519163688637
717;9.096955414815602
718;8.032899057146372
719;6.630996968970005
720;5.719879311674413
721;4.520825515368094
722;3.143451778766622
723;1.502342964009381
724;0.5697357753161906
725;-1.03592236216421
726;-1.6293951798092436
727;-3.3353432613466896
728;-4.050420491621974
729;-5.438333436293129
730;-6.386027134654512
731;-7.79571604860123
732;-8.138783184218063
733;-9.26482355421798
734;-10.291643345796057
735;-9.720660699673969
736;-9.598185422294916
737;-10.164695268509885
738;-10.36958426067832
739;-9.17081841545042
740;-9.32210859321792
741;-8.48475409760953
742;-8.126018848585773
743;-6.906933188534532
744;-6.903887981695759
745;-4.634919311528036
746;-3.3516193688744913
747;-2.193830744436243
748;-1.005159098355617
749;0.04345545144678275
750;0.15581812973632175
751;2.506828281476057
752;5.865886206123968
753;7.264697762892176
754;8.904627652132815
755;9.527526310992643
756;9.56857367432509
757;9.968823536374888
758;8.60261501429242
759;6.969257226231014
760;5.077634512519037
761;3.2165049911910932
762;0.9453197495112311
763;-2.0282422477754416
764;-3.976963941007822
765;-5.2674666934630885
766;-7.844322772333316
767;-9.321059678727174
768;-10.236456954784373
769;-9.86025028958151
770;-9.082541073351205
771;-8.071366394872285
772;-6.098164067145476
773;-3.632377878971735
774;-1.01791910748164
775;1.2799256910966543
776;2.6060801624438565
777;5.994600809526433
778;8.0764598002768
779;9.104044629433014
780;9.984823772154849
781;10.485520736345922
782;9.612057934001678
783;7.387037839845952
784;6.436658877336823
785;4.280816633352762
786;2.5441506048058384
787;-1.2301314122633893
788;-3.213732166832771
789;-5.739491042689223
790;-8.071491218791603
791;-9.484885509372505
792;-10.337015330750772
793;-9.686230092310032
794;-9.461706192665467
795;-8.319669605764492
796;-6.837897453146466
797;-5.595071127958916
798;-1.4632212638071638
799;1.3492714499797158
800;-0.656043225459858
801;2.2970023833793434
802;6.765695766277342
803;7.644132476208439
804;9.054853427782957
805;9.231370409394723
806;9.544980834206685
807;10.223122994071398
808;7.920468543653345
809;8.638943116615195
810;5.618267114647287
811;3.588989965142106
812;0.9544086621221404
813;-0.9179256355975416
814;-4.41238003079341
815;-5.613913567021414
816;-8.121565510419915
817;-9.717770087888466
818;-9.309284308895231
819;-9.990776401488764
820;-9.149637045143045
821;-8.895660152749088
822;-4.7159167454727875
823;-3.8055614378906766
824;-1.2294307250647827
825;1.5190264151787751
826;3.624135654759503
827;7.003473098116924
828;8.248798294277004
829;7.840763793059824
830;10.315927476441324
831;10.307640160942316
832;9.18586657238735
833;8.306198033658072
834;5.703086342770678
835;4.676624506141792
836;1.5882006742763817
837;-1.7230987171684662
838;-3.4049080803179583
839;-6.08803032929406
840;-7.361025153281424
841;-9.748618753879683
842;-10.205893592101306
843;-9.78443237737776
844;-9.871398892247104
845;-7.411146974996106
846;-7.406503035061245
847;-4.230330669225226
848;-1.7582494082262676
849;0.2661358693573951
850;-0.0003218339418853262
851;1.0128070722644615
852;2.2766494166276603
853;3.355616812505523
854;5.412843224813375
855;5.736900421163077
856;5.712813591554178
857;8.324458149151452
858;9.242683884403776
859;8.90617253604605
860;8.523700012928805
861;9.774883558051567
862;9.671987097188842
863;9.766546417384308
864;10.708764903977382
865;10.205613871286417
866;9.89811759045853
867;8.042918063919009
868;7.133475417397976
869;7.025714265411244
870;6.079432560373735
871;4.602842285230543
872;2.8388018830961044
873;1.3962738637895558
874;0.8773490834580693
875;-0.507437968996952
876;-1.4144414256879994
877;-2.2020993503960105
878;-3.846758802745404
879;-4.8208703149757675
880;-6.227477539849329
881;-7.506755344372318
882;-8.826928014886178
883;-9.385924104061683
884;-9.310136372902445
885;-9.780951241419126
886;-9.079078025182648
887;-10.159389063222163
888;-9.619590290995465
889;-9.286782706948921
890;-8.480278287686417
891;-7.862496908948509
892;-7.973973211129975
893;-6.806889796580482
894;-6.6814920947934455
895;-4.4386786154908355
896;-4.111437778632615
897;-3.234078303564397
898;-1.6922333385310269
899;-0.023331551251507838
900;-0.8956627090175401
901;0.7556643514197714
902;2.7268578394546066
903;4.18745134805917
904;5.495187430339691
905;5.909594149028055
906;7.645418526526005
907;7.460073131718783
908;7.927718121108164
909;9.571059471811658
910;8.421640383963688
911;9.807884185872789
912;10.963960018235547
913;9.05540604259385
914;10.121354628529343
915;9.495000278116178
916;10.065682113443598
917;8.830268959436905
918;6.7934964020508435
919;6.545193402760362
920;5.459702846223324
921;4.188984831833212
922;3.1615898119214165
923;1.2971764098166267
924;-0.24958528034021976
925;-0.9581064907362502
926;-1.3409140171436338
927;-3.0367552226689125
928;-4.057301006073267
929;-5.180579425156244
930;-6.557748026684243
931;-7.377440947828471
932;-8.257188202339178
933;-9.086098290282507
934;-9.627472824868061
935;-10.296760215845971
936;-9.44715464062329
937;-9.931868912194421
938;-10.111667146689674
939;-8.827246742913191
940;-8.752509364732386
941;-8.545595893633292
942;-7.875679678572565
943;-7.313550912573503
944;-4.952079616423694
945;-5.0986123509062855
946;-4.016964333828404
947;-3.4426654601445974
948;-1.6541194386763258
949;-0.02064762274695321
950;0.8589050286761938
951;0.7125487608063161
952;2.7395466699310402
953;3.6428962685681174
954;4.4896107562628265
955;5.264330030542044
956;6.489647561764808
957;7.831689422857712
958;8.25537600917871
959;8.976744926231474
960;10.368041563946775
961;10.184656527880684
962;9.540848214389367
963;10.887919319519257
964;8.958875017295743
965;8.583978433392865
966;9.194935874958327
967;8.077206534212493
968;7.290637705039403
969;5.506799977517235
970;5.825234447362857
971;3.3615556649013545
972;4.247882120365848
973;1.7518746164203851
974;0.7154585114149375
975;-1.4543804478054998
976;-1.2748956710937671
977;-3.279752325088742
978;-4.315919170154735
979;-5.978825539192831
980;-5.506904178311921
981;-6.982773460388343
982;-8.176017454482288
983;-9.483180654653871
984;-8.37773551873734
985;-10.64569622752693
986;-9.140172433672904
987;-9.885196296069884
988;-9.830401424363789
989;-9.05968107751483
990;-8.952786313318505
991;-8.559086592449871
992;-6.394819979022892
993;-6.831399830897186
994;-6.361758883237918
995;-5.633390018839147
996;-2.996953701683482
997;-2.542155246077747
998;-1.6183928914628396
999;0.028558115422317933
1000;1.4598511014473459
1001;1.979058138104421
1002;1.7594670972982378
1003;4.237359646556043
1004;4.589767989516614
1005;6.009492416511575
1006;8.004024497912313
1007;7.560203961602519
1008;8.208158361530623
1009;8.805536312679031
1010;10.254452312291694
1011;9.483603152476979
1012;10.364949469133892
1013;10.522924375257347
1014;9.024636728701129
1015;9.812261853892329
1016;9.350820799896008
1017;7.628379979517231
1018;6.874246395243816
1019;7.074006546770958
1020;5.6574128208363605
1021;4.365614132918662
1022;3.9482309966192926
1023;1.4661250096591019
1024;0.954836641835344
1025;-0.38251442101397654
1026;-2.3108027240365123
1027;-3.195295809311361
1028;-4.639683613622071
1029;-5.789917718848211
1030;-6.158702339471075
1031;-8.053910093054014
1032;-9.05889514691089
1033;-9.282732245153005
1034;-9.02582195905746
1035;-10.778409303182821
1036;-10.243125281632533
1037;-10.434058278654387
1038;-9.61013578205044
1039;-9.48014444914434
1040;-8.890556765991668
1041;-7.302545375199815
1042;-8.29812876981654
1043;-6.827862665726678
1044;-6.271988156385498
1045;-5.2802487004533925
1046;-4.226833839281676
1047;-2.306413083662795
1048;-1.104978677323985
1049;-0.9291664031170963
1050;0.7115138143601083
1051;0.8685395584662032
1052;2.8463034104668883
1053;3.666906794881509
1054;5.667730306008935
1055;6.7213687040347585
1056;7.413633235756178
1057;7.020726639628345
1058;8.156031302889765
1059;8.618947397567261
1060;9.487409800813746
1061;10.500110734290775
1062;10.570980991920573
1063;9.681931515939056
1064;8.958419030913353
1065;8.56398727323969
1066;8.70408227518964
1067;8.232994647072159
1068;7.6459318153424025
1069;6.705325160582736
1070;3.6460661205041593
1071;4.486761869780952
1072;2.186764260343693
1073;1.770191412574579
1074;0.6990048471029829
1075;-1.2284507763307546
1076;-1.8440045650388204
1077;-2.7866320365333865
1078;-4.3442365072712175
1079;-4.863820316183763
1080;-7.333452206133973
1081;-8.560140225004501
1082;-6.86911917591153
1083;-8.265386085743618
1084;-9.247447871125283
1085;-9.66657164212222
1086;-10.316772357368302
1087;-9.386847031914206
1088;-10.425790930285952
1089;-8.805228730887752
1090;-9.142030935700658
1091;-8.775049549344267
1092;-7.906629679545684
1093;-7.432345261838581
1094;-5.864204810994752
1095;-4.272644681300874
1096;-4.30173034978153
1097;-2.2846913282302492
1098;-0.6908950420753223
1099;1.0771219651412327
1100;-0.838651513761473
1101;1.4699353153071169
1102;3.9719339180001167
1103;2.6936964187605463
1104;5.140141687260725
1105;4.878779335397411
1106;7.026546379075005
1107;7.862090586414186
1108;8.659368648333677
1109;7.958782858415106
1110;9.740041853045469
1111;9.799731742047593
1112;10.390732518972836
1113;9.695103381955832
1114;9.607433935724663
1115;10.140722125528773
1116;8.029689626397685
1117;8.424169900048788
1118;7.797048885273354
1119;6.541494432102924
1120;5.308408495733684
1121;3.716992088841852
1122;2.892531196948906
1123;1.4992670633693397
1124;0.36150733803275287
1125;-1.2034274747464182
1126;-1.7838645846370618
1127;-3.1084153457551125
1128;-3.605683538969391
1129;-5.205559854288361
1130;-5.309962681631352
1131;-7.472750000803565
1132;-7.280614566456229
1133;-9.462668302435809
1134;-8.78216623245919
1135;-9.425391989156049
1136;-9.233388823461533
1137;-9.963600166597015
1138;-9.60287579696494
1139;-8.89584506830071
1140;-10.206121488985046
1141;-8.064599061841596
1142;-7.416857766128109
1143;-6.620437748520095
1144;-5.859288802384283
1145;-5.1010851625207
1146;-3.8379773679204545
1147;-2.7592918773987902
1148;-1.0839788283940455
1149;0.4581891982361115
1150;-0.5274911960440993
1151;-0.014921011541307094
1152;1.0229624941003226
1153;1.4794913717198233
1154;2.38703134787343
1155;3.1971318361686323
1156;3.523294144470376
1157;4.380194970725544
1158;3.3299310142870304
1159;3.7122606390626984
1160;5.750985550364533
1161;6.805959990341994
1162;5.942708201121147
1163;7.003019395774826
1164;8.424049449541979
1165;9.171042825604557
1166;8.638005539590422
1167;8.831691814948918
1168;8.220288617367151
1169;10.052500109875748
1170;9.277489433510926
1171;8.768605974607285
1172;9.511620613801947
1173;10.283914070237255
1174;10.209418402925511
1175;10.425699220147884
1176;11.051029465365502
1177;10.427078111107734
1178;9.735350811544357
1179;10.672530697578319
1180;9.542122704667928
1181;8.330928282871813
1182;8.744619929602845
1183;8.454092293740427
1184;8.842018712396468
1185;7.704893122189948
1186;6.792472661908857
1187;6.657647263087764
1188;6.816637118053761
1189;5.0457633025397906
1190;5.072977241612808
1191;5.073512348509292
1192;4.130090583957563
1193;3.298916353207578
1194;3.250483901473779
1195;2.5643900753351057
1196;2.0696369834216255
1197;1.9699939482439024
1198;1.5432609808993953
1199;-0.8530698841274191
1200;-0.13739787793915667
1201;1.2933547006265407
1202;0.6586528546108628
1203;2.947609317412873
1204;3.135327778293189
1205;2.808943488208042
1206;3.7393645926278465
1207;5.610503338252901
1208;5.3231919296852075
1209;6.113588400271654
1210;7.238908818751553
1211;6.0711511109215435
1212;5.886305798139451
1213;7.2491283362234205
1214;7.564638330645263
1215;7.861850705595659
1216;8.895010599425248
1217;8.418683441430307
1218;8.260781713991687
1219;9.217325840800198
1220;9.25695901006658
1221;10.111786196902619
1222;10.602741682885375
1223;10.134644884496183
1224;10.366712277674612
1225;10.296192151781476
1226;9.690780219641837
1227;10.738631561667775
1228;10.2254412450752
1229;10.006425548844325
1230;9.896732913405932
1231;8.669434290484023
1232;9.893685811320392
1233;8.620107735365329
1234;8.699159401631801
1235;6.835970016244837
1236;8.32289912131488
1237;5.963860312585902
1238;5.091451483927733
1239;6.456608952706107
1240;5.004929830305732
1241;4.936783517508307
1242;4.221297245065144
1243;3.3816671926444255
1244;3.936388530236173
1245;2.504377927583666
1246;1.1605500718757944
1247;0.5568354807310799
1248;0.7253655470212702
1249;0.42134266163169537
1250;0.2874464877507345
1251;1.3959098744518499
1252;2.0080233577165414
1253;2.4325196351659333
1254;2.3258921586340846
1255;3.851209884681498
1256;3.4353188187214796
1257;4.555851098396333
1258;4.5115233613714425
1259;4.997650307489253
1260;6.145581445289117
1261;5.483197642850267
1262;7.240197383395756
1263;8.111274859117922
1264;7.455039147245714
1265;9.39462819651041
1266;7.877965290480766
1267;8.130525905258335
1268;8.867005426626873
1269;9.476688492037887
1270;9.281406740900055
1271;9.597091887672727
1272;9.646394542796045
1273;9.271846538985171
1274;10.641186522110374
1275;9.816266481139756
1276;10.188082659454112
1277;9.873164538630805
1278;9.903095532926127
1279;9.430419354372505
1280;9.953251785018749
1281;8.374306548739387
1282;8.75487093748305
1283;8.716684327324272
