time;value;sawtooth_signal
146;-3.0931242494003706;-0.3955105590105592
147;-3.392700441196122;-0.1038574169819719
148;-1.390338247156226;-0.171716668079749
149;-0.507078151958465;-0.2889224896751044
150;-0.7485123580653446;-0.07225934435646907
151;1.7232444521790211;0.07482454897895782
152;3.051080781399947;0.2985649967304909
153;3.473168734374121;0.15374754140168662
154;5.3252623104848995;0.4873144855839009
155;6.829004658982142;0.37724313204070264
156;6.854764353576414;0.6797263833234424
157;8.444892994656389;0.8052201906431132
158;8.41761199626511;0.7465319458625927
159;9.549920201727916;1.023042526901472
160;9.286518356929635;-1.0391044644759868
161;10.923942235438838;-1.0053248757853035
162;11.825343176789923;-0.7457819345113397
163;10.656251665688513;-0.7362003718533896
164;9.746330846464474;-0.6817178936398323
165;8.345902083478881;-0.5136857415991272
166;8.94977866694763;-0.37568829047280855
167;8.787170484741821;-0.17906659616171783
168;6.832809538586703;-0.3267568391501725
169;7.033513340733538;0.037557852740608244
170;5.614334577003854;-0.022387764388006468
171;3.8772055864945036;0.06461891215774704
172;2.679431467584344;0.20107095507052403
173;2.9503113860229293;0.2730035277045702
174;1.095167798448617;0.5341459465885489
175;-1.855414930681752;0.3793982262331495
176;-2.2200870227176517;0.578012925314104
177;-3.5831732120395667;0.514401037431464
178;-3.1327194713598363;0.8478093587599866
179;-5.728808881799195;1.0471918388161967
180;-5.205393410522312;-1.1855380482380122
181;-7.584304130766922;-0.7301925651746065
182;-9.268312117332433;-0.7637751916487174
183;-9.342167946361322;-0.5280112143520543
184;-8.858422495727773;-0.4456496498785405
185;-10.040636405813313;-0.4526149478924523
186;-10.406851938824303;-0.4612470151881415
187;-10.197059307889548;-0.20460245064475352
188;-9.851450049731925;-0.2396860852571117
189;-10.181400704535726;-0.22681604097627142
190;-9.281650194822067;-0.2546076845696486
191;-8.473091747801604;0.09219022448098371
192;-7.662107798761606;0.35330202437663405
193;-5.995748992050008;0.21013693250771753
194;-6.132984379768014;0.3391563839859383
195;-4.326174801142098;0.5509760605214647
196;-4.55968102159424;0.6207127322593943
197;-3.34067348837982;0.6685660363139877
198;-0.9821373715239317;0.7849061263762529
199;-0.42465061831254747;0.845930978584691
200;0.15576858417636885;-1.038229118442053
201;0.9630108467899179;-0.8208558759311322
202;1.9756726169233596;-0.769303287683056
203;3.363879298542667;-0.7897647977629901
204;6.182339371568602;-0.4086371741767909
205;5.849583685221407;-0.4626047596484624
206;7.887535489328887;-0.4764085255327613
207;8.74968252902164;-0.3578749228012409
208;8.728347226874972;-0.07015452609612652
209;9.116553434624002;-0.07972001094464012
210;9.12274822218272;0.1578907442835144
211;9.454925702035876;0.03584122963536243
212;9.793243973890782;0.2161168433700596
213;10.685420650118633;0.2603823194454925
214;10.422136025762608;0.35586208494033333
215;9.221660560600318;0.5980303760608607
216;8.978571461051581;0.3843541987763805
217;7.509977384558502;0.7827222110784867
218;6.404777521975639;0.7831192014510451
219;5.580215440853448;1.0174070008182963
220;6.582730322491942;-1.1531894989884668
221;3.949319636341727;-0.8120580356342657
222;3.3194460610166936;-0.8308435637605127
223;1.3049098945184991;-0.7628238787755975
224;0.9583054395253421;-0.5714707476585409
225;-1.001713509864941;-0.4437565592255498
226;-2.7296069050669822;-0.3591785730148463
227;-4.036306404882024;-0.3772647102137495
228;-5.2758168282534275;-0.23031790726632342
229;-5.869926194959979;-0.17136643838864096
230;-7.434724549436163;0.023943995728931005
231;-8.221212261149939;0.2193157374840523
232;-8.442643752546434;0.048483061175021575
233;-8.436824269644783;0.4025379705569603
234;-10.405104445191519;0.4969941974728412
235;-10.461351748758934;0.5411304492870707
236;-9.670667414778404;0.4848045317509691
237;-9.542117460462046;0.6476590013230095
238;-10.039114603672731;0.8669395391636795
239;-9.326924343731916;0.936141728349753
240;-10.575965765903984;-0.9606217534611862
241;-8.690574766030561;-0.8147211412087819
242;-8.176220569102336;-0.7071370774202446
243;-7.172441364930652;-0.685561810742755
244;-6.369354800952706;-0.5448390378330435
245;-5.250746786842088;-0.7325445677047822
246;-3.7252828205427755;-0.37893908663102194
247;-1.5562720264104848;-0.2296041620669272
248;-1.6204634295694225;-0.12685832075590775
249;0.20647241542593206;-0.0365052465090295
250;0.11009289756362554;-0.049057431927010814
251;0.8852802017867006;0.03507322987697423
252;2.6024892046226804;0.27489206094394164
253;4.720882924799713;0.4332278912881019
254;4.804066056596654;0.3149951603084398
255;5.726872074004037;0.6202823502353748
256;7.262676649673192;0.8500534972578574
257;7.598293762218994;0.7495560769078793
258;9.732881742111587;0.8564481515807829
259;9.425151437709204;0.7416612770987838
260;7.969819951197104;-0.9530934851556199
261;10.921115133497901;-0.7852078994759587
262;9.987223301465102;-0.651076536222314
263;9.461506123212331;-0.45865960858504706
264;8.864445092826946;-0.7918462576199946
265;10.80753379798224;-0.5098266765509654
266;8.65293317535945;-0.17899147696390133
267;9.711965223699812;-0.4648655193024428
268;7.348859958649445;-0.13964515713982867
269;6.944150813987651;-0.20149950321148685
270;5.327420780984807;0.22917793067986444
271;4.576438098575515;0.13015760903672055
272;3.6251478860454576;0.40623780047325864
273;1.9985943307867795;0.49388962505251466
274;0.5671358719113423;0.4222519565252174
275;-0.8252491596053221;0.6206064472344276
276;-1.9609393466260916;0.6342356325969485
277;-2.917773675132993;0.6084174887185878
278;-3.779248972546828;0.7957980770326772
279;-4.707630073245814;0.9568592089596826
280;-6.829593078915886;-0.9422879990856539
281;-6.699735305456857;-0.8578319333466197
282;-7.293683906703407;-1.0565539368513033
283;-8.744060733971248;-0.7608104846052757
284;-9.284067796955151;-0.6190365762112191
285;-8.874870179330488;-0.3358192739188802
286;-9.591852418593511;-0.42404525910396407
287;-10.111387778973763;-0.16928152556132212
288;-9.740684912601091;-0.18676504029005794
289;-10.079386047494857;-0.10986648480904723
290;-9.418877652134269;0.10427406055781943
291;-8.003808203137776;0.2218895224173153
292;-7.947746112235532;0.04911457755816198
293;-5.877176823936482;0.14460192096467872
294;-5.823973007314027;0.4900527399743228
295;-5.513001017939802;0.5296794185212819
296;-3.1394719105416526;0.6031947103345172
297;-2.895464334610089;0.6612635436422559
298;-1.7340679868595386;0.8816763170820742
299;1.1320264209472441;0.9134980931739762
300;0.35275750500501984;-1.0550364077240948
301;1.8324922379702504;-0.8834772770943777
302;3.2788965477315934;-0.7958340422431783
303;4.11376749538015;-0.8224008722589735
304;4.64362517228161;-0.48964054485196484
305;5.8997944179893125;-0.4058428319453594
306;6.1663303445364415;-0.37748264372641105
307;7.261343378650624;-0.28466129766693143
308;8.525503446536357;-0.1008354862194975
309;9.161053185045242;-0.24334860449976245
310;8.347709677349561;-0.07681635256453535
311;9.574635705995064;0.014214733216449796
312;10.229671879944098;0.33638797040165846
313;9.462528900054725;0.4054961614463765
314;9.622908604281609;0.4703887253082896
315;9.472931050682647;0.6786005007250693
316;9.38221041260396;0.6224835811937718
317;7.915719681359227;0.7019797649219627
318;8.450525553991323;0.8817616462281607
319;7.259886743066353;0.9854037255348806
320;5.406666930841904;-1.0318204510111406
321;4.983495786726403;-0.9007997197558842
322;2.976414216751952;-0.7491130123902416
323;1.9762739476038405;-0.7058930978704128
324;1.076513741701973;-0.6898585978585152
325;-0.2041541358703166;-0.5009826501784056
326;-1.8572751101375249;-0.47531814382189785
327;-3.5967237504013485;-0.3500034363468813
328;-3.89334738839747;-0.12040437690871368
329;-5.532702824857129;-0.17666472340378067
330;-6.7819583168914725;-0.01439428899086943
331;-6.711662430714445;0.20943570309869267
332;-8.890831674605163;0.38042419999542504
333;-9.782204370506262;0.1524767274559792
334;-9.848681491482612;0.41296690810037745
335;-10.814194592294939;0.42558411281501574
336;-9.49394386894408;0.516032672416135
337;-12.00133319051694;0.7237227341036016
338;-9.942588930802582;0.6890718479566709
339;-9.167900031270868;0.8864420543163872
340;-9.457136942093877;-1.0414104035075749
341;-8.23162778261201;-0.7489093853268747
342;-7.564385802607833;-0.7651249263631312
343;-7.825179784870288;-0.7681942258607797
344;-5.2786789816041;-0.5350227001772809
345;-4.622746182332726;-0.49278106592988924
346;-4.309489927185649;-0.4099365428306302
347;-2.552147800915;-0.3931279110510513
348;-1.1625641019184851;-0.18826120230341678
349;0.8114054665219644;-0.15137335007373326
350;-0.5267475644976428;-0.11671907531415755
351;0.12821745921391003;0.020501136815024884
352;0.9483069303746696;0.11303961291196729
353;5.463297993536577;0.3126122517219622
354;6.110913866103612;0.41943061316313535
355;6.450281241464691;0.3328936588020369
356;7.8995640434245695;0.7647431528680294
357;7.2435493159163595;0.7901194181455485
358;8.517291632178651;0.8584315966802619
359;8.79437497250082;0.9663358183380599
360;10.221703927482846;-0.9834028194626426
361;10.093386048550853;-0.7781779398871004
362;10.708688000483981;-0.8380406856314357
363;9.980627725026642;-0.7635074531846032
364;9.768905026438537;-0.6515323975311733
365;8.82723837840041;-0.5009068714617938
366;10.09272162452686;-0.4636437667364678
367;8.911413814944297;-0.3064168916176627
368;7.551178937865423;-0.1473944104516542
369;5.242909244715062;-0.18740380829243758
370;6.750564794469894;-0.04274081319434768
371;5.1701593119303135;0.023206114319110002
372;3.082876671796301;0.2622666164958705
373;2.9042650245366977;0.3160604817218936
374;-0.09620286165392422;0.49260727281913463
375;-0.2653185969814048;0.4887513609556243
376;-1.5791159175742984;0.773080310783805
377;-2.9206775593801995;0.6859190502805604
378;-3.2767294573239196;0.806378950302999
379;-6.691783817497251;0.9109287105845104
380;-6.804268298755124;-0.9190495161259807
381;-6.82895264721343;-0.8545658965221028
382;-7.655035125540245;-0.7280776327465807
383;-7.3734757077148;-0.638622423797366
384;-9.105630122270203;-0.6102281772440892
385;-9.615050701133798;-0.5947079625717177
386;-9.3760425214515;-0.5182430014206648
387;-11.229204220979843;-0.22310185873981692
388;-9.392714616066364;-0.29499983370631055
389;-9.20718163851328;-0.05489630332034894
390;-10.750997925079103;0.26196437716495335
391;-8.276101366147076;0.0041072537119331565
392;-8.641664859163694;0.14376913535280222
393;-6.729285266856946;0.18405300420315485
394;-5.645838266226766;0.46827530680110374
395;-5.023440652395335;0.4670245074404321
396;-3.5339312681158557;0.6752904786744565
397;-2.98384401879954;0.6201439243308551
398;-0.9445623651008219;0.9081809022373578
399;-0.11115719447543637;0.7308855130993963
400;-0.7717595693234518;-1.01210238508507
401;1.1492478694273298;-0.9107701738870185
402;2.3082094979667183;-0.7883244598544509
403;3.7591045253635724;-0.7833493008704165
404;4.820656023796969;-0.6338769671420921
405;6.927005299748383;-0.403586084297778
406;7.637979591298142;-0.5441341039943701
407;8.047346943375803;-0.4092924739817942
408;9.3540183305849;-0.2671174127182889
409;9.15081452449012;-0.2074115449504981
410;9.173326016942056;-0.05398877226652983
411;10.13498566046447;0.11964559962749165
412;9.515624486713824;0.09811012996675503
413;9.726601045354892;0.23397667412411063
414;9.973984225787204;0.46314104991127075
415;10.006887267754797;0.5135218571612072
416;9.467095647426698;0.6326547174404641
417;8.506879306605825;0.7425692664934042
418;8.273669431984764;0.9887708791939662
419;6.940576796510503;0.9661033372183229
420;5.987330313982855;-0.8159696743412991
421;4.001510445690941;-0.7773436607050013
422;3.371292296873795;-0.7926735015712071
423;1.956043635313182;-0.6372433373314258
424;1.076183081170119;-0.47307771013005995
425;-0.7856695534555486;-0.5257142646335837
426;-2.3838334023654855;-0.3101949657005843
427;-3.821284853994938;-0.27128307528582124
428;-4.185228533508366;-0.17299811933861528
429;-5.906648333977318;-0.05634267244129644
430;-6.023433833553206;-0.04016567645356085
431;-6.575980835348923;0.09413515721568246
432;-8.949448667014508;0.4263844204198074
433;-8.373246853785764;0.4343730900388757
434;-9.214375878194355;0.35560149460636337
435;-9.083830982565305;0.5901774293257875
436;-9.648401921578674;0.44294208629395626
437;-10.832948535350376;0.858195200134048
438;-8.63254474653911;1.0327538598391492
439;-9.789915291608414;0.7445333159655381
440;-9.147314299274706;-1.0367876325243315
441;-8.506210554724815;-0.8664493461439935
442;-8.836842046349805;-0.9522099434367804
443;-8.023504014880771;-0.6580552115850475
444;-5.2397790424964095;-0.5698185884668168
445;-5.619991105658269;-0.42001981382263576
446;-3.596299493065962;-0.5117304250678667
447;-1.4057841706602476;-0.2000024475649963
448;-1.6881551262784416;-0.14748679787284313
449;-0.3217597707495737;-0.02132653509965729
450;-0.19567960100820483;-0.06287248013473866
451;1.5361741610599657;0.16698659003473873
452;2.7591100723584248;0.33288760281418284
453;4.495877254557739;0.2195395829420591
454;4.538578463608093;0.4821542490305297
455;5.988194668599797;0.28938691192639576
456;6.961813971948068;0.37977028278177166
457;6.815974551698737;0.9316768240235844
458;8.298766288709619;0.8018021626380772
459;9.302540881229998;0.7937413419090962
460;8.563023125383056;-0.9463385142429257
461;8.794262548944385;-0.9542942146696518
462;9.416186312908465;-0.8409407536431888
463;9.331320411879426;-0.5214553922387427
464;10.10842956508134;-0.5052905764413713
465;9.478601855188133;-0.39889863569579975
466;7.878271664796039;-0.23222606761532394
467;8.716963517770916;-0.26546015087062164
468;7.526791296286873;-0.23835105147003272
469;6.414000646271629;-0.05406737276855385
470;5.380836564430546;0.082540119358744
471;4.202542585758525;-0.010298638668975207
472;2.3001080261768294;0.23082870953536835
473;2.319442954475618;0.31254004481695447
474;-0.21664649427491856;0.2722147916600096
475;-0.8283028714578493;0.3118462572424865
476;-1.3602227238038627;0.5276241582625394
477;-2.9540100126546474;0.5051527736684766
478;-4.398055523332058;0.7534223332376818
479;-5.457758582191592;0.8123592457221788
480;-5.709808850147967;-0.9411280079486274
481;-6.5697026492516555;-0.9756022745431443
482;-8.590046854859901;-0.6842307365359792
483;-9.053847639103463;-0.6476849430994184
484;-8.702281579766524;-0.5091081678388188
485;-9.562460029776984;-0.43695451539684355
486;-9.503362109625696;-0.4230978323857719
487;-9.711908552190387;-0.11559004348155899
488;-11.069445677351355;-0.12386242970394157
489;-9.836271623259226;-0.09472913660689879
490;-9.16110028937797;0.11713650977846908
491;-9.758880741187395;0.23607983964234588
492;-7.124525293147545;0.2659897151660696
493;-5.987491982906203;0.4184275146655569
494;-5.886555035256742;0.443219381596365
495;-5.771483076203062;0.5360952224467879
496;-3.279536684134397;0.5721024637166924
497;-2.4239421193214428;0.6612037535194267
498;-1.8670744893385316;0.7799874752867634
499;-0.020468100914486385;0.7363844947867059
500;-0.9310084468777396;-0.9288813298483165
501;0.9767141996580673;-0.8850124924182505
502;2.146294884291848;-0.911062687069733
503;3.23845859965426;-0.6028960339918477
504;4.913929558039956;-0.4939299204991683
505;7.53316555681464;-0.383648107653185
506;6.632905635348842;-0.24448554198709316
507;7.815363762683759;-0.3764203192760498
508;10.104285410967572;-0.23717216537883837
509;9.266972852178837;0.10179390331992069
510;10.42009653432708;0.06617041760655376
511;10.59296147322327;0.15413302933611067
512;10.53927098433778;0.21964579698294495
513;10.509715964463748;0.27368504606577243
514;9.210198732405654;0.5378089635773209
515;8.616421484596115;0.32586967858051097
516;8.063968305233919;0.8008480102851169
517;8.0982564983945;0.6694728819069272
518;8.029525547174385;0.7756669092800528
519;6.755804559835657;0.9245419133765402
520;6.251297897733244;-1.0153652506356619
521;3.8978881890477175;-0.9357874177194473
522;2.9480058514852354;-0.7695940816048719
523;1.7087268355565013;-0.6193662526504032
524;0.6956419519623284;-0.6614762070488958
525;0.838637558997444;-0.5911422001482282
526;-1.8486616015688166;-0.4176115112535273
527;-3.0656130648754853;-0.1746940805407467
528;-3.658942716805807;-0.20730046016616924
529;-4.122687308364558;-0.170921875264891
530;-6.08283703318044;-0.1328792900261886
531;-6.943090221542198;0.07872797225290898
532;-7.166353426658119;0.09557089087163437
533;-9.513529526635683;0.40324554270582597
534;-9.506436274780599;0.2605928784427193
535;-9.36474907738207;0.5476228906564654
536;-8.771174739067504;0.7111220070339601
537;-9.880637010852656;0.6036703232667595
538;-9.095399360171088;0.6963969515964538
539;-9.549702523176519;0.6696472912683586
540;-10.341667859795209;-0.9968601882127225
541;-7.634976945113103;-0.8016761511350969
542;-7.819387790272988;-0.8578820001750204
543;-6.858957639008971;-0.5768832305387969
544;-6.518192256682209;-0.5293437155686334
545;-5.85634603354096;-0.5164369723490191
546;-3.4443193833651464;-0.47946260470528856
547;-3.0437817659335016;-0.37143403077843545
548;-1.384732534856526;-0.34747538391937
549;0.06382818980149625;-0.19804655979995434
550;0.5390173110014559;0.003936846162717221
551;0.061077416801130546;0.17304277707345594
552;3.8365487119092894;0.21920202433801605
553;4.6155557413015185;0.26816390945414437
554;4.103913592900768;0.44852581893977955
555;5.107413812577461;0.5799437806472776
556;6.395832890277952;0.7901787132156468
557;7.644574523428484;0.7553894449630786
558;8.14857296640735;0.7454466059615261
559;9.113933894863756;0.8546582194536636
560;10.069211326536763;-0.9319827445977839
561;10.183417166272099;-0.9100438295240496
562;9.09889561197924;-0.8361043558492839
563;8.602177220474072;-0.6666878640152966
564;10.005627231681236;-0.5851744494911151
565;9.824635058163949;-0.5726018461927742
566;8.130157388763761;-0.41231490294243506
567;7.919252828567543;-0.19234841050350138
568;6.181369149216573;-0.11572821591388695
569;6.164965197832898;-0.041381167366032354
570;6.539571962095516;-0.10244592269967963
571;4.246683121468616;0.047549308509514096
572;2.757508233219516;0.27700310420102014
573;1.8518827288301163;0.5627758336608426
574;0.6355508819549331;0.2989129748360485
575;-0.9463285992063886;0.44326937567076885
576;-1.6863265855567469;0.5627441345636778
577;-3.2108786364637334;0.6261445526209833
578;-4.457154454018835;0.7009896563363116
579;-5.752630932508254;0.8663037277402829
580;-5.825538409136516;-1.0197220994798128
581;-6.8465571826980485;-0.9249883855559118
582;-7.694317061678319;-0.8748261032682851
583;-8.896518777387213;-0.7315426416289285
584;-8.499125105305234;-0.7957642998496128
585;-9.935568439207929;-0.39203391192503684
586;-9.583939917515982;-0.16861801081675437
587;-10.607904243154712;-0.40537694818165737
588;-9.662709332692248;-0.17772444489112532
589;-10.060071303996297;-0.07025353901558398
590;-9.252364472923668;0.0733729801881094
591;-9.922277760808237;0.2326229410701039
592;-7.535937071545;0.2841694595942524
593;-6.890803923507244;0.4129047240776241
594;-6.451848410390015;0.3335613695159281
595;-5.111431312620313;0.5495418675263878
596;-2.9759468293190086;0.6651014349629147
597;-2.28705448848711;0.7051546327071587
598;-1.0389609013429681;0.699029822649552
599;-0.06728945648015457;1.1102905863676926
600;0.015005939655232238;-1.052604613994307
601;2.3702599754367637;-0.9990792552361868
602;2.704680149088809;-0.662434422761925
603;3.741858173607337;-0.7089469198458082
604;5.505120852401056;-0.8172829621736478
605;5.761015047786243;-0.47549455510324623
606;7.015257816460649;-0.33960367657406865
607;9.129569212620908;-0.2681268126645847
608;8.552885118394498;-0.3222273823015815
609;9.73704199328163;-0.03751504327956448
610;10.457235836678048;0.11397415274867109
611;9.676099929114306;0.16552557817004623
612;9.43493081064688;0.25598735721071425
613;8.290184132585594;0.23705587077518941
614;9.860602712526047;0.39407566947253647
615;9.68412052545156;0.5247809475570933
616;9.13019475768771;0.6354790125552924
617;8.0092473303071;0.7727772581804422
618;7.665339647644189;0.6498608132721664
619;6.408292482415021;1.0501339469247435
620;5.377781403448325;-0.949369584085408
621;3.8086243301082576;-0.8116395590036088
622;3.2773427309114016;-0.8264816783073604
623;1.7365535283026112;-0.5676368355801356
624;0.9277399489510791;-0.8402725021179769
625;-1.422263010796806;-0.3793595095405027
626;-1.4498869903005416;-0.5520351195215392
627;-2.912123108489931;-0.21275399071204906
628;-4.18851357188091;-0.2010870559959177
629;-5.667023868142934;-0.09857057483104383
630;-6.204318102130202;-0.0665765581712424
631;-8.118655075124543;0.0860498524684904
632;-7.508344372310714;0.19256421862481488
633;-8.346895810768471;0.2880346437603313
634;-9.158955141758138;0.3014607760466554
635;-10.004108398682767;0.6829298098402226
636;-10.75569490776178;0.7183104778265003
637;-10.63971633888008;0.706963646703272
638;-10.040766819592054;0.8087150176101046
639;-9.32815363281321;0.8915969779766472
640;-9.372972297440926;-0.9652568543454012
641;-9.094794849356335;-0.7493641068023633
642;-7.180287774908517;-0.8407267722795817
643;-7.941316644210305;-0.7533701050186489
644;-6.070651908845651;-0.5992937680556084
645;-6.314360568257574;-0.444475513263875
646;-3.6350946016388908;-0.44788515800300155
647;-2.6223099329739283;-0.4180325029291167
648;-1.4199477620811685;-0.0008489851794560854
649;0.011976393450148433;-0.10618191174060286
650;0.37667703978934836;-0.06471514555769364
651;2.008666649204306;0.15389620570017387
652;2.48171316033026;0.33276471858957823
653;3.594246992807392;0.355304240375204
654;4.723899327136158;0.39557254448845103
655;6.34441494746579;0.3957692866013518
656;7.136843704548988;0.43333650723006323
657;8.106679938616562;0.8836317764351662
658;8.550415322261928;0.6651213196514726
659;9.860243020818686;0.9088890876292409
660;9.047992881473217;-0.8045324908380732
661;9.861468876832031;-1.0123298517654222
662;10.663156561132794;-0.6857484194807457
663;10.790010370701907;-0.6259783856865202
664;9.835403360606112;-0.5633136496935791
665;9.483845264413894;-0.5165148988333481
666;8.166784253182616;-0.4959588376413875
667;8.145382750695534;-0.2358725269173109
668;7.135962951924491;-0.2412891865471418
669;6.388603648238415;-0.02237162397076116
670;6.222553323737596;-0.03721966345941234
671;4.92433283266292;0.09575184098804353
672;2.3916925070823845;0.2217492550964002
673;2.4502099813811298;0.31875154041679704
674;1.3682061130763645;0.45112377760007033
675;-0.035379269041277195;0.572298417860554
676;-0.9310648310811871;0.4930692981427319
677;-4.011044396667541;0.6027824946211672
678;-3.831327799582042;1.0157708645721901
679;-5.4595687761398475;1.0716764427773497
680;-6.963637325743614;-1.2017357085741351
681;-7.642681839986269;-0.7943107382953867
682;-8.32428459521927;-0.8008893338562109
683;-7.376951386830371;-0.7567883421574192
684;-8.905316214835207;-0.5413829775333432
685;-10.21061362162658;-0.5599613722511598
686;-9.737321066449807;-0.2681364622449277
687;-10.503641413637292;-0.3548400724439393
688;-9.051762071404822;-0.08307203115197186
689;-9.21042529158225;0.12986746084445647
690;-8.740554609927978;-0.10905748062011796
