time;sine_signal;sawtooth_signal
75;-1.2559152572122887;0.5514414365016784
76;-2.3086242517467483;0.5889163763112227
77;-3.599696150952359;0.752184158549507
78;-4.693102530888696;0.6824455840970232
79;-5.4889931361202775;0.8635424109966882
80;-6.558348067876331;-0.9492815458226237
81;-6.822983647756527;-0.9482089340130516
82;-7.600811211546274;-0.6887885513625043
83;-8.52232225013041;-0.8519914645099819
84;-9.38511974859065;-0.5766142988503627
85;-10.18664061397882;-0.5666844657045447
86;-10.183192975128268;-0.4521696214467806
87;-10.11575670503565;-0.1824074741018531
88;-9.846465067248834;-0.39336387251859495
89;-10.628221744115246;-0.07984227778563983
90;-9.022876900243995;0.10626296748280142
91;-8.787451609121156;-0.033429551491290316
92;-7.711658955122196;0.08892318348377161
93;-6.865193456778474;0.15906086530468014
94;-6.050083595219865;0.44351500878762756
95;-4.685215929408579;0.630174929019644
96;-3.4641015335296457;0.7761670290948288
97;-2.8464974346414342;0.9030583959325231
98;-1.3050001717290713;0.874271437615276
99;0.1565175372967335;0.9486513987620326
100;0.3798964569670739;-0.9409769443425383
101;0.23247710631793428;-0.9606816909520735
102;3.2394841283013336;-0.7713208249246568
103;3.6387008358444315;-0.68824805849469
104;5.0695623492613695;-0.5938888594887215
105;5.9844422804441715;-0.5536953755267314
106;6.594360796212523;-0.35113892395262847
107;7.992752125318585;-0.3709819833606431
108;8.76281379512103;-0.22704767128391645
109;8.409994416756655;0.024456959821608282
110;9.502794218739504;0.02102844577316701
111;9.927365415545822;0.26121233570283187
112;10.412938526903588;0.3721383283407536
113;10.434212583080766;0.2100167685381226
114;8.874928933991045;0.4064481414395229
115;9.769170361984836;0.5314342427751408
116;8.590125841719713;0.625586480783697
117;8.953044161865984;0.5728986944364227
118;7.500089147459883;0.7908666124954457
119;6.799551916974783;0.9137456377680475
120;5.102320166704787;-1.0712400441611747
121;3.7769002788104955;-0.8112673463061502
122;3.475328754967983;-0.6511669430090665
123;1.829169389110604;-0.5050567342911165
124;0.8397705933876097;-0.49071489495379694
125;-0.43319772226292075;-0.5140959829955596
126;-2.234499534776628;-0.48101706714876
127;-2.886501620748413;-0.20852228634643397
128;-4.200066363496886;-0.06867340367511438
129;-5.725200670438427;0.010834888939620257
130;-6.198733659787409;0.16393769779922676
131;-7.254789433315758;0.11723448382672254
132;-7.957723026689895;0.1824934280096028
133;-8.86354433386342;0.14355111916272167
134;-8.774889767623884;0.4021675625274637
135;-9.784728686691173;0.5665909463122002
136;-9.967772421168148;0.5793026649992069
137;-10.07973048648526;0.6895571969860155
138;-9.775239965137208;0.8458044144661029
139;-9.619673481386892;1.0326080018713806
140;-9.727135443532873;-0.8839916324177399
141;-8.125089259184858;-0.8081152748512584
142;-7.9094318116639;-0.7913726359011429
143;-6.9353612804010085;-0.8351517162430651
144;-6.910975547579273;-0.5559331244997597
145;-4.887592804126785;-0.46869719035903323
146;-3.907749236275486;-0.2764687196652312
147;-2.8418111955039085;-0.33795492253388887
148;-1.5268093989058076;-0.2749291924159863
149;0.13052451518980276;-0.10709863809176855
150;-0.3828848756176195;0.1284638552826153
151;1.7174091903587958;-0.012628468481530652
152;2.4105253653996757;-0.00879016531481322
153;3.4904507907836524;0.2508363539904882
154;6.001315129794952;0.3710204838135871
155;5.293971446384697;0.5918595518840469
156;6.833115979282003;0.5439914810819383
157;8.278511481631769;0.9117875071028951
158;8.315105749440512;0.8097651424790951
159;9.10710495749833;0.8115748447242861
160;10.28525525772012;-1.0142979934970926
161;9.857393884659249;-0.7588965597423262
162;9.741117174665742;-0.8486533083097808
163;9.697039917581206;-0.9151822471087024
164;9.242077245658587;-0.4660176053648769
165;9.217157597132143;-0.5652687243115632
166;8.642911596193132;-0.20349312943180145
167;8.314373654247483;-0.41172142616477514
168;7.273100080922887;-0.26674634331239094
169;6.5257417381457055;0.07616656703113828
170;5.087770346042531;-0.011223926964352954
171;4.2412845274120246;0.17407082210111724
172;3.1099429106313004;0.1465541480663028
173;1.6647214769819387;0.41323854204838173
174;0.5034672127792393;0.3921586145502779
175;-0.1275259393826098;0.3702084093407826
176;-1.8819528980030884;0.6271675088109743
177;-2.6088120027171042;0.5499514333322437
178;-4.162860113154449;0.8693107598616245
179;-5.809916357820386;0.9416020678865523
180;-6.443910773036982;-1.015279199457737
181;-7.473949220533931;-0.8784943682589328
182;-8.954853778324257;-0.6614433005315572
183;-9.199063822450467;-0.713551061169713
184;-8.17581634055785;-0.6515035531706019
185;-9.682179759842333;-0.36001851772653004
186;-10.339077218957078;-0.4150256452180842
187;-10.198316899895833;-0.39457913704661063
188;-10.214834552526883;-0.3315306742957538
189;-9.712424684613143;0.017665623538794917
190;-8.73034798312227;0.07402796642158178
191;-8.961242896373625;0.00291043764624542
192;-8.00118115907068;0.17551565257520277
193;-7.673045696610202;0.3825759482096499
194;-5.84309929908344;0.5797559433503296
195;-4.480689974588007;0.44976746049653954
196;-2.89059700074551;0.7691258476182035
197;-2.692933209872261;0.793237232685148
198;-0.7355378745409737;0.7352174520663439
199;-1.152835665437488;0.818982923822849
200;0.07209437207182497;-1.00550584165644
201;1.1676532258857901;-0.8172797347116569
202;2.2918244255356406;-0.72866388666167
203;4.324296681026329;-0.7006704673268997
204;4.886039347653661;-0.6042800030183711
205;6.547367956275224;-0.32184908672920953
206;7.190823764496726;-0.4161625365876869
207;7.352994296537344;-0.25423328672674744
208;8.67119943009486;-0.22331472513426703
209;8.979391207619692;0.030253839285346834
210;9.221370340930651;-0.013020244432202222
211;10.051948302623943;0.21487288727536727
212;9.92747609657078;0.31165918332487474
213;9.733928018456984;0.26798648114986817
214;9.10947929476145;0.42099328839114786
215;9.030483046866443;0.42256162653622836
216;8.559540035929265;0.533077275735435
217;8.403340816338146;0.6716615664798897
218;7.205388639776793;0.7473053966629061
219;6.000318514887674;0.8183107854791625
220;5.377174018904341;-0.9324529112169653
221;4.399410620453995;-0.828106539341067
222;3.426151385096171;-0.9928402157165175
223;1.9001401919320453;-0.7914017891937941
224;0.35649428333916194;-0.4349336444079207
225;-0.6210152682156201;-0.5669446656518957
226;-2.155914685655393;-0.5028014677899065
227;-3.5029667278510437;-0.32467866541094476
228;-3.8796457731846994;-0.17020351955535357
229;-5.153286354384207;-0.23395457694743865
230;-6.772782543846984;-0.08798465982452766
231;-7.778508487700492;0.1546927940311765
232;-8.181914455270554;0.3767537725885622
233;-9.454383678012874;0.33211531742351924
234;-8.925648548574705;0.5591629605224929
235;-9.416769165167198;0.294049259628266
236;-9.68233651878889;0.6128961374975931
237;-9.910509645092871;0.5936483250655975
238;-9.66528208995165;0.7411743332273524
239;-9.793633216165702;0.84288479287098
240;-9.648729810794043;-1.0046682263708568
241;-8.356885277500218;-1.0038241430058576
242;-6.905005644608829;-0.8405453910529195
243;-6.304086889238931;-0.5524168552011479
244;-5.995594422112412;-0.6714595570108897
245;-5.634142953872687;-0.4565536284848429
246;-3.926206943199619;-0.35246837200323955
247;-3.2638267672223362;-0.36362541077704746
248;-1.406335668366512;-0.27718445346293946
249;0.1798774003064988;-0.19071705533044314
250;0.24466924482146288;0.11744373119712691
251;1.6582959725586313;0.07752189474972976
252;2.86838880670289;0.2732866728615551
253;3.5982556243408066;0.41524400641335135
254;4.178539778899776;0.2895662698150174
255;5.6048743351839265;0.5931367769562403
256;6.917219583638962;0.6531544374020045
257;7.9936398602144365;0.82413017511156
258;9.032337770310022;0.7680767139898028
259;9.203967478783316;0.7738855583719937
260;9.40565311514294;-1.0523685858493836
261;10.162773263154442;-1.0369931568978241
262;10.486705673950174;-0.6337871400725024
263;10.08690171845064;-0.640463553167471
264;9.706861463327614;-0.7751711297555265
265;9.938870004709667;-0.5524229058163825
266;8.534155596637396;-0.4629036220378064
267;8.098506624216613;-0.3333216978604713
268;7.668782738793594;-0.23991446147838857
269;6.345979556668963;-0.06696202319999048
270;5.112606278574731;0.04436678362910024
271;4.476149082796695;0.11348933690999931
272;3.162575244437477;0.07611725808435033
273;2.8351431512771788;0.10960703960748111
274;0.7156971700149287;0.27044253763500126
275;-0.8291838786226241;0.6687340196883247
276;-2.569411682974687;0.6052680827840778
277;-3.079681189167736;0.668802671493796
278;-3.9360639221527056;0.7362875301993006
279;-5.745258664669935;0.9996172893723229
280;-6.345054043705587;-1.1293086688863732
281;-7.166094678087047;-0.9197983121050418
282;-7.963518687188504;-0.7018694931461074
283;-8.558970096286334;-0.5628007176341706
284;-9.176729282554119;-0.5482402921136299
285;-10.322149619094644;-0.5205079937581021
286;-9.539334835301512;-0.5302279381656617
287;-10.129407624648653;-0.23568003583292838
288;-9.27252597775791;-0.3200663870903274
289;-9.022253606883991;-0.004852740399300046
290;-9.323720330812812;0.011672343553424594
291;-8.266091310049882;0.18442000448248708
292;-7.898280125372027;0.11880768489585465
293;-7.548316812090477;0.21320902791940255
294;-6.247105335735549;0.2984445113276034
295;-5.769108677749669;0.46913785512358097
296;-4.33137924381396;0.6483194465508761
297;-2.854699865067732;0.6588257584221402
298;-1.0400039720972432;0.874703013302017
299;-0.9516245748074885;0.795652938788858
300;0.0362711879141801;-1.0386477243948946
301;1.0682330116920193;-0.8639111601241214
302;2.2173990196927496;-0.7802206247089397
303;4.2067021821011235;-0.6150199790511655
304;5.279477605474965;-0.6545735796430119
305;6.481158569355742;-0.5717678301934591
306;7.118620868401991;-0.5408737460694253
307;8.122706307849224;-0.3279668277251208
308;8.197341931478205;-0.1465800822843916
309;9.253551852128679;-0.18449156463796657
310;9.648773228937701;0.12004207771260411
311;10.46036537499011;0.018670277063122506
312;9.39307846399318;0.12818130598395472
313;10.05833688862869;0.4396689391399433
314;9.393532074110588;0.6543990113761871
315;9.481599579889542;0.20534207903170415
316;9.222040518302478;0.5124374737791532
317;8.406794511685021;0.8197989284646894
318;7.717794436037492;0.7275200024538189
319;6.155553989412927;0.9173104513681982
320;5.1307691336070835;-1.1192761885379716
321;3.652251079891465;-0.911811359098691
322;2.95247283675338;-0.7100686572687103
323;1.391762723850164;-0.5999063188431725
324;0.2915977347708825;-0.563869823295286
325;-0.9142349081509451;-0.5749273152707417
326;-2.075923083120207;-0.3126544832949302
327;-3.597595001693724;-0.3955897897576001
328;-4.611327541017224;-0.24019619616346355
329;-5.93093033568337;-0.17282897766624242
330;-6.714448454029137;0.03487258972607696
331;-7.593015298902632;-0.0022411102096730195
332;-7.51793238663774;0.34263537655072573
333;-8.914366262126864;0.22816246885907804
334;-9.402857499985863;0.43340722244247903
335;-9.716768327438944;0.27771709718522075
336;-9.839046977722548;0.6580920211488941
337;-10.916898397420782;0.7683711549936262
338;-10.474283417269984;0.9057596245866921
339;-9.345205016174193;0.8364658488483732
340;-8.99094024474234;-0.8805141975346781
341;-8.457841796429975;-1.0427275516221248
342;-7.995166156606858;-0.7601227596316192
343;-6.412549162222477;-0.7052389369370021
344;-6.254218227013496;-0.6959627507864838
345;-4.82187165283723;-0.5585160986901526
346;-3.473292246882505;-0.4435656430376659
347;-3.067050391943679;-0.3812416759216332
348;-0.11315628790978471;-0.23138459096484537
349;-0.35867452064099825;-0.13281843326090945
350;0.19525729057537963;0.04395038881847602
351;0.7960826168619919;0.08959777710444504
352;3.1730196331974745;0.12855186998274104
353;3.891324285611478;0.29419361102323854
354;4.874133573450215;0.2911799749932136
355;6.228986214348194;0.5686852742398362
356;7.17405259185127;0.5934206371431151
357;7.54743439381243;0.6623525585516451
358;9.081720196071291;0.7901882161888436
359;8.684022564418562;0.9152600269580706
360;9.542579230604446;-1.0436848657417417
361;10.030494768752892;-0.8491821803020483
362;10.656490655443928;-0.6519651888493024
363;10.168817976714871;-0.7854791622969418
364;10.606135602953724;-0.44207902581650704
365;9.420132298759638;-0.6385366040068954
366;8.950058219418297;-0.3751307666737611
367;8.181247039356185;-0.48300341559707516
368;7.665897028886861;-0.18876578070397287
369;6.403120351684771;-0.12475431004649061
370;5.681339385745851;0.08028586823693257
371;4.734397197486784;0.04638221985815148
372;2.6616902151974857;-0.09058669230051425
373;1.857332506082475;0.1842145189960766
374;1.20868346373262;0.31601147528957096
375;-0.8155911869668472;0.3930647378936372
376;-1.8621965406709824;0.733601350327639
377;-2.4082658729137956;0.7177023839309568
378;-4.658330529876469;0.8605562057232361
379;-5.625790790736878;0.8688076631520855
380;-6.897591850768226;-0.897913525440856
381;-7.302025462740965;-0.9108156853500323
382;-8.642018265832451;-0.720792286772911
383;-8.483349874835474;-0.6484686949001722
384;-9.768745853215075;-0.6660200356973485
385;-10.0346360195766;-0.5203648029928873
386;-9.919129464784184;-0.30356190567871477
387;-9.240942551856152;-0.38656409655130397
388;-9.55901366674558;-0.18952701853767837
389;-9.854853890332611;-0.015006087219600839
390;-9.308221074993183;-0.05212464448617307
391;-8.541321450105775;0.013428095847454968
392;-8.621574456002033;0.2850580033655301
393;-6.910320835668559;0.42282844139453146
394;-5.708292988162085;0.4452843993803052
395;-4.298328770295654;0.3597797702013028
396;-3.9717534345907795;0.5368356812626233
397;-2.210874183542363;0.634419295512259
398;-1.2626818576941383;0.6971776480279983
399;-0.8153383747007441;1.0127988994474655
400;0.10131655080276447;-0.922059251771334
401;1.4861895612715392;-1.0285009870984663
402;2.5830815852470574;-0.8749030574493517
403;4.445937730821063;-0.6901368942393266
404;5.023197358033272;-0.6644755388969599
405;5.587229451497898;-0.33842224628848117
406;6.968877790432355;-0.4328851452322272
407;7.7741624476667655;-0.23038250144471456
408;8.325492222832503;-0.1716391010610216
409;8.978790691945596;-0.19590961251151345
410;9.389535454018505;0.15105443120691328
411;10.651299878061504;0.1583249316473144
412;10.273421959350905;0.3224691406843012
413;9.983796727834802;0.22994687326021757
414;9.95671736758563;0.509858963218238
415;9.791393070475984;0.5676162756429033
416;9.20541334158507;0.40307840852509197
417;7.992033958100057;0.6778787591580548
418;8.415479490570444;0.841935261181959
419;6.811360058248031;0.745496520090574
420;5.098579794626538;-1.1526844821702658
421;4.3245332939821655;-0.8060773737582801
422;3.7568735779733227;-0.9677488832676256
423;1.3769614981664957;-0.6710510653095724
424;0.920713171620996;-0.5576035754946074
425;-1.2028449704825785;-0.54739547902893
426;-2.4470423813890942;-0.26575350961311134
427;-3.3910743578546954;-0.4078745591696475
428;-4.60491793042578;-0.08079670366248823
429;-5.528229866177045;-0.08028467956001391
430;-6.685169028486634;-0.09128344336252364
431;-7.571164470129313;0.03903216330854373
432;-8.043814774737227;0.0401879776332317
433;-8.950037296886336;0.2826710247502316
434;-9.93315246219161;0.36811149278333555
435;-9.399274224269867;0.5224536545213807
436;-10.786570049969152;0.6770204928427798
437;-9.721043790442025;0.8069926709554027
438;-10.329269941343696;0.9514742721950202
439;-9.777322120080296;1.0494848733327564
440;-8.71034159858823;-0.9563574865903022
441;-9.119081801182872;-0.7958837138804166
442;-8.46687324207041;-0.8221503404567034
443;-7.754886983439994;-0.6414268164428898
444;-6.404162306889;-0.47839217246664845
445;-4.871166026445081;-0.43853288231269427
446;-4.083948507369553;-0.3362152910385532
447;-3.273688860446215;-0.27551287019738885
448;-1.6680930656900685;0.03332074846054356
449;-0.022284102085827352;-0.0053725138950001805
450;-0.32156891745746896;-0.022832632349797533
451;1.2953332948478953;0.24294392238252766
452;3.2268235177541738;0.1361226554645833
453;3.690389650148921;0.16688947315668326
454;4.864425691949775;0.3583306635421264
455;6.122705077431626;0.6397359461811539
456;7.837140066224224;0.5459742119913561
457;8.016240933112268;0.5777214884350524
458;8.380572578597478;0.8433126005475303
459;8.936104182039509;0.8306415291027389
460;9.52982868028015;-1.0138525738897843
461;9.879144573823595;-0.769610439127512
462;9.72552162990208;-0.7750211033203932
463;9.223103885477613;-0.47721099906524594
464;9.283039746858138;-0.6513310757595329
465;9.06343686270242;-0.6180842921035088
466;8.663022411065874;-0.4223044092025813
467;8.089036650578231;-0.2128988456320821
468;7.19938668313336;-0.16033699628008188
469;6.23968313069787;0.018093542420139663
470;5.4099288978504605;-0.144513651488797
471;3.7748459402350916;0.2475965000287509
472;2.499385106020926;0.33168380937023606
473;2.1130891732260673;0.31462625080782847
474;0.5398464913176984;0.46834607170755704
475;-0.26465181355919826;0.4080620201009879
476;-1.7808396250651963;0.4813318306535806
477;-3.468968712201789;0.8654810952809953
478;-4.570285596132399;0.7879980954914243
479;-5.863813183244529;0.8420626046228632
480;-6.772091970009067;-0.913531596930945
481;-7.626942889383607;-0.9357456213043827
482;-9.204922208842751;-0.802794334509373
483;-8.804568251586685;-0.8315630278696389
484;-9.041701424661815;-0.5282025305599661
485;-9.80340143634395;-0.6425235115704873
486;-10.306963788361424;-0.2824994601018066
487;-9.91185730763855;-0.32503012773078555
488;-9.470976645999702;-0.25893764284967075
489;-9.665631741137721;0.008770131457310454
490;-9.83493723159229;0.07297923758204132
491;-7.691258878829244;0.17081962925610242
492;-7.610399649680111;0.01808130555790033
493;-6.968920055297392;0.21248145313163014
494;-6.110950673801117;0.39405079723774367
495;-4.608617030010842;0.4838797898987944
496;-3.9412321926561176;0.6432135565907214
497;-2.12058850816438;0.7884715815893006
498;-1.0560933146484373;0.886712515743056
499;0.4861595436207012;1.001382883291242
500;-0.7121899598191708;-1.039059213541252
501;1.4192823728377815;-0.7899827086270674
502;2.7470352723012486;-0.9014700109667566
503;3.3641338954433926;-0.7142240186975957
504;4.815289245077771;-0.7823477738230032
505;5.797943275185947;-0.4591585156574403
506;7.429745246480762;-0.44339088159872964
507;7.813775365727587;-0.3563821328046205
508;8.61743133279212;-0.16430653629598033
509;9.177956593063259;-0.07034674805878574
510;9.355508203167489;0.008715395880581601
511;10.265812108868369;-0.09524616965216315
512;9.852609848928916;-0.18522038038060806
513;10.77299170089947;0.1779501096167622
514;9.870854769522563;0.4186413497944147
515;9.505763848364236;0.6247953947063833
516;8.787443819589667;0.6145895224292223
517;8.315252717907011;0.8706628596140991
518;6.952910718387922;0.7573043880136604
519;6.771932803775442;0.8465922007777766
520;5.438503535960292;-0.8524400946550983
521;4.672270238452588;-0.8483699717152119
522;3.8814315140717133;-0.6283503192433955
523;1.886579898774745;-0.7880953121941865
524;0.9033819921787053;-0.5267582431664307
525;-0.10267881424825154;-0.6439330059272105
526;-1.9606779327448216;-0.42254595250846816
527;-2.7629153638791886;-0.39272068641529173
528;-4.451718134594171;-0.2757152538753117
529;-5.5509553462085615;-0.06924903444674271
530;-5.892964456539481;0.11208505556239157
531;-7.683221664955883;0.2133064614668715
532;-7.7378195670966345;0.29068698928507375
533;-8.658753129580536;0.3650297105279689
534;-8.900342183148213;0.2435098801932744
535;-8.75841431180962;0.4092489826070547
536;-9.558017266597972;0.6038993399331892
537;-9.654189146266496;0.8635580447965305
538;-9.847293874105546;0.7237204194706643
539;-9.905965688427422;0.9001707345493508
540;-9.193758708354625;-0.9598398569352953
541;-8.844064102194533;-0.9040728527416487
542;-8.424663526840526;-0.7049939552512738
543;-6.258204173886624;-0.5681908036820518
544;-5.535951227779545;-0.6090875837986979
545;-4.926126686872503;-0.49567119098584944
546;-4.151029633407775;-0.4027293662761401
547;-1.860823279349285;-0.2143817931884147
548;-1.8725978802869165;-0.07942921974138388
549;0.020247268453864896;-0.07337634676175855
550;-0.07059178309472379;-0.09352175626027652
551;0.3078669779431882;-0.009369794056586292
552;3.019668175569292;0.27929311499996007
553;4.289200819590154;0.38699358449409893
554;5.167058611898811;0.4098228017523943
555;5.869257058428146;0.4530659213602009
556;6.646386072286311;0.5752028901771792
557;8.029890913485813;0.6478118880650727
558;8.269130643281075;0.8876655340636341
559;8.991646018199518;1.080472571825644
560;9.694132198045732;-0.9960150414422373
561;9.444030135703757;-0.912091284751029
562;9.769495437923837;-0.8284643106751406
563;9.33027753283174;-0.7176039429383676
564;10.432861889782933;-0.6534521492816885
565;9.430260998712285;-0.36797052231277316
566;8.392332436227774;-0.3110172778286547
567;8.50140845257611;-0.41770629911170504
568;7.97994463992279;-0.18828954533820838
569;6.5261926832903505;-0.13094881558772045
570;5.450892925047078;0.14427676923426444
571;4.825150828103716;0.25967919839908526
572;3.207592242110685;0.2716537458377377
573;2.5942213225210886;0.2970108653016295
574;1.2587748379149275;0.39662650036206976
575;-0.7750347203447129;0.3926562002148995
576;-2.150674819036476;0.4103160800412348
577;-3.0272091092837052;0.684656040687832
578;-4.839789182835924;0.8136238564193984
579;-5.612311149159593;1.033773401724081
580;-6.792639237308602;-1.0334262029569026
581;-7.25839420757652;-0.9202376144071763
582;-8.045921342983274;-0.781410041491252
583;-9.26914476082251;-0.8610551362323257
584;-9.418921144152161;-0.567214948031204
585;-9.981558503878384;-0.524694537746682
586;-9.369597087743815;-0.47515405580913667
587;-9.666586661288736;-0.11191599863565843
588;-10.304388765937023;-0.15145055057288684
589;-10.310094311407621;-0.13412347156842525
590;-8.715891285559302;-0.05982308246751415
591;-8.41838837656002;0.10846580985207167
592;-7.538391170811965;0.02599145981832235
593;-6.528601085386039;0.23183045373751765
594;-5.973045856750255;0.29084512454301614
595;-5.0676578114247235;0.5095715478366363
596;-3.549542348592231;0.698326739341086
597;-2.5728682389283675;0.61162272594576
598;-0.7219875551173981;0.9399094184195453
599;0.5122072018205324;0.8868367371255247
600;0.6050347411513317;-0.9571386692625069
601;0.47898175818647126;-0.8866733917386946
602;2.4620985164301543;-0.7617734375341745
603;3.5144708134516494;-0.6322438840729228
604;4.650028724798451;-0.5793240498850392
605;6.039452591366869;-0.6351511555173148
606;7.059740397267423;-0.16703034024544738
607;8.03124366881318;-0.24804159816398197
608;9.376197481678247;-0.2474869468313296
609;8.91477537542583;0.015815127133601697
610;9.059298781838502;0.19659653187786813
611;10.47345402865238;0.08273847082117636
612;9.828423462280853;0.28157989296766717
613;9.544655574720197;0.11762613431881722
614;8.852709528910447;0.5651705864344618
615;8.834104639011722;0.3468719444275099
616;8.86509229997824;0.6924805463218402
617;8.281088323538766;0.6898035375780631
618;7.42898124125009;0.698557977626897
619;7.288858656284749;1.0693041866750328
620;5.1584348131867195;-0.8280638672280745
621;4.912830542335608;-1.0456098780526517
622;2.515181558487235;-0.857652659704582
623;1.8535452386067603;-0.6525511280459709
624;0.9734528198056128;-0.5985407419307197
625;-0.5129238442703897;-0.5089006131909627
626;-2.4902786754339794;-0.4205415685361542
627;-3.307312953448454;-0.18047094404939543
628;-4.717513773400234;0.034221185851912334
629;-5.392247668580146;-0.2215643780183203
630;-6.805892111548297;0.1419500799150589
631;-7.417024033412742;0.17557072975812132
632;-8.378060166352844;0.16698776961967943
633;-7.816243172286986;0.40846092467615314
634;-9.57857930185118;0.4201654316367568
635;-9.777338024356105;0.4346523884976776
636;-10.124805694718859;0.6551055598743859
637;-10.706397771813066;0.598902533167639
638;-9.750981530340352;0.8207041502272279
639;-9.383757359950986;0.9671660109038408
640;-9.962901521444675;-1.142947132131159
641;-8.24484377104853;-0.6945508391020974
642;-7.70685340664204;-0.9443661101884382
643;-7.486726942963259;-0.5603478673587602
644;-5.802749124367485;-0.6246709665355714
645;-4.610954934941936;-0.4359585563364721
646;-3.5161733955567342;-0.4151573184676365
647;-1.7960666057529142;-0.31289351116526964
648;-1.461458839513198;-0.27379049099112357
649;0.22609889156841653;0.14653834503550678
650;0.17018280698814073;0.22059367258228277
651;1.1212214793210962;0.06640653410516469
652;2.3520402954778645;0.23357751631998536
653;4.158116932634787;0.26955685976320415
654;5.046431923549464;0.4268523975741668
655;5.730637374806926;0.560275014066613
656;7.640646394770357;0.5269114083881764
657;7.811575945419059;0.7741080922369996
658;8.371247773718983;0.8131331851215551
659;8.661080611688599;0.9225576775366773
660;9.42566046903126;-1.0596481757889036
661;9.722356479516968;-0.9790507650640341
662;10.132748433160303;-0.8187788240108376
663;9.784045066736024;-0.6177670721960359
664;9.83705586354489;-0.5074281096947137
665;9.891687487031938;-0.3515691281608686
666;8.430819881427317;-0.5249812483570573
667;8.472349096856199;-0.16191487441918564
668;7.112885222562542;-0.03545014764999277
669;6.328007083793995;-0.11442400047007242
670;5.509800103341615;-0.1200857562283115
671;4.036741144751808;-0.06166026221852616
672;3.7016697587837335;0.23242321545076142
673;2.2178024076028557;0.3820072260635295
674;0.624146428042966;0.21367314630751097
675;-0.8422207165400989;0.5059056198780054
676;-2.3061433764769066;0.7073424622359136
677;-3.0181303699123183;0.5938563561883348
678;-4.405852826005532;0.6440449182558509
679;-5.31461960465212;0.7898270218295048
680;-6.201719160426706;-0.9892645534190146
681;-7.496361815498767;-0.9372823682509058
682;-7.703459229492747;-0.714024439654875
683;-9.022413059821844;-0.6998961689979257
684;-9.348794341026075;-0.6831598945061678
685;-9.470475473591385;-0.6177840739778507
686;-10.092061748114979;-0.28539905342665506
687;-10.533960480834253;-0.23480852587043077
688;-10.011686419908047;-0.26356341041374604
689;-9.406284912825182;0.030738443026229953
690;-8.23228025818968;0.22366680414559226
691;-8.480631091364653;0.18603418620874967
