,ID,sine_signal mu predicted,sawtooth_signal mu predicted
42,142.0,-1.187448501586914,-1.3359407186508179
43,143.0,-1.1073647737503052,-1.1413934230804443
44,144.0,-0.9476953744888306,-0.9412685036659241
45,145.0,-0.7535508871078491,-0.7557892799377441
46,146.0,-0.5248037576675415,-0.6213098764419556
47,147.0,-0.3242383301258087,-0.4630431532859802
48,148.0,-0.1625150740146637,-0.3129150867462158
49,149.0,-0.062449090182781226,-0.17951488494873047
50,150.0,0.06435146182775497,-0.049128353595733636
51,151.0,0.19066187739372253,0.16054463386535645
52,152.0,0.3234209716320038,0.3146144449710846
53,153.0,0.5322733521461487,0.4948779940605164
54,154.0,0.7213159799575806,0.6669912338256836
55,155.0,0.8843510746955872,0.833217203617096
56,156.0,1.042349934577942,1.0045783519744873
57,157.0,1.1472293138504028,1.1996361017227173
58,158.0,1.2600117921829224,1.4765617847442627
59,159.0,1.3414286375045776,0.6038140058517456
60,160.0,1.383976936340332,-0.6277408599853516
61,161.0,1.416482925415039,-1.4675202369689941
62,162.0,1.4350429773330688,-1.300618290901184
63,163.0,1.4429951906204224,-1.130437970161438
64,164.0,1.4146573543548584,-0.9698201417922974
65,165.0,1.3489828109741209,-0.8102715611457825
66,166.0,1.2711868286132812,-0.6221215128898621
67,167.0,1.1780903339385986,-0.5017437934875488
68,168.0,1.082089066505432,-0.3649750649929047
69,169.0,0.9712315797805786,-0.2258623093366623
70,170.0,0.7824656963348389,-0.06238394975662233
71,171.0,0.6454141736030579,0.12386961281299592
72,172.0,0.4999728500843048,0.2963525652885437
73,173.0,0.3264341950416565,0.4957345724105835
74,174.0,0.1812551319599152,0.6689683794975281
75,175.0,-0.02158259227871895,0.7923219203948975
76,176.0,-0.2063513547182083,0.9838057160377502
77,177.0,-0.3906104862689972,1.1508270502090454
78,178.0,-0.5640285015106201,1.4289797544479368
79,179.0,-0.7154814004898071,1.1729795932769775
80,180.0,-0.8787362575531006,-0.2837182283401489
81,181.0,-1.0413988828659058,-1.4825515747070312
82,182.0,-1.1920946836471558,-1.3455038070678709
83,183.0,-1.294269561767578,-1.1435052156448364
84,184.0,-1.3566653728485107,-0.9370912313461304
85,185.0,-1.413357853889465,-0.7938699126243591
86,186.0,-1.4469969272613523,-0.602710485458374
87,187.0,-1.4772355556488037,-0.4473989009857178
88,188.0,-1.4766095876693726,-0.2744271159172058
89,189.0,-1.4308931827545166,-0.10731282830238342
90,190.0,-1.3706392049789429,0.03830992802977562
91,191.0,-1.2781029939651491,0.219069242477417
92,192.0,-1.1639692783355713,0.3787373900413513
93,193.0,-1.0549339056015017,0.5480433106422424
94,194.0,-0.9707188010215759,0.7347224354743958
95,195.0,-0.837875247001648,0.91056489944458
96,196.0,-0.6722098588943481,1.045278787612915
97,197.0,-0.4281357526779175,1.2812985181808472
98,198.0,-0.2477464675903321,1.4619959592819214
99,199.0,-0.15838879346847534,0.3057733476161957
100,200.0,-0.0490468479692936,-0.7598690390586853
101,201.0,0.1842733919620514,-1.507483720779419
102,202.0,0.3803851604461671,-1.3457621335983276
103,203.0,0.5728676915168762,-1.1614701747894287
104,204.0,0.7039275765419006,-0.9659784436225892
105,205.0,0.8181540966033936,-0.7854265570640564
106,206.0,0.923003077507019,-0.6373816728591919
107,207.0,1.0684335231781006,-0.4836162924766541
108,208.0,1.1911592483520508,-0.3370642066001892
109,209.0,1.308044195175171,-0.21813511848449707
110,210.0,1.396715760231018,-0.11495043337345125
111,211.0,1.4428595304489136,0.06085262075066567
112,212.0,1.4744189977645874,0.2409821152687073
113,213.0,1.452920913696289,0.4386859834194183
114,214.0,1.440142273902893,0.6404748558998108
115,215.0,1.3671290874481201,0.7861133813858032
116,216.0,1.272124171257019,0.9613200426101683
117,217.0,1.1608078479766846,1.149329423904419
118,218.0,1.0470347404479978,1.4152820110321045
119,219.0,0.9641494154930116,0.8985724449157715
120,220.0,0.8252865672111511,-0.4385259747505188
121,221.0,0.6637150049209595,-1.5099936723709106
122,222.0,0.5110000371932983,-1.3433825969696045
123,223.0,0.2991957366466522,-1.1744781732559204
124,224.0,0.16502688825130465,-0.984353482723236
125,225.0,-0.11498108506202698,-0.8147028684616089
126,226.0,-0.3237046003341675,-0.6540554165840149
127,227.0,-0.4418911337852478,-0.5212414860725403
128,228.0,-0.6070594787597656,-0.394097238779068
129,229.0,-0.7835381031036377,-0.2626286745071411
130,230.0,-0.9276914596557616,-0.08437450230121613
131,231.0,-1.0079725980758667,0.10910831391811372
132,232.0,-1.1469604969024658,0.2995471954345703
133,233.0,-1.2617807388305664,0.5038576722145081
134,234.0,-1.3463162183761597,0.7076263427734375
135,235.0,-1.3984404802322388,0.8335012793540955
136,236.0,-1.4240117073059082,1.010080099105835
137,237.0,-1.433231234550476,1.1866275072097778
138,238.0,-1.4150463342666626,1.3558330535888672
139,239.0,-1.413766860961914,0.7081044316291809
140,240.0,-1.3650693893432615,-0.6169031858444214
141,241.0,-1.2877517938613892,-1.4965270757675169
142,242.0,-1.1819846630096436,-1.3490431308746338
143,243.0,-1.0748748779296875,-1.1505171060562134
144,244.0,-0.9343611598014832,-0.9418994188308716
145,245.0,-0.7679163813591003,-0.7822600603103638
146,246.0,-0.5885667204856873,-0.6000487208366394
147,247.0,-0.4172073006629944,-0.4425778090953827
148,248.0,-0.25015711784362793,-0.308538019657135
149,249.0,-0.06870163232088089,-0.1565200388431549
150,250.0,0.07293851673603058,0.009977035224437714
151,251.0,0.19874221086502075,0.20493119955062866
152,252.0,0.3859747052192688,0.3495358526706696
153,253.0,0.5944232344627379,0.5330063700675964
154,254.0,0.7880986332893372,0.7246303558349609
155,255.0,0.9122738242149352,0.8749629259109497
156,256.0,1.0533597469329834,0.9787254929542542
157,257.0,1.1835691928863523,1.162103533744812
158,258.0,1.2447638511657717,1.3950846195220947
159,259.0,1.324193000793457,1.1968501806259155
160,260.0,1.353619933128357,-0.26193690299987793
161,261.0,1.4037761688232422,-1.4508044719696045
162,262.0,1.4054992198944092,-1.3293894529342651
163,263.0,1.4013656377792358,-1.1783883571624756
164,264.0,1.373071551322937,-1.0022486448287964
165,265.0,1.3035967350006104,-0.8328970074653625
166,266.0,1.247121810913086,-0.637732744216919
167,267.0,1.1346276998519895,-0.4971526265144348
168,268.0,1.0399239063262942,-0.3392495810985565
169,269.0,0.9196277856826782,-0.1979326158761978
170,270.0,0.7491263151168823,-0.047763101756572716
171,271.0,0.6020435094833374,0.1380654275417328
172,272.0,0.4851250946521759,0.3215574324131012
173,273.0,0.3029853999614716,0.5218372344970703
174,274.0,0.17804308235645294,0.6658484935760498
175,275.0,-0.0410117581486702,0.7828913331031799
176,276.0,-0.2270175367593765,0.9473266005516052
177,277.0,-0.4006180465221405,1.079571008682251
178,278.0,-0.5260652303695679,1.383414387702942
179,279.0,-0.6755497455596924,1.220700740814209
180,280.0,-0.8694556355476379,-0.30259254574775696
181,281.0,-1.0466489791870115,-1.5081442594528198
182,282.0,-1.1871697902679443,-1.354645848274231
183,283.0,-1.2986655235290527,-1.1748307943344116
184,284.0,-1.3740946054458618,-0.9804885387420654
185,285.0,-1.4377279281616209,-0.7783712148666382
186,286.0,-1.464333176612854,-0.5780985951423645
187,287.0,-1.4746276140213013,-0.41926854848861694
188,288.0,-1.4787321090698242,-0.2766706049442291
189,289.0,-1.4398127794265747,-0.12994202971458435
190,290.0,-1.3821126222610474,0.02759417146444321
191,291.0,-1.280408501625061,0.2160646617412567
192,292.0,-1.149683952331543,0.3799004554748535
193,293.0,-1.028270244598389,0.562313437461853
194,294.0,-0.9042219519615172,0.7415294051170349
195,295.0,-0.7625043392181396,0.9127721786499025
196,296.0,-0.6355647444725037,1.0475032329559326
197,297.0,-0.4319676160812378,1.3101351261138916
198,298.0,-0.22224298119544986,1.0700248479843142
199,299.0,-0.11825912445783615,-0.07142870873212814
200,300.0,-0.04360194504261017,-0.9350247383117676
201,301.0,0.10888846218585968,-1.5050228834152222
202,302.0,0.3502477705478668,-1.3365581035614014
203,303.0,0.5156286954879761,-1.1673736572265625
204,304.0,0.6889566779136658,-0.9486847519874572
205,305.0,0.8386371731758118,-0.8021227717399597
206,306.0,0.9728946685791016,-0.6134833097457886
207,307.0,1.1376267671585083,-0.4375168979167938
208,308.0,1.2575384378433228,-0.2935100197792053
209,309.0,1.3587785959243774,-0.1117955893278122
210,310.0,1.41883385181427,0.02837246283888817
211,311.0,1.4724829196929932,0.1409560889005661
212,312.0,1.4894180297851562,0.29453858733177185
213,313.0,1.461206555366516,0.46503084897995
214,314.0,1.4160206317901611,0.6125527620315552
215,315.0,1.3443061113357544,0.7610020041465759
216,316.0,1.2365304231643677,0.9533916115760804
217,317.0,1.1083738803863523,1.0484461784362793
218,318.0,1.022862195968628,1.3226702213287354
219,319.0,0.935280442237854,1.306340217590332
220,320.0,0.7873211503028871,-0.05022764578461647
221,321.0,0.6166103482246399,-1.4994782209396362
222,322.0,0.4572471678256989,-1.3434743881225586
223,323.0,0.2993796467781067,-1.1595280170440674
224,324.0,0.12047821283340455,-0.9652894139289856
225,325.0,-0.040849633514881134,-0.7649064660072327
226,326.0,-0.2243890464305877,-0.6297390460968018
227,327.0,-0.3663280010223389,-0.5000553131103516
228,328.0,-0.5506755709648132,-0.34899842739105225
229,329.0,-0.6834335923194885,-0.1805708408355713
230,330.0,-0.8639100193977356,-0.018409734591841698
231,331.0,-1.0308595895767212,0.1724245399236679
232,332.0,-1.1568224430084229,0.33660268783569336
233,333.0,-1.273058533668518,0.5323589444160461
234,334.0,-1.3413479328155518,0.6591413021087646
235,335.0,-1.3876817226409912,0.8344414830207825
236,336.0,-1.4140256643295288,0.9691179394721984
237,337.0,-1.4122155904769895,1.1598875522613523
238,338.0,-1.4238733053207395,1.351741909980774
239,339.0,-1.4099818468093872,1.3384919166564941
240,340.0,-1.3742296695709229,-0.07353398948907852
241,341.0,-1.310287594795227,-1.3968782424926758
242,342.0,-1.1607742309570312,-1.3507981300354004
243,343.0,-1.0528190135955808,-1.1647021770477295
244,344.0,-0.9141497611999512,-0.9627320766448976
245,345.0,-0.7792380452156067,-0.8219978809356691
246,346.0,-0.6007922887802124,-0.6499131321907043
247,347.0,-0.4627318978309631,-0.5022876262664795
248,348.0,-0.28609517216682434,-0.34217238426208496
249,349.0,-0.11676113307476045,-0.19051237404346466
250,350.0,0.045415252447128296,-0.02865336835384369
251,351.0,0.12943270802497864,0.16078020632266998
252,352.0,0.2967279255390167,0.34433630108833313
253,353.0,0.4839282333850861,0.5310038924217224
254,354.0,0.685574471950531,0.7210429310798645
255,355.0,0.8299064636230469,0.8668137192726135
256,356.0,0.9687963128089904,1.0572810173034668
257,357.0,1.1040003299713137,1.2790131568908691
258,358.0,1.226872205734253,1.4810134172439575
259,359.0,1.3141813278198242,0.5994078516960144
260,360.0,1.3523988723754885,-0.6769198179244995
261,361.0,1.3803577423095703,-1.4757602214813232
262,362.0,1.4265159368515017,-1.307528734207153
263,363.0,1.4548295736312866,-1.1375361680984497
264,364.0,1.416991949081421,-0.9618264436721802
265,365.0,1.383762001991272,-0.7608852982521057
266,366.0,1.3037786483764648,-0.5979271531105042
267,367.0,1.1637500524520874,-0.4423651099205017
268,368.0,1.0197916030883791,-0.2953855097293854
269,369.0,0.9199923276901244,-0.14713548123836515
270,370.0,0.8037777543067932,-0.015792792662978172
271,371.0,0.6944171786308289,0.1372976154088974
272,372.0,0.562782347202301,0.3214185237884521
273,373.0,0.3962757885456085,0.5158826112747192
274,374.0,0.17227284610271454,0.6967043280601501
275,375.0,-0.02906344458460808,0.8372296094894409
276,376.0,-0.2253743708133697,1.0152982473373413
277,377.0,-0.4280791580677033,1.2378742694854736
278,378.0,-0.6020131111145021,1.492963433265686
279,379.0,-0.7497150301933289,0.8265218138694763
280,380.0,-0.93104887008667,-0.5531109571456909
281,381.0,-1.06342613697052,-1.478522777557373
282,382.0,-1.1857364177703855,-1.3429511785507202
283,383.0,-1.2955845594406128,-1.1437914371490479
284,384.0,-1.3776355981826782,-0.9306225180625916
285,385.0,-1.423713445663452,-0.7346071004867554
286,386.0,-1.455214023590088,-0.5751343965530396
287,387.0,-1.4713237285614014,-0.4243174493312836
288,388.0,-1.4769937992095947,-0.29681724309921265
289,389.0,-1.454590082168579,-0.1548781841993332
290,390.0,-1.3860634565353394,0.023465007543563843
291,391.0,-1.306097149848938,0.17829102277755735
292,392.0,-1.184370756149292,0.3213034272193909
293,393.0,-1.0554372072219849,0.5104445815086365
294,394.0,-0.9178411364555359,0.6919654011726379
295,395.0,-0.8231948614120483,0.8291550874710083
296,396.0,-0.6660434603691101,1.0248979330062866
297,397.0,-0.4491584897041321,1.2012070417404177
298,398.0,-0.2730351388454437,1.3879915475845337
299,399.0,-0.16224327683448792,0.5266557335853577
300,400.0,-0.08124758303165436,-0.6857386231422424
301,401.0,0.12425670027732848,-1.4978574514389038
302,402.0,0.2953142523765564,-1.3473055362701416
303,403.0,0.4831458032131195,-1.160162091255188
304,404.0,0.641852080821991,-0.9625629782676696
305,405.0,0.7962490916252136,-0.7579306364059448
306,406.0,0.9562615752220154,-0.5777320265769958
307,407.0,1.0918310880661009,-0.4486286342144013
308,408.0,1.211233139038086,-0.3218367099761963
309,409.0,1.3030493259429932,-0.16997811198234558
310,410.0,1.3609960079193115,-0.01163782738149166
311,411.0,1.4072084426879885,0.14880892634391785
312,412.0,1.4494905471801758,0.341359943151474
313,413.0,1.4576081037521362,0.4892508983612061
314,414.0,1.4293171167373655,0.6755837202072144
315,415.0,1.3641964197158811,0.789986252784729
316,416.0,1.2841498851776123,0.9041390419006348
317,417.0,1.1863380670547483,1.1177762746810913
318,418.0,1.0687037706375122,1.4094136953353882
319,419.0,0.9294821619987488,1.3682129383087158
320,420.0,0.7585535645484924,-0.15324664115905762
321,421.0,0.6005313396453857,-1.4863951206207275
322,422.0,0.473101943731308,-1.3468635082244873
323,423.0,0.2816313803195953,-1.1744625568389893
324,424.0,0.11317510902881622,-0.9799925088882446
325,425.0,-0.08523963391780852,-0.76405930519104
326,426.0,-0.28044331073760986,-0.607463538646698
327,427.0,-0.4567693769931793,-0.45175448060035706
328,428.0,-0.6179229617118835,-0.3208390176296234
329,429.0,-0.7854015231132507,-0.19647791981697085
330,430.0,-0.9369755387306212,-0.01649951934814453
331,431.0,-1.093214511871338,0.1858288645744324
332,432.0,-1.2087478637695312,0.4024618864059448
333,433.0,-1.2785916328430176,0.5503241419792175
334,434.0,-1.3482452630996704,0.7026821374893188
335,435.0,-1.406475305557251,0.8450438380241394
336,436.0,-1.4295520782470703,1.003367304801941
337,437.0,-1.438024878501892,1.2221121788024902
338,438.0,-1.415372610092163,1.4716211557388306
339,439.0,-1.3835326433181765,1.1608009338378906
340,440.0,-1.3430194854736328,-0.3704204857349396
341,441.0,-1.2904026508331299,-1.4560288190841677
342,442.0,-1.1711751222610474,-1.3542836904525757
343,443.0,-1.0617854595184326,-1.1749951839447021
344,444.0,-0.9458041787147522,-0.9713768959045408
345,445.0,-0.7533184289932251,-0.8075052499771118
346,446.0,-0.5180129408836365,-0.6450396180152893
347,447.0,-0.3896624743938446,-0.4641010463237762
348,448.0,-0.2154024094343185,-0.3374483287334442
349,449.0,-0.08097639679908752,-0.16578124463558194
350,450.0,0.06218361109495162,0.03383394703269005
351,451.0,0.18958288431167605,0.2389981150627136
352,452.0,0.3563265800476074,0.4051744341850281
353,453.0,0.5486629009246826,0.6244402527809143
354,454.0,0.7032469511032104,0.7688119411468506
355,455.0,0.8418343663215637,0.8618370890617371
356,456.0,1.0040063858032229,1.0003764629364014
357,457.0,1.150920033454895,1.1463891267776491
358,458.0,1.2704557180404663,1.4313421249389648
359,459.0,1.3533471822738647,0.8095285892486572
360,460.0,1.4019843339920044,-0.5194851160049438
361,461.0,1.4296733140945437,-1.4529662132263184
362,462.0,1.4200327396392822,-1.309024691581726
363,463.0,1.40141499042511,-1.148269772529602
364,464.0,1.3736506700515747,-0.9754623174667358
365,465.0,1.3292324542999268,-0.7670179605484009
366,466.0,1.2538762092590332,-0.600544810295105
367,467.0,1.1553035974502563,-0.4219965636730194
368,468.0,1.0442816019058228,-0.2709194123744965
369,469.0,0.9265211224555968,-0.08822397887706758
370,470.0,0.8080171942710876,0.04987521842122078
371,471.0,0.6868259310722351,0.21369622647762296
372,472.0,0.5410823822021484,0.33171650767326355
373,473.0,0.3613241016864777,0.5522978901863098
374,474.0,0.13157352805137634,0.7235144972801208
375,475.0,-0.12021896243095398,0.8547932505607605
376,476.0,-0.2426188290119171,1.0095199346542358
377,477.0,-0.4240240156650543,1.24467134475708
378,478.0,-0.5365329384803772,1.468742847442627
379,479.0,-0.6784723401069641,0.4515464007854462
380,480.0,-0.8900490403175354,-0.7445874810218811
381,481.0,-1.0408891439437866,-1.4746625423431396
382,482.0,-1.1727086305618286,-1.3111813068389893
383,483.0,-1.2790498733520508,-1.1230720281600952
384,484.0,-1.3663978576660156,-0.9726980924606324
385,485.0,-1.4262102842330933,-0.7537468671798706
386,486.0,-1.4559067487716677,-0.623266875743866
387,487.0,-1.462811827659607,-0.4642027318477631
388,488.0,-1.4605576992034912,-0.3265321254730225
389,489.0,-1.427079439163208,-0.19026267528533936
390,490.0,-1.390848159790039,-0.02492537721991539
391,491.0,-1.2788264751434326,0.16903352737426758
392,492.0,-1.1600837707519531,0.3604132533073425
393,493.0,-1.0219075679779053,0.5462002158164978
394,494.0,-0.9056630730628968,0.7128888964653015
395,495.0,-0.8141013383865356,0.8920848369598389
396,496.0,-0.6888921856880188,1.0161815881729126
397,497.0,-0.4837777614593506,1.2192788124084473
398,498.0,-0.2592611908912659,1.4595391750335691
399,499.0,-0.1395004689693451,0.3649911880493164
400,500.0,-0.02688116952776909,-0.7659636735916138
401,501.0,0.16467705368995667,-1.5138033628463743
402,502.0,0.3745576441287993,-1.343652367591858
403,503.0,0.5256290435791016,-1.1698158979415894
404,504.0,0.6977981925010681,-0.9658780694007874
405,505.0,0.8090176582336426,-0.7935920357704163
406,506.0,0.9492869973182678,-0.6485839486122131
407,507.0,1.1045682430267334,-0.4551258385181427
408,508.0,1.2176897525787354,-0.3124203979969025
409,509.0,1.321682691574097,-0.17801594734191895
410,510.0,1.392638087272644,-0.027450185269117355
411,511.0,1.4442132711410522,0.19020822644233704
412,512.0,1.4757190942764282,0.3701297044754028
413,513.0,1.4523828029632568,0.5315162539482117
414,514.0,1.4151661396026611,0.6893202066421509
415,515.0,1.3456696271896362,0.811299204826355
416,516.0,1.2464224100112915,0.9785433411598206
417,517.0,1.1444315910339355,1.1748005151748655
418,518.0,1.017211675643921,1.466542363166809
419,519.0,0.8925109505653381,1.0386128425598145
420,520.0,0.7319838404655457,-0.4836236536502838
421,521.0,0.5729221701622009,-1.5049351453781128
422,522.0,0.3685438632965088,-1.3648582696914673
423,523.0,0.2404215633869171,-1.1823158264160156
424,524.0,0.0174847524613142,-1.0076611042022705
425,525.0,-0.1663893163204193,-0.8059791326522827
426,526.0,-0.3199576437473297,-0.6285722851753235
427,527.0,-0.4402289092540741,-0.4902507960796356
428,528.0,-0.6116191148757935,-0.3587085604667664
429,529.0,-0.8071358203887941,-0.1991983950138092
430,530.0,-0.9142255187034608,-0.0357591025531292
431,531.0,-1.0675942897796629,0.15742993354797366
432,532.0,-1.1768555641174316,0.3284502923488617
433,533.0,-1.2640148401260376,0.5178138017654419
434,534.0,-1.3132784366607666,0.6876899003982544
435,535.0,-1.360060691833496,0.8354457020759583
436,536.0,-1.4047335386276243,0.9226657748222352
437,537.0,-1.4256048202514648,1.1035447120666504
438,538.0,-1.419776439666748,1.399066925048828
439,539.0,-1.3964848518371582,1.2860418558120728
440,540.0,-1.351781725883484,-0.14488191902637482
441,541.0,-1.2779006958007812,-1.4424644708633425
442,542.0,-1.1552449464797974,-1.3519694805145264
443,543.0,-1.0076253414154053,-1.1623361110687256
444,544.0,-0.9143701195716858,-0.9910591244697572
445,545.0,-0.7373942136764526,-0.806554913520813
446,546.0,-0.5266900062561035,-0.6314902305603027
447,547.0,-0.3504276573657989,-0.4977122843265533
448,548.0,-0.19758884608745567,-0.3612528741359711
449,549.0,-0.10563133656978607,-0.20029015839099884
450,550.0,0.02410789765417576,-0.02075367048382759
451,551.0,0.17710010707378387,0.16048350930213928
452,552.0,0.3019292652606964,0.3651090562343597
453,553.0,0.529995858669281,0.558005690574646
454,554.0,0.6475938558578491,0.7110919356346129
455,555.0,0.815028190612793,0.8814507722854614
456,556.0,0.9846069216728208,1.0111012458801272
457,557.0,1.1279908418655396,1.241821050643921
458,558.0,1.2659207582473757,1.4967908859252932
459,559.0,1.3533858060836792,0.804612934589386
460,560.0,1.3884754180908203,-0.5839589834213257
461,561.0,1.397899508476257,-1.4770690202713013
462,562.0,1.4138243198394775,-1.321808934211731
463,563.0,1.426307201385498,-1.1587550640106201
464,564.0,1.402000069618225,-0.9779508709907532
465,565.0,1.3450548648834229,-0.8191136121749878
466,566.0,1.2337846755981443,-0.6237866282463074
467,567.0,1.1493655443191528,-0.441804975271225
468,568.0,1.0560834407806396,-0.3254057466983795
469,569.0,0.8824596405029297,-0.19712281227111814
470,570.0,0.7598921656608582,-0.059420220553874976
471,571.0,0.6156070232391357,0.12481151521205902
472,572.0,0.4313760995864868,0.3271576166152954
473,573.0,0.2466948628425598,0.4986385107040405
474,574.0,0.05124938488006592,0.6708239912986755
475,575.0,-0.13101284205913544,0.8474093675613403
476,576.0,-0.2844440340995789,1.0285478830337524
477,577.0,-0.4595010578632355,1.1947566270828247
478,578.0,-0.5797616243362427,1.4893608093261719
479,579.0,-0.7360240817070007,0.3628067076206207
480,580.0,-0.9421923756599426,-0.7178040742874146
481,581.0,-1.0735337734222412,-1.486335039138794
482,582.0,-1.1816189289093018,-1.3310556411743164
483,583.0,-1.2706443071365356,-1.1370329856872559
484,584.0,-1.346997618675232,-0.9425544738769532
485,585.0,-1.416077971458435,-0.7518442273139954
486,586.0,-1.4585193395614624,-0.5664575099945068
487,587.0,-1.4749088287353516,-0.4323294460773468
488,588.0,-1.4601962566375732,-0.2999694645404816
489,589.0,-1.433254957199097,-0.18099142611026764
490,590.0,-1.3584564924240112,-0.03925768658518791
491,591.0,-1.280924677848816,0.14179286360740662
492,592.0,-1.1946734189987185,0.325828492641449
493,593.0,-1.0947309732437134,0.4559184312820434
494,594.0,-0.9925769567489624,0.6430429220199585
495,595.0,-0.8337892889976501,0.8035411834716797
496,596.0,-0.6316738724708557,0.9141954183578492
497,597.0,-0.3885163366794586,1.093888521194458
498,598.0,-0.1898566335439682,1.3367114067077637
499,599.0,-0.044890664517879486,1.2728544473648071
500,600.0,0.0004341062158346176,-0.1682271659374237
501,601.0,0.1928618997335434,-1.4973224401474
502,602.0,0.3502364456653595,-1.3447463512420654
503,603.0,0.5354184508323669,-1.157341480255127
504,604.0,0.7215452194213867,-0.9611337780952454
505,605.0,0.8390474915504456,-0.7846708893775941
506,606.0,0.9727325439453124,-0.5923929810523987
507,607.0,1.0839614868164062,-0.4406607747077942
508,608.0,1.212194800376892,-0.2847377955913544
509,609.0,1.2987680435180664,-0.16087651252746582
510,610.0,1.3668547868728638,0.011530552059412004
511,611.0,1.4238470792770386,0.21950799226760864
512,612.0,1.4445128440856934,0.3889760375022888
513,613.0,1.438850164413452,0.5558053255081177
514,614.0,1.4159239530563354,0.7359481453895569
515,615.0,1.3713200092315674,0.8688081502914429
516,616.0,1.3095959424972534,1.03203547000885
517,617.0,1.1636570692062378,1.2326123714447021
518,618.0,1.024093747138977,1.4832950830459597
519,619.0,0.9105494022369384,0.3574994206428528
520,620.0,0.7702880501747131,-0.7850436568260193
521,621.0,0.6390972137451172,-1.5156663656234741
522,622.0,0.4927095472812653,-1.3219088315963743
523,623.0,0.3139286935329437,-1.1297290325164795
524,624.0,0.1326131522655487,-0.9522345662117004
525,625.0,-0.05380481481552124,-0.7637139558792114
526,626.0,-0.2935917377471924,-0.6307248473167419
527,627.0,-0.46710604429245,-0.4773209989070892
528,628.0,-0.6250805258750916,-0.34553664922714233
529,629.0,-0.7876355648040771,-0.1933014839887619
530,630.0,-0.907196879386902,-0.005236843600869179
531,631.0,-1.0522058010101318,0.21612173318862915
532,632.0,-1.166064977645874,0.3825498819351196
533,633.0,-1.2453955411911009,0.5362852215766907
534,634.0,-1.3124558925628662,0.7102984786033629
535,635.0,-1.3694655895233154,0.8725504875183105
536,636.0,-1.400118350982666,1.0872368812561035
537,637.0,-1.415444254875183,1.3109691143035889
538,638.0,-1.4000732898712158,1.474666953086853
539,639.0,-1.3970651626586914,0.729802131652832
540,640.0,-1.3409512042999268,-0.5947737693786621
541,641.0,-1.2619270086288452,-1.4670741558074951
542,642.0,-1.158466339111328,-1.3357164859771729
543,643.0,-1.0581640005111694,-1.1321146488189695
544,644.0,-0.9207508563995358,-0.958114743232727
545,645.0,-0.7350543737411499,-0.7653779387474059
546,646.0,-0.6052998304367065,-0.6315155029296875
547,647.0,-0.382588654756546,-0.4668819010257721
548,648.0,-0.18673840165138245,-0.31292667984962463
549,649.0,-0.03800139576196671,-0.1835065335035324
550,650.0,0.12321989238262175,-0.02821879833936692
551,651.0,0.20931242406368256,0.17692223191261292
552,652.0,0.3707007765769959,0.3897860646247864
553,653.0,0.5419001579284668,0.576388418674469
554,654.0,0.7456616759300232,0.7614119648933411
555,655.0,0.8954238295555115,0.9023157954216005
556,656.0,1.0145100355148315,1.0491728782653809
557,657.0,1.1209222078323364,1.2908287048339844
558,658.0,1.2500096559524536,1.4270936250686646
559,659.0,1.3183389902114868,0.15806494653224945
560,660.0,1.3692810535430908,-0.8111953735351562
561,661.0,1.3996835947036743,-1.464084267616272
