ID,sine_signal,sawtooth_signal,anomaly
140,-9.427692486395676,-0.8400409614775124,0
141,-9.002650165556012,-0.842487809059479,0
142,-8.96479599905207,-0.7380908380309394,0
143,-6.839017810836452,-0.6519269452399001,0
144,-5.612855357676511,-0.7046717205558666,0
145,-3.63818077555484,-0.47402849918702095,0
146,-2.6369952884292096,-0.3494361246849291,0
147,-1.7132521619642929,-0.378040776060549,0
148,-1.837079571520586,-0.2889281233403575,0
149,-0.27774471591341515,-0.28041145536263523,0
150,0.18906230311186747,0.1880929051523174,0
151,1.0686045150707946,-0.06325404359606646,0
152,3.088782732941304,0.18640316634679766,0
153,3.98875652389456,0.2644170878003085,0
154,5.077563370278483,0.40278381763925397,0
155,6.896731495453064,0.5856252123712299,0
156,6.4940979458958195,0.6339658452271567,0
157,8.104151498561992,0.7394421198378147,0
158,8.962227664102153,0.9018884066342956,0
159,8.664494877954906,0.9249908406886705,0
160,9.747927754425604,-1.0409038098324228,0
161,10.460066529144388,-0.7777444360007568,0
162,10.629546710652807,-0.803117091706739,0
163,9.976223387860525,-0.7767378352787827,0
164,9.296817582101074,-0.506519555087387,0
165,9.690308992998732,-0.6618041155949641,0
166,8.974246121968068,-0.5480142883834682,0
167,8.809471179252933,-0.39189723736443954,0
168,8.035174716637801,-0.2334489581970754,0
169,5.330922340677556,-0.048411484539376014,0
170,5.778729915981409,0.05077951432726782,0
171,4.572917862060954,0.07868299670984993,0
172,3.046145553306234,0.2704880425465295,0
173,2.706000378216368,0.31518947925410556,0
174,0.7717616310157586,0.20505776753532712,0
175,-0.20976456470343713,0.6322190302951795,0
176,-1.7802726823247719,0.5854015750788936,0
177,-3.401235400867437,0.6464173535421743,0
178,-4.157634143861265,0.7433490817934536,0
179,-5.038475654656296,0.7777507077954754,0
180,-6.454360950249753,-1.021103638843544,0
181,-8.027110100161433,-0.8256856595680434,0
182,-8.286029898487632,-0.7304138659972073,0
183,-8.611194715648038,-0.8917553602615179,0
184,-9.242392210906566,-0.5570271953390042,0
185,-9.574471767083994,-0.5256440026677764,0
186,-10.370359184386688,-0.25724214287158526,0
187,-10.269620929618553,-0.28207096210796984,0
188,-8.80618940577317,-0.05197492719774727,0
189,-9.793179787965743,-0.21154382036966118,0
190,-8.208093344877206,0.1444157215707931,0
191,-8.215216445544305,0.03590667606031689,0
192,-7.684518272823022,0.19981312704926307,0
193,-8.047939316283273,0.4213737399332764,0
194,-6.188616383413604,0.5306672266180663,0
195,-5.1043071571183365,0.4535358346049705,0
196,-2.939450317726365,0.6670150461446449,0
197,-2.929377861267135,0.5990303294242931,0
198,-2.0846550943493374,0.8379648496047459,0
199,0.09061197852396866,0.7927709562313541,0
200,1.3322382549795304,-1.041450004950492,0
201,1.3996203754425345,-0.9574864326267354,0
202,3.2625413958025717,-0.7474825268100904,0
203,3.49270040628425,-0.6584639411600829,0
204,4.313726518636352,-0.6681871790075757,0
205,4.800983576907037,-0.5787685657948747,0
206,7.300569020437873,-0.3763309535344574,0
207,7.66179943787598,-0.3737085023180906,0
208,9.138765624200577,-0.4831540575076353,0
209,9.583940251117276,-0.2098655812863861,0
210,9.706281246328226,0.027676130120736497,0
211,10.772702520559319,0.049882184777222026,0
212,8.986749183844193,0.2706865714457235,0
213,11.361955641481643,0.39885232992931713,0
214,9.286347418613945,0.4063500520847245,0
215,9.244685739309729,0.5415933705575102,0
216,8.768122514187775,0.5803381388085459,0
217,8.076568226677395,0.6160532659523859,0
218,8.536702846671801,0.8979570961737338,0
219,6.959143334329628,0.7167942768789699,0
220,6.106605133985948,-1.0774698709154171,0
221,4.623429317237093,-0.9448378504583738,0
222,2.306075334147672,-0.9117223603193731,0
223,2.8636150091874337,-0.7507495009035767,0
224,-0.7134097268016701,-0.6836202306471222,0
225,-1.3689481832670167,-0.6609499901746212,0
226,-1.322077291921604,-0.5084020345892529,0
227,-3.3504005811930773,-0.40832799228759625,0
228,-4.953620970872897,-0.25766659174012585,0
229,-5.587072569183104,-0.010884547917864626,0
230,-5.123040743842507,0.027518295177428487,0
231,-8.057203225440416,0.09213574157502036,0
232,-8.60965974922206,0.276357916730523,0
233,-9.460208516588624,0.4900049736316632,0
234,-9.313168063357768,0.32932655413205564,0
235,-9.310951734642858,0.5395606797030164,0
236,-9.812649807173237,0.5485290656322748,0
237,-9.488045686457422,0.925543112091035,0
238,-10.802897395413975,0.6346381105017865,0
239,-10.013357517402273,1.1485719689022282,0
240,-9.281672688573982,-1.1704687255972666,0
241,-9.08849825603362,-0.941613377504037,0
242,-8.079952276628958,-0.7366448166241193,0
243,-7.23194803033611,-0.727692593020372,0
244,-5.93586764926607,-0.45917405234097564,0
245,-4.888962937064738,-0.4022803168978557,0
246,-3.816012973311663,-0.43530476981735733,0
247,-2.4564445489254956,-0.3708320539952514,0
248,-0.5713918527183041,-0.14733813565772882,0
249,-0.0660475267824695,-0.12829848113142328,0
250,0.2381834577630666,0.07005500181285067,0
251,2.2451074790067347,-0.03552454955583492,0
252,3.4060744988486062,0.2163464321497104,0
253,4.740821716872876,0.43824452042301565,0
254,4.50902484901693,0.3824256547250975,0
255,6.901680256177921,0.3364956486154063,0
256,7.544033328258911,0.6039869038604717,0
257,6.499101432079236,0.5992381996178404,0
258,8.313696209717948,0.7421929847914749,0
259,8.621721490526536,0.8622745342256112,0
260,10.177163002607866,-0.9794362647011318,0
261,9.584630902005626,-0.9239551522776954,0
262,9.307647225402253,-0.821115855264185,0
263,9.668599080921675,-0.723287276271811,0
264,8.959849845020853,-0.5277977756771103,0
265,10.229755199146926,-0.5339094928072742,0
266,8.246634307074006,-0.36918242049101974,0
267,8.7108806379002,-0.4415071920263736,0
268,7.365221327255789,-0.08824548108088086,0
269,5.594797422156176,-0.19219876935501382,0
270,5.128263513096248,0.10708831021329522,0
271,5.04495193956796,0.13398493943093717,0
272,2.762890356739002,0.2897529207140641,0
273,2.964267838216162,0.21116548789488043,0
274,0.39994636302970704,0.1520530320782591,0
275,-0.29149468712798327,0.4637669671499089,0
276,-1.6604563584131713,0.49421569574278124,0
277,-2.3143437045303887,0.8017952897595023,0
278,-3.945018000260048,0.8362548164175784,0
279,-5.908359088411188,1.0414559493432713,0
280,-6.567842064239038,-1.1211320799237903,0
281,-7.9178153154391575,-1.0007351456293334,0
282,-8.78689236368967,-0.8885315208323551,0
283,-8.883461077602874,-0.6321394073384838,0
284,-9.997070246428459,-0.43184595893036726,0
285,-9.618282681625166,-0.4445536579392294,0
286,-9.936246477152789,-0.449968814317807,0
287,-10.44919677014662,-0.2491356312629754,0
288,-9.727433600468512,-0.29240779571193953,0
289,-9.643625193336737,-0.03266030898597862,0
290,-8.375466049595186,0.11233580945325566,0
291,-7.672183164045166,0.06915195872868368,0
292,-7.362909164833578,0.2866910811821928,0
293,-6.679154547633472,0.4319168184986511,0
294,-5.671241356458344,0.4969622955797802,0
295,-5.615015579188162,0.4515824116280866,0
296,-3.5882935349015277,0.8073904652328036,0
297,-1.7903608905453157,0.9129027968834272,0
298,-1.3203378202536271,0.6103478427946128,0
299,-0.4930716149396438,1.0224003545748923,0
300,-0.215781600405311,-0.9472027624245606,0
301,1.8035979366904296,-1.0196256106100785,0
302,2.106929998456836,-0.7121405210832937,0
303,4.664043306734491,-0.8317535369351396,0
304,5.255995359888214,-0.5040360297395281,0
305,6.17576269413631,-0.38420383161057675,0
306,8.604877532141112,-0.3396021636695008,0
307,8.136608648999548,-0.23771051372744983,0
308,9.528517929396848,-0.02178253585025275,0
309,9.38936438066907,-0.16986525171463612,0
310,10.786666165932916,-0.17327577824119433,0
311,10.336977353398687,0.06129199240565504,0
312,9.672706365496943,0.14483653592818557,0
313,10.077448218033636,0.1716858969197556,0
314,9.79866751647496,0.32769335245267833,0
315,9.0498715815823,0.6298431050000863,0
316,8.495121669995669,0.41254277097692893,0
317,8.714058244876968,0.6653172357514971,0
318,8.155714890658304,0.8622946071776459,0
319,6.715132107268774,0.8052072992047997,0
320,5.653864154714822,-1.0119465779413865,0
321,4.375571493598046,-0.8627120701855707,0
322,3.06417544256653,-0.8052865502872993,0
323,2.022897464693293,-0.5808028865550192,0
324,1.2695646021191704,-0.7257111452080217,0
325,-0.458363112583837,-0.6468012645632507,0
326,-1.0744881762595733,-0.4083390075298739,0
327,-3.103910486108212,-0.1913167554947483,0
328,-3.4085131677175253,-0.16260085119838186,0
329,-5.816022933276802,-0.12398244836682121,0
330,-7.025940755956877,0.0277628249233041,0
331,-7.590777738615697,-0.022524089391677576,0
332,-8.91958317521673,0.23554623957583118,0
333,-8.554326287894751,0.1193900109414614,0
334,-8.896599498977052,0.42962355006301717,0
335,-9.101317781865946,0.4255714765824029,0
336,-8.730985725851514,0.5844561921968777,0
337,-10.950953370187415,0.5260258825562252,0
338,-10.059496132603627,0.7510913966909691,0
339,-9.91368276671641,0.9389519865231319,0
340,-9.173716117999808,-0.9064983153266869,0
341,-7.679859543179284,-0.9206159525388903,0
342,-7.9359190191192,-0.7831659194035002,0
343,-7.047186137695488,-0.8675832858625907,0
344,-6.447728830138792,-0.6206033076666885,0
345,-4.914091385326706,-0.5259800806042431,0
346,-4.624661075999448,-0.35571030023024675,0
347,-2.6386036703150446,-0.33136578157074875,0
348,-1.2277188151184708,-0.20956020718670174,0
349,0.10801564814499302,-0.1330868800860658,0
350,-0.8817005125031433,0.007375897045482509,0
351,1.3680162363519397,0.08538565494006556,0
352,2.254447893682362,0.20604032401714864,0
353,3.8409757633522723,0.4260867137441464,0
354,4.130409945537116,0.3571564771564222,0
355,5.549549287166892,0.6701693299446105,0
356,7.14390946858959,0.6330141544038124,0
357,7.8564322787121315,0.6861353098385976,0
358,8.673236126818006,0.662672078911749,0
359,8.039270713007683,0.8945496905092185,0
360,8.905330906378845,-1.1278121552183409,0
361,11.220312371469337,-0.9079867102499054,0
362,11.1563175720751,-0.7043365955087854,0
363,9.164189938965777,-0.6212033410882005,0
364,11.015982711438303,-0.530900491568944,0
365,9.45514477305895,-0.38844226451151626,0
366,7.75666710025483,-0.4579449636389712,0
367,7.205778114450682,-0.23886355653732094,0
368,8.067861004363671,-0.26914016088473,0
369,6.856239562325258,-0.12930723147726317,0
370,6.449211522544388,-0.02710550874278599,0
371,5.12205186858154,0.15401286167783435,0
372,3.5615611522751554,0.271253464850541,0
373,1.5543881337701007,0.32975035087178806,0
374,0.8128771840535286,0.31221758972367686,0
375,-0.5259233750079173,0.5976771474564815,0
376,-2.517719149712543,0.6935103396781778,0
377,-3.7107367756684653,0.6077452835966356,0
378,-4.265943319114886,0.7770962883056589,0
379,-5.936980677422669,0.8996999988248977,0
380,-6.077394944403854,-0.9362903656937545,0
381,-7.317972428307447,-0.8719357295530854,0
382,-8.606760426624719,-0.6979379531217802,0
383,-9.32408897761016,-0.622919272164977,0
384,-9.36851916653387,-0.6279906687910274,0
385,-9.744261440083587,-0.5257950156212035,0
386,-10.172072757326085,-0.5062020290876423,0
387,-10.906190430965832,-0.4011850771531616,0
388,-10.675627929087744,-0.19156628969513817,0
389,-9.440249218858122,0.020935187250622544,0
390,-9.800358736313159,-0.1008653353464938,0
391,-7.857982305981466,-0.017980468185328835,0
392,-7.539352760338143,0.2955444537802186,0
393,-6.575323045748476,0.43179777511451733,0
394,-6.965352632687993,0.30538193843713024,0
395,-4.970739344742083,0.6298624035825715,0
396,-3.564701117517745,0.5663501304740136,0
397,-3.1785330766033852,0.8485720577232602,0
398,-2.0685451795082472,0.7445765615518715,0
399,-0.5471982043676925,0.9280956190665759,0
400,0.6783163609489269,-0.9045706718252311,0
401,0.5060484079067448,-0.8835800067075334,0
402,2.1510879918965573,-0.7545272982393272,0
403,3.4530220339295155,-0.5136754665588937,0
404,5.268772345772844,-0.42737148704204647,0
405,6.775383602339685,-0.5345003149385824,0
406,6.806301596814073,-0.5528810086960215,0
407,7.628400679075468,-0.24215178727053827,0
408,8.332228655720188,-0.24187819706900093,0
409,8.137031246825039,-0.04788061802173391,0
410,9.157695348649243,-0.07594588684122587,0
411,10.408666833971852,0.17655881067148882,0
412,10.396235464188663,0.10970158646690145,0
413,9.86631801507044,0.41997476851935633,0
414,9.76723543914552,0.2408646817647001,0
415,9.519822564447582,0.33440754846765297,0
416,9.16854262021442,0.6732185724501314,0
417,8.320470630586023,0.7210390638348724,0
418,6.788331674882827,0.7005420233384555,0
419,6.024163050067672,0.9009159908933594,0
420,5.697307538065138,-0.896280795462963,0
421,4.931361608906848,-0.817335074868812,0
422,2.4850331102144363,-0.8898339032061549,0
423,2.1081379013579347,-0.4146920976910842,0
424,0.5908251154061371,-0.5342847449442527,0
425,-0.894292121075466,-0.40174633683919053,0
426,-2.1482759951902777,-0.4216804836985562,0
427,-3.315552092565663,-0.34899648735688416,0
428,-4.878028629519235,-0.3480081065619079,0
429,-5.7335124394302985,0.0538736128857199,0
430,-7.667716148418086,0.061201716833976905,0
431,-7.869681715396377,0.24568623661378838,0
432,-7.765098216044474,0.10407994592033439,0
433,-8.934324083920309,0.23059171310705587,0
434,-9.775358300723505,0.33437115467174505,0
435,-9.301395744432327,0.49508005433591706,0
436,-10.216122321703912,0.655795678059235,0
437,-9.582371916423032,0.5800483435685877,0
438,-9.35537955478411,0.682045408580612,0
439,-10.117955323888784,1.0952470140828514,0
440,-9.688993703788901,-1.0030047504328363,0
441,-8.809350967592682,-1.0337368805577154,0
442,-8.044168239289618,-0.7998162365323268,0
443,-7.764274339626651,-0.798616179607516,0
444,-5.453003813550531,-0.610117734130563,0
445,-3.540670959494313,-0.30184959527877775,0
446,-4.298349025542381,-0.5154412804855455,0
447,-1.981320660731789,-0.2771788455544589,0
448,-1.5017372905610857,-0.14562080159983998,0
449,-0.18875299866888537,0.034806607613080076,0
450,0.16416277932903578,0.08807274082363355,0
451,1.4303560860240998,0.056287800180672934,0
452,2.488105892681389,0.4698098847905174,0
453,3.131484814010126,0.2681299522698868,0
454,4.302904592436781,0.16971602139591815,0
455,6.860469233522458,0.4519035047655395,0
456,7.919751903742179,0.5097380145198865,0
457,8.139232432297877,0.7378295790746817,0
458,8.991545475437633,0.814751004596607,0
459,9.533202681996565,0.8511439716916762,0
460,9.518078069182076,-0.9594787849698847,0
461,9.062330555967087,-0.727090517334543,0
462,9.160915474582232,-0.8682506170748675,0
463,9.66253443804895,-0.5152544482870945,0
464,10.308309257879673,-0.5698653833560636,0
465,9.502849501303004,-0.29231318430810826,0
466,9.066577036814875,-0.37804247938101554,0
467,8.231215203727247,-0.1918631843187364,0
468,7.687503089563706,-0.02532414102593919,0
469,6.941647069134009,-0.14704795242744134,0
470,5.956345684502427,0.05173681932609778,0
471,4.680143186901337,-0.08301360016254611,0
472,3.0438512428803786,0.4079560458970145,0
473,1.41225665001984,0.33207164653941035,0
474,-0.41646096606713456,0.27707173339443547,0
475,0.43896417680155686,0.5210869081399171,0
476,-2.2512406179558564,0.6880247075973394,0
477,-2.100259318969588,0.8264997786562631,0
478,-3.1943158158133516,0.7279430943747276,0
479,-5.852764482153313,0.9500304353689041,0
480,-6.151427412386472,-0.8762512976111078,0
481,-7.218269837068891,-0.6980668265738127,0
482,-8.478680939664589,-1.0274036371251225,0
483,-9.17710309219106,-0.6370899267595895,0
484,-10.085990682452891,-0.807525464830794,0
485,-9.420119117961313,-0.5637183536525239,0
486,-9.501948730237482,-0.47862296938734017,0
487,-10.135786280906578,-0.38630704381582326,0
488,-9.766422003586818,-0.2843871394068519,0
489,-10.87438981443145,-0.015963799417875596,0
490,-7.985090259408661,0.12649191709769783,0
491,-8.332026740258359,0.17650083438073855,0
492,-6.958045897880124,0.3155852162895391,0
493,-6.9460803824008694,0.3379233925843988,0
494,-6.922270160173357,0.49749544430618453,0
495,-5.787056569526428,0.4228085128336328,0
496,-3.7867121050639865,0.6151602524949883,0
497,-2.2937518821768283,0.6908526459679689,0
498,-1.5998901157492091,0.8987402026342115,0
499,0.3395068409629586,0.9760966181444777,0
500,0.6651558339624264,-0.9852685943792822,0
501,1.6588537158573557,-0.9386351395419206,0
502,1.9193415678302659,-0.7807413383081082,0
503,4.609658017392265,-0.68954291343873,0
504,3.963773764667605,-0.7459876338275261,0
505,6.050773817453501,-0.33388208211912673,0
506,8.025693542509853,-0.3146456911126312,0
507,7.504983891086226,-0.2823873343333881,0
508,8.940013728962318,-0.3356161378794164,0
509,9.01448118879364,-0.032784041659461235,0
510,10.347947747006762,0.17182274699004196,0
511,10.96545068045731,0.14140023261951015,0
512,9.174268717645033,0.20055035467042612,0
513,10.160450288518062,0.2544176712180191,0
514,9.614418270783982,0.2873838384265264,0
515,9.098738438513468,0.5232061986804937,0
516,9.156056214768174,0.5964021393730241,0
517,7.505411733596333,0.7480403429901328,0
518,7.181223643254602,0.7537550987721392,0
519,6.090316394787047,0.957420030274879,0
520,5.56555640858782,-0.9137934279301261,0
521,3.239209429126558,-0.9912884007037741,0
522,3.251341717041986,-0.9429874875906219,0
523,0.8982546981631576,-0.637945131600987,0
524,0.24701318762756802,-0.5167420850290938,0
525,-0.7190183755985907,-0.5631703946134725,0
526,-1.391038331736563,-0.5006460247590342,0
527,-3.4180570024673367,-0.22709251488991938,0
528,-5.49843404936326,-0.20079431666348851,0
529,-4.783841643718949,-0.13380438521994803,0
530,-7.330555565956693,0.05963744279010132,0
531,-7.352014832877655,0.011896468119529907,0
532,-7.988912626080513,0.21683303533950543,0
533,-7.712102795856628,0.3128028962368786,0
534,-8.75142169050883,0.35220672877426024,0
535,-9.629526441770462,0.2810785642872976,0
536,-9.79351626942304,0.573455811613357,0
537,-10.30207640621764,0.7806016191974636,0
538,-9.741230813761623,0.7677274907415234,0
539,-9.428412352125806,0.9429353077783446,0
540,-8.418789516521892,-1.0251036581971515,0
541,-8.428656160147957,-0.9697148528276873,0
542,-6.842213240786829,-0.8965730256252173,0
543,-7.836517040047072,-0.7321488278956514,0
544,-5.545321079661247,-0.5958679609867892,0
545,-4.048175680115021,-0.6134069227953199,0
546,-3.1854913565145204,-0.5079639242841398,0
547,-2.2051705834827193,-0.3133003936072211,0
548,-2.3753414776146045,-0.20278231542633215,0
549,-0.6231166383084797,-0.06901778076926866,0
550,0.7426449461722714,-0.01641752119401092,0
551,0.5007958408827743,0.15188274417860706,0
552,3.481203712814409,0.30848729480288956,0
553,1.680158766825104,0.19527996871159153,0
554,4.651237627122613,0.46406782813338937,0
555,6.8782019140306225,0.4443975833552303,0
556,7.135009008776493,0.7214658873259925,0
557,8.986807959178913,0.7044004525000758,0
558,8.914281054001783,0.6586304600397704,0
559,8.854588388990845,0.8979002155419935,0
560,8.52006222360023,-1.0869375298080848,0
561,9.994166203272588,-0.9449718326124119,0
562,10.296444864719,-0.7528840903919987,0
563,10.154697042378277,-0.7911539197117655,0
564,9.602314659311217,-0.4747553020991473,0
565,8.45714550085443,-0.27215733116890506,0
566,9.4756753791974,-0.5531638175834972,0
567,8.544687348059105,-0.2736274440559261,0
568,5.963345366382491,-0.3930955426017578,0
569,6.5123882104196555,-0.11311731455734517,0
570,5.3876355458263125,0.07489611940851659,0
571,3.5820876889618285,0.19144791314484524,0
572,2.536524183986811,0.1570814660857013,0
573,1.2876562196769843,0.26042453501829094,0
574,0.41881937455493623,0.4443531739256985,0
575,-0.3619591112467585,0.6239872762233746,0
576,-2.329214179688386,0.560002350532975,0
577,-2.646393909208232,0.7391793946925048,0
578,-4.357807532401908,0.9790605186109239,0
579,-6.288832684757171,0.8581345159054663,0
580,-6.259258408723296,-0.9962903696262383,0
581,-7.008157394040311,-0.9126076671330348,0
582,-7.802085939669544,-0.8327493294049543,0
583,-8.65213832393974,-0.6641812909171888,0
584,-9.863532052989193,-0.5265286359668182,0
585,-10.347703228215225,-0.6078656877004511,0
586,-10.044822927727376,-0.495130344448855,0
587,-9.732821047874548,-0.456787327327567,0
588,-10.383324420374727,-0.318264425029625,0
589,-8.898204772946531,-0.14479425513069613,0
590,-9.542648066215605,0.07293280219653324,0
591,-9.298360905843367,0.10008022304011208,0
592,-8.491191811960931,-0.03738848308082396,0
593,-7.640150750534629,0.3867227562543501,0
594,-5.688044475805904,0.4369888124021486,0
595,-4.0951751888463255,0.31833780101760906,0
596,-2.7029955823264507,0.5632525889011442,0
597,-2.5191490022559284,0.6668307572140955,0
598,-1.330644046923229,0.7816154626154108,0
599,-0.7357412735386873,0.9196262121316032,0
600,1.2334059742010237,-0.9923275718987057,0
601,0.914502711152176,-0.768188049435158,0
602,2.5536417029994167,-0.7498553126074556,0
603,4.997227238364643,-0.6242197537909723,0
604,4.208177569764796,-0.4026467623669633,0
605,6.2009177965067375,-0.42901137174804616,0
606,6.102262177494907,-0.2780455931389756,0
607,8.258555058004346,-0.36754583514298245,0
608,7.744673919107297,-0.20112470511300856,0
609,8.800115481387536,-0.05153035216616356,0
610,9.97852502856458,0.16273154717386182,0
611,9.710959431010956,0.1075819008867593,0
612,9.763911168355618,0.20583967523751037,0
613,10.549344122270849,0.41347463162163484,0
614,10.80536457070341,0.37693935722272065,0
615,10.528084833798616,0.5231411386943349,0
616,7.80283534120279,0.584167728148035,0
617,7.349221401163899,0.6529203944467021,0
618,7.94095712534235,0.954516924748819,0
619,6.332349789166369,0.8525155075454544,0
620,6.756736056513532,-1.1417022483153103,0
621,4.451600436975657,-0.7562562374502162,0
622,3.0120925013258035,-0.8723084510211332,0
623,2.053966424508807,-0.679802484403318,0
624,0.8301099906004229,-0.7111571623778189,0
625,-1.6363630271125165,-0.5017378880129165,0
626,-2.210554317962118,-0.44342367041773195,0
627,-3.37552599647325,-0.3676907486411975,0
628,-4.713007383066472,-0.11154830894561947,0
