timestamp, cut torque, cut lag error, cut position, cut speed, film position, film speed, film lag error
0.46399998200000003,-0.19230859,-0.001772881,2.0,449.75280760000004,11345,728.7630005,0.615139663
0.46799998200000004,-0.18724918399999999,0.001264572,2.0,449.75280760000004,11348,728.7626953,0.63101089
0.471999981,-0.171209112,-0.004003525,2.0,442.88635250000004,11351,718.7455444,0.665952027
0.475999981,-0.144774824,-0.006587029,2.0,439.453125,11354,721.2498168999997,0.7038612959999999
0.479999981,-0.169562817,-0.005113602,1.0,432.5866699,11357,736.2758179,0.7087133529999999
0.483999981,-0.145406246,-0.006447792,2.0,442.88635250000004,11360,736.276001,0.676501215
0.48799998,-0.16888710899999998,0.000398636,2.0,422.28698729999996,11363,733.7717285,0.64128381
0.49199998,-0.156702802,0.0018367770000000002,2.0,429.15344239999996,11366,728.7627562999999,0.623095989
0.49599998,-0.145496711,-0.001045227,1.0,429.15344239999996,11369,721.2499389999997,0.638002336
0.499999979,-0.156785816,0.002886772,2.0,422.28698729999996,11371,721.2494507,0.655877113
0.5039999789999999,-0.158909038,0.005393981999999999,2.0,422.28698729999996,11374,723.7541504,0.650711715
0.5079999789999999,-0.161464676,0.003730774,1.0,418.85375980000003,11377,731.2672729,0.647549808
0.5119999789999999,-0.15484730900000002,0.000649452,2.0,415.42053219999997,11380,731.2670287999997,0.6433863639999999
0.515999978,-0.150187105,0.003016472,2.0,411.9873047,11383,723.7541504,0.6392597560000001
0.519999978,-0.150799379,0.002595901,1.0,408.55407710000003,11386,713.7366333,0.662143052
0.523999978,-0.13869388400000002,0.000900269,2.0,408.55407710000003,11389,728.7629394999999,0.6770123840000001
0.527999977,-0.16329214,0.001778603,1.0,401.68762210000006,11392,721.2497559,0.6758540270000001
0.531999977,-0.126677558,-0.006987571999999999,2.0,401.68762210000006,11395,721.2499389999997,0.669687092
0.535999977,-0.137442425,-0.0006752010000000001,2.0,391.3879395,11398,728.7627562999999,0.659513056
0.539999977,-0.152414307,0.000120163,1.0,394.821167,11401,733.7716675,0.648374379
0.543999976,-0.142649785,0.000893593,2.0,387.9547119,11404,736.2756347999997,0.628183067
0.547999976,-0.154281646,0.00576973,1.0,381.0882568,11406,738.7800903,0.584951758
0.5519999760000001,-0.146756142,-0.001726151,2.0,384.52148439999996,11409,731.2672119,0.559751868
0.5559999760000001,-0.122556455,-0.0063562390000000005,1.0,391.3879395,11412,721.2498779,0.564603746
0.559999975,-0.115531631,-0.009744644,2.0,377.6550293,11415,721.2498779,0.573499739
0.563999975,-0.137164593,0.000598907,1.0,377.6550293,11418,721.2501221,0.602393568
0.567999975,-0.133610487,-0.0014123920000000002,2.0,367.3553467,11421,726.258667,0.627280176
0.571999974,-0.117552437,-0.003412247,1.0,367.3553467,11424,733.7712402000003,0.611096084
0.575999974,-0.1064355,-0.004025459,2.0,367.3553467,11427,726.258667,0.60092181
0.579999974,-0.122562103,0.002248764,1.0,357.0556641,11430,726.2585449,0.60072881
0.583999974,-0.122426428,0.001681328,2.0,353.62243650000005,11432,718.7454834,0.60561794
0.587999973,-0.127587765,-0.000108719,1.0,353.62243650000005,11435,721.2498779,0.617482007
0.591999973,-0.126835316,0.00213623,2.0,346.7559814,11438,736.2758179,0.612316847
0.595999973,-0.1030799,-0.0038156509999999998,1.0,353.62243650000005,11441,726.2584228999997,0.603144467
0.599999973,-0.082011066,-0.008345604,1.0,346.7559814,11444,726.2584839,0.591968834
0.603999972,-0.086665533,-0.008701324,2.0,339.8895264,11447,738.7801513999997,0.561797202
0.607999972,-0.086014345,-0.000757217,1.0,343.3227539,11450,721.2497559,0.5526248220000001
0.611999972,-0.109822407,0.0072536469999999985,1.0,329.5898438,11453,718.7454834,0.575508177
0.615999971,-0.106209666,0.004465103,2.0,326.1566162,11456,723.7542725,0.591379225
0.619999971,-0.12518000599999998,0.007135391,1.0,326.1566162,11459,726.258667,0.610255659
0.623999971,-0.09968273300000001,0.003026009,1.0,326.1566162,11462,721.2498168999997,0.6291319129999999
0.627999971,-0.111812331,0.001758575,2.0,326.1566162,11464,723.7542114,0.63702625
0.63199997,-0.131668583,0.010206223,1.0,319.2901611,11467,728.7628174,0.64087671
0.63599997,-0.12732523699999998,0.006401062,1.0,312.4237061,11470,733.7715454,0.630702555
0.63999997,-0.119774483,-0.001407623,1.0,319.2901611,11473,731.2672119,0.600493968
0.643999969,-0.12272258800000001,0.000520706,2.0,308.9904785,11476,733.7715454,0.585311174
0.647999969,-0.105272226,-0.000165939,1.0,302.1240234,11479,736.2758179,0.573170781
0.651999969,-0.114240348,0.0007629389999999999,1.0,298.69079589999996,11482,723.7541504,0.571010768
0.655999969,-0.106891468,-0.001010895,1.0,298.69079589999996,11485,723.7540893999999,0.587883532
0.6599999679999999,-0.10982842699999999,0.000118256,2.0,298.69079589999996,11488,728.7628174,0.591733932
0.6639999679999999,-0.088954195,-0.0027093890000000004,1.0,298.69079589999996,11491,736.276001,0.57855463
0.6679999679999999,-0.100442849,-0.001243591,1.0,295.25756839999997,11494,726.258606,0.5654124620000001
0.671999968,-0.09621448099999999,-0.000969887,1.0,288.3911133,11497,726.2585449,0.554236889
0.675999967,-0.065724432,-0.007371902,1.0,288.3911133,11499,723.7541504,0.593147874
0.679999967,-0.080847494,-0.005239487,1.0,288.3911133,11502,728.7628174,0.630055606
0.683999967,-0.062725089,-0.001621246,2.0,281.5246582,11505,736.2758789,0.625891864
0.6879999659999999,-0.063635491,-0.003277779,1.0,284.95788569999996,11508,726.2584839,0.626737058
0.6919999659999999,-0.071462505,0.00353241,1.0,267.791748,11511,736.2758179,0.605581045
0.6959999659999999,-0.066232741,0.0009670260000000001,1.0,274.65820310000004,11514,733.7714844,0.569361806
0.6999999659999999,-0.072230935,-0.0013504029999999998,1.0,260.925293,11517,728.7628174,0.5651983620000001
0.703999965,-0.069043837,-0.000667572,1.0,257.4920654,11520,721.2498168999997,0.583072782
0.707999965,-0.054610729000000004,-0.001087189,1.0,264.3585205,11523,723.7542725,0.592933655
0.711999965,-0.068422608,0.002975464,1.0,260.925293,11526,723.7542114,0.595819294
0.715999965,-0.067519866,0.004491806,1.0,254.05883790000001,11529,726.2585449,0.6126920579999999
0.7199999640000001,-0.059386205,0.002186775,1.0,257.4920654,11531,726.2585449,0.6345737579999999
0.7239999640000001,-0.068677627,0.002937317,1.0,247.19238280000002,11534,726.2584228999997,0.64944309
0.7279999640000001,-0.06552696200000001,0.00538063,1.0,247.19238280000002,11537,736.2758179,0.634260535
0.7319999629999999,-0.075955808,0.006782531999999999,1.0,247.19238280000002,11540,728.7626953,0.616072655
0.7359999629999999,-0.079021797,0.004406929,1.0,240.32592769999997,11543,726.2584839,0.6229652170000001
0.7399999629999999,-0.09903463,0.00787735,1.0,236.89270019999998,11546,726.2584839,0.621769726
0.7439999629999999,-0.097071715,0.007673264,1.0,233.4594727,11549,728.7628784,0.624655366
0.7479999620000001,-0.10319841699999999,0.007764816,1.0,233.4594727,11552,728.7628174,0.630472064
0.7519999620000001,-0.09613420800000001,0.004125595,1.0,223.15979,11555,733.7716063999999,0.59829694
0.7559999620000001,-0.104244485,0.002260208,1.0,230.02624509999998,11558,733.7717285,0.564118385
0.7599999609999999,-0.10521283699999999,-0.000565529,1.0,226.5930176,11561,726.2585449,0.5478969220000001
0.7639999609999999,-0.137538746,0.006646155999999999,1.0,216.293335,11564,726.258728,0.564806819
0.7679999609999999,-0.125748917,0.003310204,1.0,216.293335,11566,721.2497559,0.607687831
0.7719999609999999,-0.11932904300000001,0.0031700129999999997,0.0,216.293335,11569,726.2584839,0.633613408
0.77599996,-0.130115032,0.000746727,1.0,219.7265625,11572,728.7627562999999,0.63842839
0.77999996,-0.139885783,0.004362106,1.0,209.42687990000002,11575,728.7628174,0.63229835
0.78399996,-0.149603412,0.004276276,1.0,202.56042480000002,11578,726.2585449,0.61514926
0.78799996,-0.140043437,0.001944542,1.0,195.6939697,11581,728.7628174,0.594920814
0.7919999590000001,-0.12692292,-0.001243591,1.0,202.56042480000002,11584,726.2585449,0.594801247
0.7959999590000001,-0.12517458199999998,-0.003902435,0.0,195.6939697,11587,731.2670897999999,0.592604101
0.7999999590000001,-0.14886812900000002,0.0008459089999999999,1.0,202.56042480000002,11590,728.7630005,0.59548974
0.803999958,-0.15485321,0.000595093,1.0,192.26074219999998,11593,728.7630005,0.5943684579999999
0.807999958,-0.152776837,-0.000330925,1.0,181.9610596,11596,736.276001,0.5771452189999999
0.811999958,-0.1616133,0.003445625,0.0,185.3942871,11598,731.2672729,0.5630013939999999
0.815999958,-0.148854762,-0.004663467,1.0,188.8275146,11601,731.2670897999999,0.566814661
0.8199999570000001,-0.148577467,-0.003795624,1.0,178.52783200000005,11604,733.7713623,0.563689888
0.8239999570000001,-0.195312932,0.005819321,1.0,171.66137700000004,11607,731.2670287999997,0.584606767
0.8279999570000001,-0.188243568,0.005208969,0.0,171.66137700000004,11610,718.7453613,0.61847204
0.8319999570000001,-0.160454825,-0.007219315,1.0,181.9610596,11613,726.2585449,0.631375015
0.835999956,-0.16791029300000002,-0.003753662,1.0,178.52783200000005,11616,718.7455444,0.652217746
0.839999956,-0.168603033,-0.0023498539999999997,0.0,164.7949219,11619,748.7977295,0.64508605
0.843999956,-0.15444167,-0.00584507,1.0,164.7949219,11622,733.7717285,0.60990572
0.847999955,-0.175797731,-0.0016460420000000001,1.0,164.7949219,11625,748.7977295,0.571646035
0.851999955,-0.18899275399999999,0.00043296800000000015,0.0,151.0620117,11628,731.2674561000001,0.547484815
0.855999955,-0.161346152,-0.008990288,1.0,161.3616943,11631,716.241272,0.5603137020000001
0.859999955,-0.16422914,-0.008137703,0.0,147.62878419999996,11633,728.7628174,0.584235847
0.8639999540000001,-0.164057076,-0.0050277709999999995,1.0,157.9284668,11636,721.2497559,0.605152726
0.8679999540000001,-0.17749021899999998,0.002998352,1.0,144.19555659999997,11639,723.7540893999999,0.633007705
0.8719999540000001,-0.182743445,0.000757217,0.0,144.19555659999997,11642,728.7628174,0.636895061
0.875999953,-0.144048214,-0.008796692,1.0,137.32910159999997,11645,728.7626953,0.622676849
0.879999953,-0.12057370699999999,-0.010726929,0.0,137.32910159999997,11648,716.2410888999997,0.649604142
0.883999953,-0.167832747,0.000658035,1.0,130.4626465,11651,723.7542725,0.6844714279999999
0.887999953,-0.171984568,-0.0008955,0.0,130.4626465,11654,736.276001,0.681346655
0.891999952,-0.17645739,-0.001461029,1.0,133.895874,11657,733.7717285,0.65618366
0.895999952,-0.15827718400000002,-0.003941536,0.0,120.1629639,11660,733.7717285,0.637958467
0.899999952,-0.161535934,9.15527e-05,1.0,123.59619140000001,11662,728.7628784,0.622812927
0.903999952,-0.177970305,0.006446838000000001,0.0,120.1629639,11665,723.7540893999999,0.597576082
0.907999951,-0.15260052699999999,-0.00415802,1.0,116.72973629999998,11668,743.7888184,0.559390545
0.911999951,-0.141119093,-0.006830215,0.0,116.72973629999998,11671,726.2584839,0.542241454
0.915999951,-0.16557616,0.0024156570000000003,1.0,113.2965088,11674,728.7627562999999,0.550061405
0.91999995,-0.17801193899999998,0.003147125,0.0,113.2965088,11677,723.7540893999999,0.559959173
0.92399995,-0.18659903100000005,0.003477097,1.0,99.56359863,11680,718.7455444,0.5968298910000001
0.92799995,-0.140740052,-0.00879097,0.0,109.86328130000001,11683,718.7453613,0.6387832760000001
0.93199995,-0.165343076,-0.00075531,0.0,96.13037109,11686,743.7891846,0.625641108
0.935999949,-0.142337397,-0.001298904,1.0,102.9968262,11689,736.276001,0.589384675
0.9399999490000001,-0.16289261,-0.002031326,0.0,96.13037109,11692,738.7802734,0.560214758
0.9439999490000001,-0.15738533400000002,-0.000313759,1.0,96.13037109,11695,723.7542725,0.564028263
0.9479999490000001,-0.173702672,0.0026216509999999996,0.0,85.83068848,11697,721.2498779,0.5799365639999999
0.951999948,-0.180060282,0.002555847,0.0,89.26391602,11700,738.7800903,0.567796171
0.955999948,-0.165700972,-0.00037288699999999997,1.0,75.53100586,11703,726.258667,0.54255873
0.959999948,-0.18430477399999998,-0.000715256,0.0,68.66455078,11706,726.2583618,0.528414905
0.963999947,-0.170372188,0.00150013,0.0,65.23132324,11709,736.2757568,0.51219362
0.967999947,-0.16135761099999998,-0.00046730000000000003,0.0,75.53100586,11712,731.2669678,0.5140775439999999
0.971999947,-0.196347088,0.00153923,1.0,75.53100586,11715,721.2498168999997,0.5459393260000001
0.975999947,-0.165460512,0.0021457670000000002,0.0,68.66455078,11718,721.2498168999997,0.5758715870000001
0.979999946,-0.158052012,-0.002840042,0.0,68.66455078,11721,721.2499389999997,0.612816334
0.983999946,-0.16997279199999998,-0.000950813,1.0,54.93164063,11724,718.7456665,0.644678354
0.987999946,-0.17641991399999998,0.002258301,0.0,61.79809570000001,11727,726.2585449,0.65958488
0.991999945,-0.165928498,-0.004095078,0.0,61.79809570000001,11729,731.2672119,0.656385958
0.995999945,-0.150871903,-0.002182007,0.0,54.93164063,11732,731.2672119,0.636231482
0.999999945,-0.16529265,-0.00437355,1.0,51.49841309,11735,751.3018187999999,0.591033757
1.003999945,-0.185854569,0.0045289990000000006,0.0,51.49841309,11738,728.7626343,0.574812591
1.007999944,-0.200388834,0.002506256,0.0,48.06518555,11741,728.7626953,0.57569468
1.011999944,-0.17115581,0.00063324,0.0,41.19873047,11744,723.7540893999999,0.582513094
1.015999944,-0.180048138,0.001615524,0.0,37.76550293,11747,713.7369385,0.607436657
1.019999944,-0.198431313,0.0027856829999999997,0.0,34.33227539,11750,723.7540893999999,0.62735188
1.023999943,-0.172440022,-5.722050000000001e-06,1.0,37.76550293,11753,738.7802734,0.6271584029999999
1.027999943,-0.179167181,-0.002566338,0.0,37.76550293,11756,731.267395,0.616019726
1.031999943,-0.17309495800000002,-0.0035276409999999998,0.0,34.33227539,11759,718.7453613,0.613822579
1.0359999420000001,-0.18572881800000002,-0.000137329,0.0,27.46582031,11761,718.7455444,0.6437549
1.0399999420000001,-0.163177699,-0.0019483570000000002,0.0,27.46582031,11764,721.2497559,0.681701243
1.0439999420000001,-0.198587015,-0.002103806,0.0,20.59936523,11767,731.2669067,0.68952173
1.0479999420000001,-0.17225965899999998,-0.000551224,0.0,17.166137699999997,11770,733.7712402000003,0.682389975
1.051999941,-0.179339439,0.004079819,0.0,24.03259277,11773,741.284729,0.645131946
1.0559999409999998,-0.170603007,-0.000522614,0.0,10.29968262,11776,741.2844238,0.595927119
1.0599999409999998,-0.165900841,-0.010229110999999999,0.0,13.73291016,11779,721.2498168999997,0.581783295
1.0639999409999998,-0.162125558,-0.0016746520000000002,0.0,3.4332275389999998,11782,728.7630005,0.591607094
1.06799994,-0.16042266800000002,-0.003660202,0.0,6.8664550779999995,11785,723.7540893999999,0.594492793
1.07199994,-0.169735894,-0.0010662080000000001,0.0,0.0,11788,723.7542725,0.59830606
1.07599994,-0.150817081,-0.006221771,0.0,3.4332275389999998,11791,721.2499389999997,0.610207081
1.0799999390000001,-0.144411325,-0.0026245120000000003,0.0,0.0,11794,726.2585449,0.623036146
1.0839999390000001,-0.125405565,-0.008104324,0.0,-6.8664550779999995,11796,731.2672119,0.636940897
1.0879999390000001,-0.093618311,-0.015769958,0.0,-3.4332275389999998,11799,731.2672119,0.634817898
1.0919999390000001,-0.080994345,-0.014603615,0.0,-3.4332275389999998,11802,728.7626343,0.615591228
1.095999938,-0.046997726,-0.025190353,0.0,-13.73291016,11805,718.7452392999999,0.61346817
1.099999938,-0.002390264,-0.026891707999999997,0.0,-13.73291016,11808,728.7630005,0.605260491
1.103999938,0.034486897,-0.026565552000000003,0.0,-17.166137699999997,11811,736.2758179,0.604139209
1.107999938,0.053378239,-0.020046234,0.0,-20.59936523,11814,723.7541504,0.614037037
1.111999937,0.077414192,-0.021064758,0.0,-24.03259277,11817,741.2844238,0.581787825
1.115999937,0.08463838,-0.013088226000000001,0.0,-27.46582031,11820,736.2758179,0.537591815
1.119999937,0.08698573,-0.007107735,0.0,-24.03259277,11823,726.2588501,0.526378989
1.123999936,0.125024319,-0.007202148,0.0,-24.03259277,11826,718.7456665,0.54228723
1.127999936,0.12335894300000001,-0.0023365020000000003,0.0,-41.19873047,11828,721.2498779,0.584240615
1.131999936,0.131252229,-0.0035133359999999997,0.0,-37.76550293,11831,726.2583618,0.619107664
1.135999936,0.155669048,-0.001048088,-1.0,-41.19873047,11834,728.7629394999999,0.632010639
1.139999935,0.16754849300000002,-0.0004549030000000001,0.0,-41.19873047,11837,726.2583618,0.641834259
1.143999935,0.164369017,0.001092911,0.0,-48.06518555,11840,731.2669678,0.627690434
1.147999935,0.221797407,-0.008794785,0.0,-48.06518555,11843,731.2672729,0.607536077
