timestamp, cut torque, cut lag error, cut position, cut speed, film position, film speed, film lag error
0.096000007,-0.226540133,-0.003054619,10.0,192.2607422,11138,197.8428497,0.681527615
0.100000007,-0.25776034600000003,0.00144577,11.0,205.9936523,11139,207.8601532,0.67491883
0.104000007,-0.236500859,-0.000968933,12.0,219.7265625,11140,210.36441040000003,0.6736127140000001
0.108000006,-0.223333225,-0.004275322,13.0,223.15979,11141,227.8950806,0.678008378
0.112000006,-0.210513562,-0.014120102,14.0,236.8927002,11141,237.9121552,0.684490383
0.116000006,-0.216340438,-0.0013751979999999998,15.0,240.3259277,11142,245.42517090000004,0.689417541
0.120000006,-0.264610112,0.010669708,16.0,240.3259277,11143,252.9381866,0.690105915
0.124000005,-0.260528088,0.005581856,17.0,257.4920654,11144,260.451355,0.698895872
0.128000005,-0.21841079,-0.001490593,18.0,260.925293,11145,267.9642944,0.717056453
0.132000005,-0.228137359,-0.000681877,19.0,264.3585205,11147,280.4861755,0.7368343470000001
0.136000004,-0.224815711,0.000720978,20.0,281.5246582,11148,293.0077515000001,0.758464873
0.140000004,-0.239501715,0.004107475,21.0,288.3911133,11149,303.0252075,0.778127551
0.144000004,-0.249801427,0.005365371999999999,22.0,305.55725099999995,11150,310.5380859,0.791997671
0.148000004,-0.241252244,0.004493713,24.0,312.4237061,11151,318.051178,0.80123359
0.152000003,-0.255569398,0.0024156570000000003,25.0,319.2901611,11153,328.0683899,0.814956784
0.156000003,-0.26533553,0.004610062,26.0,333.0230713,11154,335.5814209,0.831276298
0.160000003,-0.288023651,0.013578415,27.0,329.5898438,11155,353.11184689999993,0.846237302
0.164000003,-0.301878005,0.011219025,29.0,336.4562988,11157,360.6249084,0.856885731
0.16800000199999998,-0.292653024,0.006666183000000001,30.0,343.3227539,11158,373.1465149,0.85924083
0.172000002,-0.280380368,-0.004241943,32.0,353.62243650000005,11160,383.1639404,0.849266827
0.176000002,-0.286557078,-0.001180649,33.0,363.9221191,11161,400.69458010000005,0.836954236
0.18000000100000002,-0.31351006,0.005527496,34.0,370.7885742,11163,408.207428,0.823252141
0.184000001,-0.299281448,0.006202698,36.0,374.2218018,11165,415.7204895,0.7990356679999999
0.18800000100000006,-0.279348403,-0.006743430999999999,37.0,394.821167,11166,420.7289124,0.787239075
0.192000001,-0.272787422,-0.006139755,39.0,394.821167,11168,430.7466431,0.784726083
0.196,-0.28695336,-0.002111435,41.0,391.3879395,11170,435.755188,0.7983191609999999
0.2,-0.28676635,0.00069809,42.0,408.5540771,11172,448.27706910000006,0.8158247470000001
0.204,-0.24804537,-0.013549805,44.0,418.8537598,11173,453.2852478,0.832992136
0.208,-0.224425226,-0.013372421,46.0,429.1534424,11175,473.3201599,0.8415709140000001
0.211999999,-0.25635072600000003,-0.005216599000000001,47.0,422.2869873,11177,480.8333435,0.848311603
0.215999999,-0.226325065,-0.01433754,49.0,439.453125,11179,490.850769,0.859901905
0.219999999,-0.224986374,-0.005773544,51.0,449.7528076,11181,503.3722229,0.8499819040000001
0.223999998,-0.222748637,-0.002035141,53.0,449.7528076,11183,518.3982543999998,0.8192130329999999
0.227999998,-0.223058581,0.001621246,54.0,460.0524902,11185,525.911438,0.7822162509999999
0.231999998,-0.189884633,-0.013196945,56.0,463.4857178,11187,533.4243164,0.767648518
0.235999998,-0.189363018,-0.00487709,58.0,460.0524902,11189,525.911438,0.7740893959999999
0.239999997,-0.214041665,-0.00163269,60.0,463.4857178,11191,545.9459839,0.7750080229999999
0.243999997,-0.215226933,0.005400658000000001,62.0,473.7854004,11194,550.9550171,0.77996397
0.247999997,-0.215584412,0.002914429,64.0,484.085083,11196,560.9720459,0.792424738
0.251999996,-0.176821411,-0.009634018,66.0,494.3847656,11198,563.4763793999998,0.808861077
0.255999996,-0.189571828,0.001348495,68.0,494.3847656,11200,570.9894409,0.823714554
0.259999996,-0.19154191,-0.001195908,70.0,487.5183105,11203,591.0240478999998,0.834361672
0.263999996,-0.184854701,-0.0013179779999999998,72.0,497.8179932,11205,608.5547485000002,0.82417202
0.267999995,-0.20737657,0.009462357,74.0,497.8179932,11208,611.0588379,0.797526121
0.271999995,-0.218265727,0.008647919,76.0,504.6844482,11210,611.0587158,0.7647424340000001
0.275999995,-0.175535947,-0.007829665999999999,78.0,508.1176758,11212,621.0761107999998,0.758212984
0.279999995,-0.155585051,-0.010472298,80.0,521.8505859,11215,626.085022,0.754143357
0.283999994,-0.146814793,-0.005874634,82.0,514.9841309,11217,638.6067505,0.730763912
0.287999994,-0.155938357,-0.00160408,84.0,514.9841309,11220,633.5979004,0.730389655
0.291999994,-0.157446206,0.001056671,86.0,521.8505859,11223,638.6065674,0.745174289
0.295999993,-0.169763759,0.002407074,88.0,518.4173584,11225,658.6414185,0.739244699
0.299999993,-0.126509413,-0.002150536,90.0,525.2838135,11228,661.1456299,0.7247852090000001
0.303999993,-0.131748989,-0.000517845,92.0,532.1502686000001,11230,671.1627808,0.704888403
0.307999993,-0.095245369,-0.008453369,94.0,539.0167236000002,11233,663.6500244,0.6946910620000001
0.311999992,-0.111319065,-0.0050115590000000005,97.0,535.5834961,11236,666.1542357999998,0.715314448
0.315999992,-0.11697828,0.001926422,99.0,539.0167236000002,11238,666.1542357999998,0.763743162
0.319999992,-0.124880649,0.006864548000000001,101.0,539.0167236000002,11241,686.1889037999998,0.7929968829999999
0.323999992,-0.139130354,0.010568619,103.0,542.4499512,11244,691.1977539,0.7909566159999999
0.327999991,-0.169418395,0.010322571,105.0,535.5834961,11247,696.2067871,0.781660974
0.331999991,-0.179011285,0.013414383,107.0,539.0167236000002,11250,716.2410278,0.7430074809999999
0.335999991,-0.17696681600000005,0.015974998,109.0,535.5834961,11252,706.2234497000002,0.7019521
0.33999999,-0.17987078399999998,0.011593818999999998,112.0,532.1502686000001,11255,703.7195435,0.69143492
0.34399999,-0.166250184,0.003124237,114.0,532.1502686000001,11258,716.241272,0.6833002570000001
0.34799999,-0.16808962800000002,0.003416061,116.0,528.717041,11261,716.2409058,0.681313038
0.35199999,-0.16360113,0.000259399,118.0,525.2838135,11264,708.7280272999999,0.6963319179999999
0.355999989,-0.159851879,-0.00169754,120.0,525.2838135,11267,718.7456055,0.706095934
0.359999989,-0.156743452,-0.000889778,122.0,539.0167236000002,11270,723.7542114,0.71636641
0.363999989,-0.165444717,0.005641937,124.0,525.2838135,11272,728.7626343,0.7068702579999999
0.367999989,-0.219462872,0.015745163,126.0,525.2838135,11275,728.7630005,0.6702194810000001
0.371999988,-0.18401067,0.004780769,129.0,525.2838135,11278,731.2670287999998,0.657211244
0.375999988,-0.171049073,-0.002069473,131.0,525.2838135,11281,731.2670287999998,0.664485455
0.379999988,-0.182293594,-0.000377655,133.0,514.9841309,11284,731.2672729,0.654596806
0.383999987,-0.16663529,-0.000109673,135.0,511.5509033,11287,731.2669678,0.643165886
0.3879999870000001,-0.20192948,0.005599022,137.0,518.4173584,11290,736.2758179,0.628021896
0.3919999870000001,-0.204797864,0.004386902,139.0,501.25122069999986,11293,731.2672119,0.5857923629999999
0.3959999870000001,-0.203764647,0.00586319,141.0,501.25122069999986,11296,738.7800903,0.553580225
0.399999986,-0.202657953,-0.00079155,143.0,490.9515381,11299,736.276001,0.526376665
0.403999986,-0.187592804,-0.004926682,145.0,494.3847656,11302,716.241394,0.526220083
0.407999986,-0.211318552,0.003234863,147.0,490.9515381,11305,721.2499389999998,0.554149091
0.411999985,-0.201036349,0.000347137,149.0,487.5183105,11307,721.2497559,0.579035878
0.415999985,-0.21702747,0.000141144,151.0,480.6518555,11310,716.241272,0.601919115
0.419999985,-0.217432156,0.003990173,153.0,480.6518555,11313,731.2672729,0.6127815839999999
0.423999985,-0.209252685,0.003652573,155.0,487.5183105,11316,731.2672729,0.597598851
0.427999984,-0.2221573,0.002036095,157.0,484.085083,11319,731.2669678,0.592433691
0.431999984,-0.191009194,-0.005303383,158.0,480.6518555,11322,726.258667,0.6083417529999999
0.435999984,-0.179334715,-0.01133728,160.0,477.2186279,11325,731.2669678,0.60417825
0.439999984,-0.210543245,-0.003705978,162.0,470.35217289999986,11328,731.2672119,0.605023324
0.443999983,-0.189503461,-0.005757332,164.0,466.9189453,11331,731.2670897999999,0.60787195
0.447999983,-0.230176613,0.001735687,166.0,456.6192627,11334,723.7541504,0.599701405
0.451999983,-0.16811344,-0.008690834,168.0,463.4857178,11337,728.7630615,0.600583494
0.455999982,-0.184123442,-0.005452156,170.0,453.1860352,11339,731.2669067,0.601428747
0.459999982,-0.176062599,-0.009147644,171.0,449.7528076,11342,728.7629394999999,0.600270271
0.463999982,-0.19230859,-0.001772881,173.0,449.7528076,11345,728.7630005,0.615139663
0.467999982,-0.187249184,0.001264572,175.0,449.7528076,11348,728.7626953,0.63101089
0.471999981,-0.171209112,-0.004003525,177.0,442.8863525,11351,718.7455444,0.665952027
0.475999981,-0.144774824,-0.006587029,179.0,439.453125,11354,721.2498168999998,0.7038612959999999
0.479999981,-0.169562817,-0.005113602,180.0,432.5866699,11357,736.2758179,0.7087133529999999
0.483999981,-0.145406246,-0.006447792,182.0,442.8863525,11360,736.276001,0.676501215
0.48799998,-0.16888710899999998,0.000398636,184.0,422.2869873,11363,733.7717285,0.64128381
0.49199998,-0.156702802,0.001836777,186.0,429.1534424,11366,728.7627562999999,0.623095989
0.49599998,-0.145496711,-0.001045227,187.0,429.1534424,11369,721.2499389999998,0.638002336
0.499999979,-0.156785816,0.002886772,189.0,422.2869873,11371,721.2494507,0.655877113
0.5039999789999999,-0.158909038,0.005393981999999999,191.0,422.2869873,11374,723.7541504,0.650711715
0.5079999789999999,-0.161464676,0.003730774,192.0,418.8537598,11377,731.2672729,0.647549808
0.5119999789999999,-0.15484730900000002,0.000649452,194.0,415.4205322,11380,731.2670287999998,0.6433863639999999
0.515999978,-0.150187105,0.003016472,196.0,411.9873047,11383,723.7541504,0.6392597560000001
0.519999978,-0.150799379,0.002595901,197.0,408.5540771,11386,713.7366333,0.662143052
0.523999978,-0.13869388400000002,0.000900269,199.0,408.5540771,11389,728.7629394999999,0.6770123840000001
0.527999977,-0.16329214,0.001778603,200.0,401.68762210000006,11392,721.2497559,0.6758540270000001
0.531999977,-0.126677558,-0.006987571999999999,202.0,401.68762210000006,11395,721.2499389999998,0.669687092
0.535999977,-0.137442425,-0.0006752010000000001,204.0,391.3879395,11398,728.7627562999999,0.659513056
0.539999977,-0.152414307,0.000120163,205.0,394.821167,11401,733.7716675,0.648374379
0.543999976,-0.142649785,0.000893593,207.0,387.9547119,11404,736.2756347999998,0.628183067
0.547999976,-0.154281646,0.00576973,208.0,381.0882568,11406,738.7800903,0.584951758
0.5519999760000001,-0.146756142,-0.001726151,210.0,384.5214844,11409,731.2672119,0.559751868
0.5559999760000001,-0.122556455,-0.0063562390000000005,211.0,391.3879395,11412,721.2498779,0.564603746
0.559999975,-0.115531631,-0.009744644,213.0,377.6550293,11415,721.2498779,0.573499739
0.563999975,-0.137164593,0.000598907,214.0,377.6550293,11418,721.2501221,0.602393568
0.567999975,-0.133610487,-0.0014123920000000002,216.0,367.3553467,11421,726.258667,0.627280176
0.571999974,-0.117552437,-0.003412247,217.0,367.3553467,11424,733.7712402000002,0.611096084
0.575999974,-0.1064355,-0.004025459,219.0,367.3553467,11427,726.258667,0.60092181
0.579999974,-0.122562103,0.002248764,220.0,357.0556641,11430,726.2585449,0.60072881
0.583999974,-0.122426428,0.001681328,222.0,353.62243650000005,11432,718.7454834,0.60561794
0.587999973,-0.127587765,-0.000108719,223.0,353.62243650000005,11435,721.2498779,0.617482007
0.591999973,-0.126835316,0.00213623,225.0,346.7559814,11438,736.2758179,0.612316847
0.595999973,-0.1030799,-0.003815651,226.0,353.62243650000005,11441,726.2584228999998,0.603144467
0.599999973,-0.082011066,-0.008345604,227.0,346.7559814,11444,726.2584839,0.591968834
0.603999972,-0.086665533,-0.008701324,229.0,339.8895264,11447,738.7801513999998,0.561797202
0.607999972,-0.086014345,-0.000757217,230.0,343.3227539,11450,721.2497559,0.5526248220000001
0.611999972,-0.109822407,0.0072536469999999985,231.0,329.5898438,11453,718.7454834,0.575508177
0.615999971,-0.106209666,0.004465103,233.0,326.1566162,11456,723.7542725,0.591379225
0.619999971,-0.12518000599999998,0.007135391,234.0,326.1566162,11459,726.258667,0.610255659
0.623999971,-0.099682733,0.003026009,235.0,326.1566162,11462,721.2498168999998,0.6291319129999999
0.627999971,-0.111812331,0.001758575,237.0,326.1566162,11464,723.7542114,0.63702625
0.63199997,-0.131668583,0.010206223,238.0,319.2901611,11467,728.7628174,0.64087671
0.63599997,-0.12732523699999998,0.006401062,239.0,312.4237061,11470,733.7715454,0.630702555
0.63999997,-0.119774483,-0.001407623,240.0,319.2901611,11473,731.2672119,0.600493968
0.643999969,-0.122722588,0.000520706,242.0,308.9904785,11476,733.7715454,0.585311174
0.647999969,-0.105272226,-0.000165939,243.0,302.1240234,11479,736.2758179,0.573170781
0.651999969,-0.114240348,0.0007629389999999999,244.0,298.6907959,11482,723.7541504,0.571010768
0.655999969,-0.106891468,-0.001010895,245.0,298.6907959,11485,723.7540893999999,0.587883532
0.6599999679999999,-0.109828427,0.000118256,247.0,298.6907959,11488,728.7628174,0.591733932
0.6639999679999999,-0.088954195,-0.0027093890000000004,248.0,298.6907959,11491,736.276001,0.57855463
0.6679999679999999,-0.100442849,-0.001243591,249.0,295.2575684,11494,726.258606,0.5654124620000001
0.671999968,-0.096214481,-0.000969887,250.0,288.3911133,11497,726.2585449,0.554236889
0.675999967,-0.065724432,-0.007371902,251.0,288.3911133,11499,723.7541504,0.593147874
0.679999967,-0.080847494,-0.005239487,252.0,288.3911133,11502,728.7628174,0.630055606
0.683999967,-0.062725089,-0.001621246,254.0,281.5246582,11505,736.2758789,0.625891864
0.6879999659999999,-0.063635491,-0.003277779,255.0,284.9578857,11508,726.2584839,0.626737058
0.6919999659999999,-0.071462505,0.00353241,256.0,267.791748,11511,736.2758179,0.605581045
0.6959999659999999,-0.066232741,0.000967026,257.0,274.65820310000004,11514,733.7714844,0.569361806
0.6999999659999999,-0.072230935,-0.0013504029999999998,258.0,260.925293,11517,728.7628174,0.5651983620000001
0.703999965,-0.069043837,-0.000667572,259.0,257.4920654,11520,721.2498168999998,0.583072782
0.707999965,-0.054610729,-0.001087189,260.0,264.3585205,11523,723.7542725,0.592933655
0.711999965,-0.068422608,0.002975464,261.0,260.925293,11526,723.7542114,0.595819294
0.715999965,-0.067519866,0.004491806,262.0,254.0588379,11529,726.2585449,0.6126920579999999
0.7199999640000001,-0.059386205,0.002186775,263.0,257.4920654,11531,726.2585449,0.6345737579999999
0.7239999640000001,-0.068677627,0.002937317,264.0,247.1923828,11534,726.2584228999998,0.64944309
0.7279999640000001,-0.06552696200000001,0.00538063,265.0,247.1923828,11537,736.2758179,0.634260535
0.7319999629999999,-0.075955808,0.006782531999999999,266.0,247.1923828,11540,728.7626953,0.616072655
0.7359999629999999,-0.079021797,0.004406929,267.0,240.3259277,11543,726.2584839,0.6229652170000001
0.7399999629999999,-0.09903463,0.00787735,268.0,236.8927002,11546,726.2584839,0.621769726
0.7439999629999999,-0.097071715,0.007673264,269.0,233.4594727,11549,728.7628784,0.624655366
0.7479999620000001,-0.103198417,0.007764816,270.0,233.4594727,11552,728.7628174,0.630472064
0.7519999620000001,-0.096134208,0.004125595,271.0,223.15979,11555,733.7716063999999,0.59829694
0.7559999620000001,-0.104244485,0.002260208,272.0,230.0262451,11558,733.7717285,0.564118385
0.7599999609999999,-0.105212837,-0.000565529,273.0,226.5930176,11561,726.2585449,0.5478969220000001
0.7639999609999999,-0.137538746,0.006646155999999999,274.0,216.293335,11564,726.258728,0.564806819
0.7679999609999999,-0.125748917,0.003310204,275.0,216.293335,11566,721.2497559,0.607687831
0.7719999609999999,-0.119329043,0.003170013,275.0,216.293335,11569,726.2584839,0.633613408
0.77599996,-0.130115032,0.000746727,276.0,219.7265625,11572,728.7627562999999,0.63842839
0.77999996,-0.139885783,0.004362106,277.0,209.4268799,11575,728.7628174,0.63229835
0.78399996,-0.149603412,0.004276276,278.0,202.5604248,11578,726.2585449,0.61514926
0.78799996,-0.140043437,0.001944542,279.0,195.6939697,11581,728.7628174,0.594920814
0.7919999590000001,-0.12692292,-0.001243591,280.0,202.5604248,11584,726.2585449,0.594801247
0.7959999590000001,-0.12517458199999998,-0.003902435,280.0,195.6939697,11587,731.2670897999999,0.592604101
0.7999999590000001,-0.14886812900000002,0.0008459089999999999,281.0,202.5604248,11590,728.7630005,0.59548974
0.803999958,-0.15485321,0.000595093,282.0,192.2607422,11593,728.7630005,0.5943684579999999
0.807999958,-0.152776837,-0.000330925,283.0,181.9610596,11596,736.276001,0.5771452189999999
0.811999958,-0.1616133,0.003445625,283.0,185.3942871,11598,731.2672729,0.5630013939999999
0.815999958,-0.148854762,-0.004663467,284.0,188.8275146,11601,731.2670897999999,0.566814661
0.8199999570000001,-0.148577467,-0.003795624,285.0,178.52783200000005,11604,733.7713623,0.563689888
0.8239999570000001,-0.195312932,0.005819321,286.0,171.66137700000004,11607,731.2670287999998,0.584606767
0.8279999570000001,-0.188243568,0.005208969,286.0,171.66137700000004,11610,718.7453613,0.61847204
0.8319999570000001,-0.160454825,-0.007219315,287.0,181.9610596,11613,726.2585449,0.631375015
0.835999956,-0.16791029300000002,-0.003753662,288.0,178.52783200000005,11616,718.7455444,0.652217746
0.839999956,-0.168603033,-0.002349854,288.0,164.7949219,11619,748.7977295,0.64508605
0.843999956,-0.15444167,-0.00584507,289.0,164.7949219,11622,733.7717285,0.60990572
0.847999955,-0.175797731,-0.001646042,290.0,164.7949219,11625,748.7977295,0.571646035
0.851999955,-0.188992754,0.0004329680000000001,290.0,151.0620117,11628,731.2674561000001,0.547484815
0.855999955,-0.161346152,-0.008990288,291.0,161.3616943,11631,716.241272,0.5603137020000001
0.859999955,-0.16422914,-0.008137703,291.0,147.62878419999996,11633,728.7628174,0.584235847
0.8639999540000001,-0.164057076,-0.005027771,292.0,157.9284668,11636,721.2497559,0.605152726
0.8679999540000001,-0.17749021899999998,0.002998352,293.0,144.19555659999997,11639,723.7540893999999,0.633007705
0.8719999540000001,-0.182743445,0.000757217,293.0,144.19555659999997,11642,728.7628174,0.636895061
0.875999953,-0.144048214,-0.008796692,294.0,137.32910159999997,11645,728.7626953,0.622676849
0.879999953,-0.120573707,-0.010726929,294.0,137.32910159999997,11648,716.2410888999998,0.649604142
0.883999953,-0.167832747,0.000658035,295.0,130.4626465,11651,723.7542725,0.6844714279999999
0.887999953,-0.171984568,-0.0008955,295.0,130.4626465,11654,736.276001,0.681346655
0.891999952,-0.17645739,-0.001461029,296.0,133.895874,11657,733.7717285,0.65618366
0.895999952,-0.15827718400000002,-0.003941536,296.0,120.1629639,11660,733.7717285,0.637958467
0.899999952,-0.161535934,9.15527e-05,297.0,123.5961914,11662,728.7628784,0.622812927
0.903999952,-0.177970305,0.006446838000000001,297.0,120.1629639,11665,723.7540893999999,0.597576082
0.907999951,-0.152600527,-0.00415802,298.0,116.72973629999998,11668,743.7888184,0.559390545
0.911999951,-0.141119093,-0.006830215,298.0,116.72973629999998,11671,726.2584839,0.542241454
0.915999951,-0.16557616,0.0024156570000000003,299.0,113.2965088,11674,728.7627562999999,0.550061405
0.91999995,-0.17801193899999998,0.003147125,299.0,113.2965088,11677,723.7540893999999,0.559959173
0.92399995,-0.18659903100000005,0.003477097,300.0,99.56359863,11680,718.7455444,0.5968298910000001
0.92799995,-0.140740052,-0.00879097,300.0,109.8632813,11683,718.7453613,0.6387832760000001
0.93199995,-0.165343076,-0.00075531,300.0,96.13037109,11686,743.7891846,0.625641108
0.935999949,-0.142337397,-0.001298904,301.0,102.9968262,11689,736.276001,0.589384675
0.939999949,-0.16289261,-0.002031326,301.0,96.13037109,11692,738.7802734,0.560214758
0.943999949,-0.15738533400000002,-0.000313759,302.0,96.13037109,11695,723.7542725,0.564028263
0.947999949,-0.173702672,0.002621651,302.0,85.83068848,11697,721.2498779,0.5799365639999999
0.951999948,-0.180060282,0.002555847,302.0,89.26391602,11700,738.7800903,0.567796171
0.955999948,-0.165700972,-0.000372887,303.0,75.53100586,11703,726.258667,0.54255873
0.959999948,-0.184304774,-0.000715256,303.0,68.66455078,11706,726.2583618,0.528414905
0.963999947,-0.170372188,0.00150013,303.0,65.23132324,11709,736.2757568,0.51219362
0.967999947,-0.16135761099999998,-0.0004673,303.0,75.53100586,11712,731.2669678,0.5140775439999999
0.971999947,-0.196347088,0.00153923,304.0,75.53100586,11715,721.2498168999998,0.5459393260000001
0.975999947,-0.165460512,0.002145767,304.0,68.66455078,11718,721.2498168999998,0.5758715870000001
0.979999946,-0.158052012,-0.002840042,304.0,68.66455078,11721,721.2499389999998,0.612816334
0.983999946,-0.16997279199999998,-0.000950813,305.0,54.93164063,11724,718.7456665,0.644678354
0.987999946,-0.17641991399999998,0.002258301,305.0,61.79809570000001,11727,726.2585449,0.65958488
0.991999945,-0.165928498,-0.004095078,305.0,61.79809570000001,11729,731.2672119,0.656385958
0.995999945,-0.150871903,-0.002182007,305.0,54.93164063,11732,731.2672119,0.636231482
0.999999945,-0.16529265,-0.00437355,306.0,51.49841309,11735,751.3018187999999,0.591033757
1.003999945,-0.185854569,0.0045289990000000006,306.0,51.49841309,11738,728.7626343,0.574812591
1.007999944,-0.200388834,0.002506256,306.0,48.06518555,11741,728.7626953,0.57569468
1.011999944,-0.17115581,0.00063324,306.0,41.19873047,11744,723.7540893999999,0.582513094
1.015999944,-0.180048138,0.001615524,306.0,37.76550293,11747,713.7369385,0.607436657
1.019999944,-0.198431313,0.002785683,306.0,34.33227539,11750,723.7540893999999,0.62735188
1.023999943,-0.172440022,-5.722050000000001e-06,307.0,37.76550293,11753,738.7802734,0.6271584029999999
1.027999943,-0.179167181,-0.002566338,307.0,37.76550293,11756,731.267395,0.616019726
1.031999943,-0.17309495800000002,-0.003527641,307.0,34.33227539,11759,718.7453613,0.613822579
1.035999942,-0.185728818,-0.000137329,307.0,27.46582031,11761,718.7455444,0.6437549
1.039999942,-0.163177699,-0.001948357,307.0,27.46582031,11764,721.2497559,0.681701243
1.043999942,-0.198587015,-0.002103806,307.0,20.59936523,11767,731.2669067,0.68952173
1.047999942,-0.17225965899999998,-0.000551224,307.0,17.166137699999997,11770,733.7712402000002,0.682389975
1.051999941,-0.179339439,0.004079819,307.0,24.03259277,11773,741.284729,0.645131946
1.0559999409999998,-0.170603007,-0.000522614,307.0,10.29968262,11776,741.2844238,0.595927119
1.0599999409999998,-0.165900841,-0.010229111,307.0,13.73291016,11779,721.2498168999998,0.581783295
1.0639999409999998,-0.162125558,-0.0016746520000000002,307.0,3.433227539,11782,728.7630005,0.591607094
1.06799994,-0.16042266800000002,-0.003660202,307.0,6.866455078,11785,723.7540893999999,0.594492793
1.07199994,-0.169735894,-0.001066208,307.0,0.0,11788,723.7542725,0.59830606
1.07599994,-0.150817081,-0.006221771,307.0,3.433227539,11791,721.2499389999998,0.610207081
1.079999939,-0.144411325,-0.0026245120000000003,307.0,0.0,11794,726.2585449,0.623036146
1.083999939,-0.125405565,-0.008104324,307.0,-6.866455078,11796,731.2672119,0.636940897
1.087999939,-0.093618311,-0.015769958,307.0,-3.433227539,11799,731.2672119,0.634817898
1.091999939,-0.080994345,-0.014603615,307.0,-3.433227539,11802,728.7626343,0.615591228
1.095999938,-0.046997726,-0.025190353,307.0,-13.73291016,11805,718.7452392999999,0.61346817
1.099999938,-0.002390264,-0.026891708,307.0,-13.73291016,11808,728.7630005,0.605260491
1.103999938,0.034486897,-0.026565552000000003,307.0,-17.166137699999997,11811,736.2758179,0.604139209
1.107999938,0.053378239,-0.020046234,307.0,-20.59936523,11814,723.7541504,0.614037037
1.111999937,0.077414192,-0.021064758,307.0,-24.03259277,11817,741.2844238,0.581787825
1.115999937,0.08463838,-0.013088226,307.0,-27.46582031,11820,736.2758179,0.537591815
1.119999937,0.08698573,-0.007107735,307.0,-24.03259277,11823,726.2588501,0.526378989
1.123999936,0.125024319,-0.007202148,307.0,-24.03259277,11826,718.7456665,0.54228723
1.127999936,0.123358943,-0.0023365020000000003,307.0,-41.19873047,11828,721.2498779,0.584240615
1.131999936,0.131252229,-0.003513336,307.0,-37.76550293,11831,726.2583618,0.619107664
1.135999936,0.155669048,-0.001048088,306.0,-41.19873047,11834,728.7629394999999,0.632010639
1.139999935,0.16754849300000002,-0.0004549030000000001,306.0,-41.19873047,11837,726.2583618,0.641834259
1.143999935,0.164369017,0.001092911,306.0,-48.06518555,11840,731.2669678,0.627690434
1.147999935,0.221797407,-0.008794785,306.0,-48.06518555,11843,731.2672729,0.607536077
1.151999934,0.231838122,-0.008089065999999999,306.0,-41.19873047,11846,723.7540893999999,0.611349344
1.155999934,0.25793340800000003,-0.0063428880000000005,305.0,-51.49841309,11849,733.7715454,0.603215933
1.159999934,0.27975273100000003,-0.006340027,305.0,-51.49841309,11852,728.7628174,0.597011805
1.163999934,0.266296268,0.00437355,305.0,-51.49841309,11855,728.7628174,0.60089922
1.167999933,0.259109914,0.005158424,305.0,-65.23132324,11858,723.7542725,0.606715918
1.171999933,0.294883549,0.001606941,305.0,-61.79809570000001,11860,726.2584228999998,0.612606823
1.175999933,0.30274877,0.000537872,304.0,-58.36486816,11863,728.7629394999999,0.603471577
1.179999933,0.29102525100000004,0.013048172,304.0,-61.79809570000001,11866,726.2583618,0.584244907
1.183999932,0.283056617,0.012986183,304.0,-61.79809570000001,11869,728.7629394999999,0.590135753
